LE_at_birth,Access_to_Electricity,Gender Development Index,Human Development Index,Gender Inequality Index
70.96097561,99.24550629,0.912,0.674,0.47
73.225,96.74829865,0.919,0.702,0.459
65.561,100.0,0.97,0.631,0.397
66.406,67.74585724,0.771,0.511,0.706
48.812,4.879123688,0.832,0.296,0.611
53.036,33.99631119,0.95,0.548,0.546
62.113,25.32735443,0.772,0.461,0.677
77.83658537,100.0,0.952,0.888,0.096
77.8902439,100.0,0.979,0.878,0.199
48.738,7.325682163,0.722,0.259,0.793
78.28292683,100.0,0.987,0.901,0.1
61.679,70.26535034,0.638,0.435,0.769
73.622,79.88595581,0.983,0.715,0.513
61.672,6.426855087,0.857,0.444,0.654
69.634,88.518177,0.923,0.649,0.555
69.298,71.87417093,0.938,0.633,0.49
73.04390244,100.0,0.991,0.783,0.197
75.96341463,100.0,0.983,0.785,0.19
70.51219512,100.0,0.961,0.708,0.445
44.616,3.31557703,0.864,0.324,0.587
56.609,36.2,0.778,0.382,0.661
72.90243902,100.0,0.982,0.755,0.229
75.0097561,100.0,0.984,0.812,0.194
59.241,71.33178711,0.953,0.638,0.459
75.4097561,100.0,0.925,0.815,0.212
78.71707317,100.0,0.965,0.818,0.152
57.015,30.77675629,0.801,0.413,0.71
79.44146341,100.0,0.988,0.899,0.059
79.5804878,100.0,0.944,0.884,0.108
62.621,97.0,0.852,0.553,0.522
51.748,8.0,0.879,0.39,0.642
54.538,16.07299995,0.765,0.443,0.725
68.809,84.82884216,0.959,0.688,0.672
73.508,94.2,0.842,0.65,0.402
47.786,6.199634075,0.864,0.385,0.645
67.98097561,100.0,1.006,0.698,0.368
73.67,100.0,0.959,0.787,0.605
77.3902439,100.0,0.974,0.855,0.236
76.58292683,100.0,0.99,0.889,0.277
74.769,97.39511108,1.003,0.747,0.379
72.254,98.9,0.975,0.682,0.526
72.317,86.99443817,0.952,0.578,0.334
44.659,18.54024506,0.852,0.413,0.648
45.206,38.4,0.898,0.457,0.602
75.404,99.4,0.929,0.677,0.319
70.478,98.6,0.781,0.649,0.598
46.024,24.2,0.831,0.375,0.671
73.926,95.7,0.989,0.779,0.413
70.624,98.9,0.944,0.662,0.453
79.23414634,100.0,0.966,0.896,0.151
78.12682927,100.0,0.957,0.871,0.149
64.891,98.9,0.973,0.622,0.354
65.779,32.0,0.77,0.485,0.689
74.089,100.0,0.994,0.756,0.361
77.72195122,100.0,0.974,0.887,0.134
68.564,79.0,0.921,0.64,0.511
56.578,21.5,0.768,0.416,0.673
62.346,70.0,0.898,0.632,0.589
51.011,26.5,0.957,0.585,0.517
71.66341463,88.1,0.976,0.725,0.322
50.847,9.1,0.759,0.296,0.675
47.514,2.5,0.852,0.297,0.616
58.625,16.6,0.887,0.425,0.602
52.932,41.0,0.836,0.442,0.693
79.16682927,100.0,0.982,0.89,0.15
45.406,6.0,0.743,0.329,0.71
76.87,97.9,0.939,0.763,0.429
71.881,96.7,0.901,0.584,0.275
71.32,95.2,0.978,0.666,0.497
77.586,96.9,0.956,0.71,0.427
72.80780488,100.0,0.954,0.759,0.191
76.183,97.0,0.918,0.693,0.369
76.568,100.0,0.944,0.797,0.239
74.96829268,100.0,0.958,0.808,0.176
76.59268293,100.0,0.985,0.889,0.075
69.423,88.8,0.942,0.646,0.504
68.007,97.7,0.835,0.633,0.617
69.865,84.5,0.932,0.617,0.529
70.41707317,100.0,1.028,0.787,0.279
47.256,20.4,0.953,0.471,0.63
66.31,76.8,0.924,0.681,0.412
77.46585366,100.0,0.996,0.891,0.084
79.05609756,100.0,0.981,0.844,0.195
61.069,73.6,0.883,0.635,0.625
69.575,99.8,0.957,0.702,0.389
77.92682927,100.0,0.943,0.889,0.133
58.195,43.7,0.86,0.507,0.604
77.88780488,100.0,0.972,0.81,0.205
67.446,73.3,0.893,0.55,0.584
52.479,15.2,0.741,0.345,0.702
64.483,74.6,0.924,0.577,0.561
68.662,67.4,0.927,0.556,0.534
71.24634146,100.0,0.98,0.773,0.291
79.65365854,100.0,0.988,0.871,0.141
62.669,60.3,0.757,0.491,0.664
66.433,86.3,0.887,0.595,0.57
69.691,97.9,0.819,0.685,0.583
66.817,96.8,0.731,0.589,0.654
76.53658537,100.0,0.984,0.847,0.202
78.95365854,100.0,0.942,0.844,0.193
79.77804878,100.0,0.954,0.841,0.186
50.842,48.7,0.803,0.457,0.678
70.944,84.4,0.969,0.664,0.434
81.07609756,100.0,0.958,0.877,0.147
71.918,99.0,0.852,0.678,0.593
65.45,99.6,1.006,0.68,0.377
54.411,15.2,0.878,0.481,0.69
76.722,100.0,0.97,0.787,0.56
70.31463415,99.9,1.027,0.756,0.275
48.427,4.3,0.994,0.452,0.585
72.0195122,99.5,1.011,0.766,0.263
77.87317073,100.0,0.995,0.864,0.17
57.938,12.6,0.899,0.443,0.637
44.518,4.8,0.862,0.374,0.681
72.775,98.6,0.931,0.721,0.289
70.876,83.8,0.91,0.628,0.499
50.539,9.6,0.769,0.317,0.67
78.34878049,100.0,0.916,0.779,0.299
61.028,19.1,0.826,0.465,0.744
71.66341463,99.0,0.912,0.681,0.486
73.569,98.0,0.921,0.709,0.46
66.417,98.7,0.974,0.641,0.396
62.882,67.3,1.014,0.598,0.435
66.787,69.8,0.779,0.521,0.7
49.491,6.1,0.838,0.303,0.6
51.99,36.5,0.946,0.546,0.542
62.614,29.9,0.805,0.467,0.663
77.98780488,100.0,0.954,0.893,0.1
78.63658537,100.0,0.981,0.887,0.188
49.322,6.5,0.724,0.262,0.792
72.94634146,99.0,0.919,0.675,0.333
78.63414634,100.0,0.988,0.913,0.1
62.102,72.8,0.647,0.441,0.764
74.001,81.4,0.968,0.721,0.513
61.72,12.4,0.859,0.447,0.654
69.75,89.6,0.933,0.649,0.553
69.413,74.7,0.937,0.633,0.497
73.74878049,100.0,0.991,0.793,0.194
76.31463415,100.0,0.984,0.791,0.195
71.16341463,94.4,0.962,0.715,0.434
47.129,6.2,0.871,0.34,0.563
61.655,52.9,0.843,0.501,0.601
56.943,37.7,0.784,0.388,0.659
45.05,7.7,0.777,0.318,0.691
77.95121951,100.0,0.938,0.831,0.264
73.05121951,100.0,0.985,0.763,0.215
75.41219512,100.0,0.99,0.821,0.189
58.47,72.4,0.95,0.633,0.459
75.9097561,100.0,0.927,0.825,0.17
78.96585366,100.0,0.967,0.825,0.129
70.355,70.3,0.947,0.688,0.462
58.319,23.0,0.804,0.424,0.709
79.64390244,100.0,0.988,0.904,0.06
79.6804878,100.0,0.947,0.887,0.103
70.764,93.4,0.821,0.587,0.461
63.26,98.5,0.854,0.56,0.417
52.362,8.7,0.882,0.398,0.64
72.316,82.1,0.969,0.653,0.406
54.742,17.0,0.773,0.446,0.666
68.978,85.6,0.957,0.685,0.667
69.102,91.3,0.954,0.712,0.4
73.69,94.8,0.848,0.658,0.394
71.861,99.9,0.84,0.67,0.553
48.342,7.4,0.866,0.394,0.64
67.67560976,99.1,1.008,0.7,0.357
74.38,100.0,0.961,0.796,0.605
77.74146341,100.0,0.974,0.862,0.21
76.63658537,100.0,0.989,0.891,0.275
75.025,97.6,1.003,0.753,0.381
65.724,99.6,0.938,0.607,0.353
72.478,98.9,0.981,0.684,0.519
72.462,88.2,0.952,0.588,0.328
45.231,16.7,0.85,0.418,0.648
44.686,33.7,0.888,0.452,0.625
75.639,99.4,0.933,0.684,0.282
70.823,98.6,0.786,0.655,0.59
46.59,20.0,0.845,0.386,0.665
74.186,95.5,0.99,0.784,0.412
70.932,100.0,0.935,0.666,0.444
79.63414634,100.0,0.966,0.9,0.15
78.57560976,100.0,0.959,0.876,0.147
65.51,98.6,0.973,0.632,0.353
66.135,35.0,0.778,0.492,0.685
74.247,100.0,0.993,0.756,0.359
68.50731707,89.5,1.012,0.716,0.245
77.97317073,100.0,0.968,0.89,0.137
68.357,80.2,0.924,0.643,0.509
56.66,21.9,0.774,0.428,0.671
62.843,69.3,0.908,0.632,0.584
50.676,24.8,0.945,0.586,0.517
71.76829268,88.6,0.98,0.734,0.255
51.071,9.5,0.766,0.299,0.666
48.431,2.8,0.855,0.299,0.612
59.966,9.5,0.882,0.441,0.599
53.142,46.2,0.841,0.46,0.69
79.39804878,100.0,0.982,0.892,0.145
45.393,5.7,0.742,0.332,0.71
47.85,3.4,0.694,0.301,0.785
76.773,97.1,0.939,0.768,0.43
72.606,97.0,0.907,0.593,0.271
71.502,98.5,0.977,0.667,0.495
77.545,98.2,0.959,0.715,0.407
74.51292683,100.0,0.955,0.769,0.187
76.421,96.2,0.92,0.7,0.363
76.989,100.0,0.948,0.804,0.174
75.17317073,100.0,0.959,0.818,0.165
76.79268293,100.0,0.985,0.895,0.071
69.642,89.8,0.943,0.651,0.501
68.308,97.4,0.848,0.637,0.603
69.598,87.1,0.929,0.619,0.526
70.25853659,100.0,1.036,0.797,0.268
45.975,26.9,0.942,0.463,0.63
51.043,10.2,0.74,0.301,0.7
66.34,77.7,0.924,0.686,0.408
77.96585366,100.0,0.995,0.9,0.089
79.15853659,100.0,0.981,0.847,0.184
61.27,77.2,0.884,0.641,0.621
69.606,99.8,0.949,0.706,0.378
78.32926829,100.0,0.947,0.896,0.129
58.107,44.8,0.863,0.505,0.597
78.38780488,100.0,0.97,0.82,0.216
67.946,73.7,0.893,0.556,0.58
52.662,16.4,0.75,0.352,0.701
64.788,75.1,0.925,0.584,0.556
69.006,64.2,0.93,0.559,0.531
72.24878049,100.0,0.981,0.782,0.28
80.6902439,100.0,0.995,0.879,0.134
63.091,62.0,0.759,0.496,0.66
66.758,86.3,0.896,0.604,0.571
69.955,98.1,0.825,0.693,0.57
67.034,96.9,0.736,0.596,0.646
77.13414634,100.0,0.986,0.855,0.202
79.40731707,100.0,0.944,0.848,0.186
80.12682927,100.0,0.958,0.849,0.189
50.81,49.7,0.803,0.456,0.675
70.758,87.7,0.971,0.673,0.436
81.41634146,100.0,0.959,0.88,0.149
72.147,99.0,0.855,0.685,0.572
65.76,99.7,1.006,0.695,0.364
54.508,17.0,0.877,0.485,0.69
76.891,100.0,0.973,0.781,0.557
70.76097561,99.9,1.028,0.767,0.272
46.849,1.3,0.984,0.448,0.588
71.65853659,99.5,1.017,0.776,0.249
77.82439024,100.0,0.993,0.869,0.165
58.57,14.8,0.899,0.451,0.636
45.895,5.2,0.862,0.38,0.679
73.344,98.6,0.933,0.722,0.298
72.181,87.5,0.908,0.633,0.483
51.284,10.8,0.779,0.329,0.666
78.84390244,100.0,0.912,0.796,0.293
61.185,22.2,0.824,0.466,0.743
71.76585366,99.2,0.917,0.69,0.477
73.867,97.1,0.921,0.712,0.461
66.787,98.8,0.977,0.652,0.348
63.279,71.7,1.024,0.609,0.425
67.18,71.6,0.789,0.532,0.706
50.065,5.7,0.843,0.316,0.597
51.26,36.0,0.942,0.543,0.539
63.336,24.6,0.815,0.469,0.657
78.1902439,100.0,0.958,0.895,0.101
78.69268293,100.0,0.98,0.894,0.178
49.841,8.4,0.729,0.268,0.79
73.43658537,99.0,0.926,0.679,0.317
78.78536585,100.0,0.99,0.911,0.095
62.421,73.9,0.654,0.448,0.76
74.414,81.5,0.969,0.726,0.508
61.773,12.7,0.862,0.451,0.653
69.9,91.0,0.954,0.655,0.549
71.041,72.1,0.938,0.684,0.478
69.614,75.7,0.937,0.638,0.499
74.2,100.0,0.992,0.799,0.158
76.81463415,100.0,0.988,0.797,0.187
71.16097561,94.6,0.966,0.722,0.388
49.021,4.7,0.872,0.35,0.56
62.032,51.5,0.846,0.507,0.6
57.564,38.9,0.791,0.394,0.648
45.661,8.5,0.786,0.331,0.69
78.25121951,100.0,0.939,0.833,0.178
73.40243902,100.0,0.987,0.77,0.207
75.75853659,100.0,0.989,0.837,0.14
57.261,70.2,0.945,0.629,0.461
76.41219512,100.0,0.928,0.833,0.161
79.36829268,100.0,0.965,0.83,0.134
70.787,63.6,0.95,0.69,0.46
58.562,29.4,0.812,0.431,0.682
79.79512195,100.0,0.987,0.907,0.056
80.1804878,100.0,0.949,0.89,0.095
71.644,93.1,0.821,0.596,0.464
64.057,98.6,0.849,0.569,0.419
53.161,9.7,0.88,0.406,0.623
72.613,90.4,0.969,0.664,0.383
54.86,19.6,0.774,0.449,0.666
69.127,86.3,0.956,0.688,0.663
69.646,96.3,0.958,0.721,0.392
73.816,97.3,0.852,0.665,0.385
72.231,99.9,0.846,0.674,0.548
49.006,8.6,0.867,0.404,0.62
67.83707317,99.2,1.011,0.715,0.346
74.636,100.0,0.963,0.8,0.602
77.99268293,100.0,0.978,0.868,0.212
76.83658537,100.0,0.989,0.892,0.271
75.285,97.7,1.008,0.76,0.376
66.087,99.6,0.938,0.614,0.34
71.201,99.9,0.982,0.689,0.527
72.647,88.9,0.954,0.598,0.321
46.019,20.2,0.854,0.425,0.642
41.957,34.2,0.855,0.441,0.626
75.89,99.4,0.934,0.689,0.297
71.23,98.6,0.792,0.664,0.56
47.386,26.3,0.84,0.403,0.657
74.408,96.1,0.989,0.785,0.39
71.018,98.0,0.927,0.676,0.439
79.93658537,100.0,0.966,0.902,0.144
78.67804878,100.0,0.96,0.879,0.145
66.239,100.0,0.971,0.642,0.35
66.612,37.8,0.788,0.499,0.739
74.366,100.0,0.995,0.76,0.354
68.05609756,90.0,1.016,0.721,0.236
78.07560976,100.0,0.968,0.892,0.131
68.752,81.0,0.929,0.652,0.501
56.606,23.4,0.777,0.436,0.668
63.306,64.0,0.907,0.63,0.55
50.632,27.0,0.952,0.583,0.515
70.41,96.7,0.986,0.692,0.493
71.86585366,89.1,0.98,0.74,0.247
51.272,9.9,0.77,0.303,0.657
49.891,3.1,0.852,0.311,0.611
61.226,13.1,0.864,0.461,0.595
53.415,44.0,0.827,0.461,0.667
79.53073171,100.0,0.982,0.894,0.14
45.409,6.1,0.744,0.333,0.709
47.946,3.8,0.701,0.307,0.783
77.445,97.3,0.94,0.775,0.409
72.985,97.2,0.914,0.604,0.264
71.939,94.9,0.996,0.67,0.5
77.983,98.5,0.954,0.722,0.368
74.71731707,100.0,0.958,0.777,0.183
76.612,95.5,0.92,0.706,0.358
77.487,100.0,0.952,0.816,0.166
75.22195122,100.0,0.962,0.825,0.163
76.89512195,100.0,0.986,0.896,0.062
69.923,89.7,0.949,0.657,0.493
68.564,97.5,0.839,0.639,0.607
70.232,87.5,0.925,0.626,0.515
70.90487805,100.0,1.035,0.807,0.258
44.486,25.9,0.939,0.451,0.63
51.517,11.9,0.75,0.309,0.697
65.748,79.6,0.923,0.687,0.405
78.1195122,100.0,0.994,0.904,0.092
79.26097561,100.0,0.981,0.848,0.175
61.292,77.8,0.886,0.644,0.617
70.024,99.9,0.949,0.714,0.4
78.22926829,100.0,0.95,0.901,0.121
58.608,46.8,0.868,0.512,0.591
78.64146341,100.0,0.965,0.83,0.215
68.386,78.7,0.894,0.561,0.578
53.278,17.7,0.755,0.362,0.702
64.728,75.7,0.923,0.59,0.555
69.366,63.1,0.928,0.563,0.555
72.34878049,100.0,0.987,0.791,0.275
80.50243902,100.0,0.987,0.886,0.128
63.616,62.3,0.763,0.503,0.655
67.134,87.6,0.895,0.612,0.57
70.445,98.1,0.834,0.701,0.547
67.084,97.1,0.738,0.598,0.641
77.63414634,100.0,0.99,0.864,0.196
79.45121951,100.0,0.943,0.854,0.179
80.22926829,100.0,0.956,0.853,0.188
50.886,51.4,0.803,0.454,0.675
70.888,86.7,0.983,0.677,0.432
81.69073171,100.0,0.959,0.882,0.155
72.359,99.5,0.857,0.692,0.567
65.95,99.8,1.007,0.706,0.35
54.99,18.9,0.874,0.485,0.687
76.982,100.0,0.976,0.784,0.554
70.96097561,99.8,1.028,0.778,0.262
45.595,3.4,0.984,0.446,0.59
71.76097561,99.4,1.015,0.786,0.239
77.96585366,100.0,0.985,0.874,0.167
58.892,14.0,0.899,0.447,0.635
47.221,5.6,0.863,0.386,0.677
73.563,98.6,0.935,0.724,0.29
73.291,88.3,0.908,0.636,0.465
52.222,13.0,0.787,0.338,0.671
78.73902439,100.0,0.918,0.8,0.272
61.268,21.7,0.83,0.47,0.742
71.96585366,99.4,0.917,0.694,0.477
74.106,97.9,0.922,0.719,0.459
66.938,99.0,0.981,0.663,0.336
63.518,72.8,1.04,0.617,0.401
67.547,73.3,0.793,0.542,0.582
50.59,8.4,0.848,0.324,0.596
51.254,36.9,0.947,0.545,0.536
63.264,36.4,0.826,0.476,0.655
78.29268293,100.0,0.958,0.892,0.1
78.84634146,100.0,0.978,0.897,0.182
67.18,74.1,0.915,0.575,0.544
50.562,8.8,0.733,0.274,0.788
73.03902439,99.0,0.925,0.683,0.246
78.98780488,100.0,0.991,0.912,0.086
62.626,74.9,0.658,0.454,0.756
74.824,82.1,0.97,0.733,0.508
61.698,13.1,0.866,0.455,0.65
70.025,91.7,0.946,0.662,0.545
71.661,74.4,0.935,0.685,0.471
69.781,76.7,0.941,0.645,0.475
74.49756098,100.0,0.993,0.806,0.158
77.06585366,100.0,0.986,0.798,0.186
71.0097561,94.9,0.966,0.729,0.382
51.032,6.0,0.872,0.369,0.554
62.6,52.5,0.85,0.511,0.599
58.231,36.8,0.795,0.398,0.639
46.359,9.2,0.792,0.347,0.689
78.55121951,100.0,0.943,0.84,0.189
73.60487805,100.0,0.986,0.779,0.19
76.00731707,100.0,0.992,0.848,0.137
55.666,76.7,0.944,0.633,0.459
76.76585366,100.0,0.927,0.84,0.158
79.56829268,100.0,0.97,0.834,0.131
71.117,80.7,0.949,0.694,0.459
58.976,29.7,0.824,0.436,0.679
79.84634146,100.0,0.988,0.91,0.054
80.38536585,100.0,0.948,0.89,0.093
71.939,86.6,0.822,0.603,0.468
64.846,99.0,0.852,0.579,0.4
53.863,10.7,0.889,0.416,0.619
72.93,91.0,0.97,0.676,0.39
55.311,21.3,0.779,0.454,0.664
69.335,87.0,0.956,0.694,0.66
70.488,96.5,0.967,0.732,0.374
74.059,97.8,0.856,0.67,0.371
72.579,99.8,0.851,0.684,0.533
49.648,7.8,0.869,0.417,0.616
68.27560976,99.3,1.011,0.722,0.346
74.901,100.0,0.962,0.804,0.599
78.14390244,100.0,0.975,0.873,0.209
76.93658537,100.0,0.989,0.893,0.267
75.54,97.8,1.006,0.764,0.376
66.604,99.7,0.937,0.621,0.325
72.662,99.8,0.973,0.699,0.534
72.801,89.1,0.956,0.608,0.312
46.979,17.4,0.854,0.434,0.629
44.565,34.2,0.878,0.452,0.628
76.142,99.4,0.936,0.696,0.305
71.287,98.6,0.794,0.67,0.557
49.617,27.4,0.836,0.42,0.649
74.08,96.3,0.987,0.793,0.385
71.436,99.1,0.935,0.686,0.408
80.23902439,100.0,0.967,0.906,0.14
78.63170732,100.0,0.96,0.881,0.131
66.756,98.8,0.971,0.651,0.355
76.337,100.0,0.938,0.806,0.346
66.824,40.5,0.797,0.505,0.737
74.472,100.0,0.999,0.765,0.355
68.55365854,90.5,1.017,0.73,0.221
78.12926829,100.0,0.965,0.895,0.109
68.909,81.8,0.931,0.66,0.514
56.738,24.3,0.782,0.443,0.667
63.635,72.3,0.914,0.627,0.545
50.947,33.1,0.949,0.59,0.512
70.72,97.0,0.986,0.688,0.474
72.06585366,89.6,0.977,0.749,0.242
51.793,11.4,0.776,0.31,0.652
50.857,3.4,0.851,0.319,0.597
62.523,19.3,0.867,0.475,0.58
53.883,45.1,0.839,0.468,0.664
79.71512195,100.0,0.982,0.897,0.136
45.76,6.6,0.741,0.333,0.709
48.206,4.1,0.701,0.307,0.752
77.387,98.8,0.942,0.779,0.395
73.371,97.4,0.92,0.615,0.263
72.361,95.1,0.993,0.677,0.494
78.072,98.7,0.954,0.727,0.364
74.61390244,100.0,0.97,0.783,0.18
76.773,96.5,0.924,0.714,0.338
77.788,100.0,0.95,0.825,0.163
75.17073171,100.0,0.965,0.831,0.154
77.14390244,100.0,0.988,0.901,0.058
70.265,89.2,0.946,0.659,0.494
68.402,98.8,0.841,0.637,0.583
70.14,87.0,0.934,0.631,0.502
71.31707317,100.0,1.035,0.816,0.235
43.349,28.7,0.923,0.446,0.587
52.533,13.5,0.753,0.313,0.691
66.177,80.0,0.922,0.692,0.409
78.36829268,100.0,0.992,0.907,0.088
79.11463415,100.0,0.982,0.851,0.171
61.671,78.5,0.891,0.648,0.614
70.333,100.0,0.955,0.723,0.392
78.3804878,100.0,0.955,0.905,0.114
59.111,48.3,0.872,0.515,0.587
78.84146341,100.0,0.961,0.835,0.214
68.797,78.5,0.896,0.566,0.575
53.678,18.9,0.763,0.37,0.666
64.6,76.2,0.926,0.598,0.553
69.507,65.1,0.929,0.567,0.551
72.3,100.0,0.992,0.798,0.261
80.96341463,100.0,0.977,0.891,0.126
64.094,65.4,0.78,0.516,0.647
67.413,87.9,0.9,0.621,0.567
69.823,98.2,0.842,0.704,0.536
65.643,97.2,0.737,0.579,0.67
78.13902439,100.0,0.989,0.873,0.193
79.64878049,100.0,0.943,0.855,0.174
79.98292683,100.0,0.957,0.858,0.179
50.954,51.5,0.806,0.453,0.674
70.806,86.5,0.985,0.671,0.44
81.76,100.0,0.96,0.884,0.153
72.573,99.0,0.862,0.698,0.517
65.74,99.9,1.01,0.718,0.359
55.601,16.0,0.876,0.495,0.655
76.985,100.0,0.99,0.793,0.555
71.26585366,99.8,1.023,0.787,0.258
44.53,5.4,0.984,0.449,0.574
72.06097561,99.4,1.018,0.8,0.238
77.72682927,100.0,0.973,0.873,0.165
59.491,20.3,0.902,0.457,0.645
48.79,6.2,0.868,0.393,0.674
73.796,98.7,0.942,0.732,0.278
74.06,89.1,0.908,0.65,0.449
52.893,14.7,0.795,0.35,0.668
78.54634146,100.0,0.925,0.812,0.29
61.347,23.0,0.836,0.475,0.725
72.11707317,99.1,0.919,0.703,0.477
74.274,97.4,0.925,0.725,0.44
67.419,98.8,0.982,0.674,0.329
64.208,76.3,1.039,0.631,0.385
67.915,75.1,0.798,0.552,0.575
50.87,8.1,0.852,0.337,0.593
51.083,37.8,0.944,0.548,0.531
64.197,39.6,0.833,0.482,0.648
78.49268293,100.0,0.96,0.894,0.085
79.14634146,100.0,0.978,0.903,0.183
67.217,74.6,0.921,0.578,0.538
51.434,9.3,0.734,0.278,0.787
48.441,52.2,0.832,0.45,0.704
73.24146341,99.0,0.926,0.688,0.226
79.3902439,100.0,0.988,0.919,0.08
62.843,76.0,0.67,0.462,0.651
75.218,87.8,0.984,0.737,0.509
61.797,13.4,0.869,0.461,0.68
70.297,92.6,0.949,0.655,0.537
72.217,74.4,0.937,0.684,0.465
69.924,76.6,0.943,0.65,0.473
74.59756098,99.9,0.993,0.811,0.156
77.2195122,100.0,0.988,0.802,0.18
71.3097561,95.1,0.964,0.732,0.379
65.02756098,97.9,1.05,0.754,0.387
53.368,7.4,0.873,0.385,0.513
63.166,53.6,0.854,0.519,0.597
73.628,100.0,0.86,0.76,0.69
59.122,41.9,0.806,0.405,0.638
46.963,9.9,0.799,0.357,0.667
79.03902439,100.0,0.948,0.845,0.153
73.60487805,100.0,0.987,0.784,0.182
76.85853659,100.0,0.99,0.858,0.127
54.331,78.8,0.96,0.629,0.463
77.21463415,100.0,0.927,0.844,0.159
79.6195122,100.0,0.971,0.837,0.132
71.373,75.0,0.95,0.699,0.456
58.2,29.9,0.83,0.439,0.676
80.09512195,100.0,0.989,0.915,0.049
80.53658537,100.0,0.951,0.895,0.084
72.414,92.6,0.822,0.615,0.464
65.552,100.0,0.857,0.594,0.379
54.895,11.1,0.891,0.426,0.617
73.155,91.6,0.975,0.687,0.395
55.639,23.0,0.783,0.46,0.644
69.495,87.6,0.957,0.701,0.658
69.729,96.7,0.967,0.737,0.373
74.305,98.4,0.864,0.677,0.363
72.89,99.8,0.851,0.69,0.527
50.368,10.5,0.874,0.429,0.603
68.21073171,99.3,1.012,0.732,0.368
76.222,100.0,0.964,0.814,0.597
78.44634146,100.0,0.976,0.878,0.208
77.03658537,100.0,0.986,0.895,0.262
75.785,97.9,1.012,0.77,0.365
67.04,99.5,0.937,0.627,0.308
71.94,95.7,0.972,0.693,0.53
72.98,90.3,0.96,0.617,0.304
48.284,18.5,0.861,0.448,0.626
43.393,35.1,0.862,0.439,0.629
76.376,99.4,0.938,0.7,0.301
71.762,98.6,0.802,0.678,0.556
50.592,28.4,0.84,0.433,0.643
74.855,96.5,0.988,0.798,0.377
71.421,99.1,0.953,0.694,0.394
80.4902439,100.0,0.967,0.908,0.136
79.1804878,100.0,0.962,0.886,0.126
67.346,99.0,0.971,0.659,0.348
76.56,100.0,0.95,0.804,0.355
67.187,40.6,0.802,0.511,0.734
74.727,99.9,1.001,0.77,0.348
68.95609756,91.0,1.018,0.742,0.176
78.87804878,100.0,0.97,0.9,0.105
69.227,82.6,0.928,0.667,0.495
56.826,25.2,0.787,0.45,0.657
64.004,75.9,0.915,0.626,0.54
51.617,35.3,0.95,0.595,0.528
71.131,96.8,0.985,0.692,0.473
72.56341463,90.1,0.978,0.756,0.243
52.416,10.7,0.786,0.32,0.647
52.01,3.7,0.852,0.33,0.593
63.552,14.2,0.866,0.488,0.574
54.178,47.1,0.839,0.474,0.66
79.99219512,100.0,0.982,0.901,0.129
46.038,7.0,0.743,0.337,0.709
48.232,3.5,0.714,0.325,0.748
77.616,97.5,0.946,0.787,0.388
73.748,97.7,0.927,0.626,0.259
72.695,95.3,0.99,0.683,0.492
78.331,99.0,0.95,0.732,0.363
75.5202439,99.9,0.972,0.796,0.158
76.912,96.6,0.94,0.728,0.332
77.944,100.0,0.95,0.83,0.138
75.72195122,100.0,0.966,0.836,0.153
77.49268293,100.0,0.991,0.906,0.055
70.331,90.3,0.944,0.663,0.496
68.613,97.8,0.844,0.64,0.57
70.34,87.4,0.939,0.636,0.498
71.9097561,100.0,1.038,0.826,0.226
42.538,31.4,0.914,0.444,0.587
53.235,15.2,0.77,0.327,0.687
66.424,80.6,0.921,0.704,0.438
78.71463415,100.0,1.0,0.902,0.087
80.16341463,100.0,0.983,0.858,0.159
61.838,79.2,0.891,0.647,0.608
70.567,99.9,0.96,0.729,0.378
78.6804878,100.0,0.958,0.914,0.107
59.191,50.8,0.873,0.521,0.576
79.03902439,100.0,0.96,0.843,0.176
69.165,77.2,0.899,0.571,0.574
54.117,20.2,0.771,0.377,0.665
64.93,76.8,0.936,0.612,0.527
69.796,67.1,0.933,0.572,0.549
72.64878049,100.0,0.992,0.801,0.267
80.99756098,100.0,0.988,0.895,0.115
64.524,64.4,0.784,0.525,0.636
65.75,89.0,0.893,0.619,0.547
71.37,98.3,0.86,0.712,0.524
65.031,97.3,0.769,0.602,0.665
78.53902439,100.0,0.98,0.881,0.188
80.14634146,100.0,0.944,0.858,0.171
80.7804878,100.0,0.962,0.865,0.177
51.363,52.4,0.806,0.455,0.672
70.86,87.2,0.989,0.687,0.44
82.0302439,100.0,0.96,0.888,0.155
72.772,99.2,0.863,0.709,0.517
66.06,100.0,1.013,0.73,0.347
56.361,22.6,0.879,0.508,0.652
76.792,100.0,0.997,0.797,0.552
72.02682927,99.7,1.027,0.799,0.253
43.711,6.8,0.986,0.448,0.574
71.96097561,99.4,1.019,0.809,0.186
79.12195122,100.0,0.982,0.882,0.137
60.149,15.3,0.907,0.465,0.632
50.453,6.9,0.876,0.4,0.653
73.898,98.7,0.941,0.735,0.289
73.538,90.0,0.908,0.65,0.444
53.538,16.4,0.801,0.357,0.667
79.25365854,100.0,0.911,0.825,0.297
61.593,24.3,0.84,0.486,0.726
72.26585366,99.0,0.923,0.71,0.471
74.372,98.6,0.933,0.73,0.436
67.861,99.1,0.988,0.685,0.305
64.796,74.8,1.04,0.647,0.401
68.231,78.2,0.802,0.56,0.565
51.249,10.7,0.857,0.347,0.582
51.246,38.7,0.95,0.552,0.52
64.818,37.2,0.843,0.489,0.651
79.09512195,100.0,0.962,0.897,0.075
79.54878049,100.0,0.975,0.906,0.18
67.423,75.2,0.927,0.582,0.532
