LE_at_birth,Access_to_Electricity,Gender Development Index,Human Development Index,Gender Inequality Index
48.738,7.325682163,0.722,0.259,0.749
78.28292683,100.0,0.987,0.901,0.1
61.679,70.26535034,0.638,0.435,0.76
73.622,79.88595581,0.983,0.686,0.513
54.99,21.14438629,0.857,0.444,0.654
65.802,88.518177,0.923,0.649,0.555
69.298,71.87417093,0.938,0.633,0.49
72.355,99.4,0.977,0.783,0.146
81.47560976,100.0,0.983,0.814,0.19
70.51219512,100.0,0.961,0.708,0.445
50.87,3.31557703,0.864,0.324,0.545
56.609,36.2,0.778,0.416,0.661
79.4902439,100.0,0.982,0.901,0.229
80.116,100.0,0.984,0.812,0.194
59.241,71.33178711,0.877,0.638,0.459
75.4097561,100.0,1.005,0.815,0.212
77.863,100.0,0.993,0.669,0.152
57.015,30.77675629,0.742,0.338,0.71
79.44146341,100.0,0.931,0.899,0.139
79.5804878,100.0,0.967,0.884,0.108
62.621,97.0,0.852,0.553,0.585
51.748,8.0,0.879,0.317,0.642
55.874,16.07299995,0.798,0.443,0.725
68.809,84.82884216,0.959,0.735,0.286
74.366,94.2,0.842,0.65,0.402
47.786,6.199634075,0.864,0.337,0.645
67.98097561,100.0,1.006,0.698,0.368
74.609,100.0,0.878,0.492,0.605
78.74146341,100.0,0.974,0.855,0.236
76.58292683,100.0,0.99,0.889,0.156
74.769,97.4,1.003,0.747,0.379
72.254,98.9,0.959,0.682,0.526
72.317,100.0,0.952,0.578,0.334
44.659,18.54024506,0.806,0.43,0.648
59.325,38.4,0.919,0.622,0.602
75.404,100.0,1.017,0.581,0.319
70.478,98.6,0.781,0.649,0.598
46.024,24.2,0.831,0.375,0.671
71.89829268,36.9,0.992,0.775,0.342
69.646,98.9,0.944,0.662,0.621
80.90487805,100.0,1.014,0.896,0.151
79.0802439,100.0,0.957,0.751,0.149
64.891,98.9,0.973,0.744,0.354
65.779,55.3,0.77,0.485,0.672
74.089,93.5,0.924,0.756,0.361
77.72195122,100.0,0.974,0.887,0.134
68.564,79.0,0.907,0.608,0.511
56.578,29.7,0.768,0.416,0.673
62.346,70.0,0.898,0.582,0.589
51.011,26.5,0.944,0.468,0.517
74.295,99.4,0.987,0.725,0.322
65.787,9.1,0.759,0.466,0.486
47.514,2.5,0.842,0.297,0.616
58.625,16.6,0.887,0.374,0.632
52.932,41.0,0.836,0.442,0.693
79.16682927,100.0,0.982,0.89,0.15
45.406,7.325682163,0.838,0.329,0.579
76.87,92.1,0.939,0.763,0.429
70.692,96.7,0.918,0.584,0.467
71.32,99.5,0.978,0.73,0.054
77.586,96.9,1.014,0.71,0.427
76.42926829,100.0,0.907,0.892,0.191
76.183,97.0,0.909,0.693,0.369
76.568,100.0,0.944,0.797,0.239
74.96829268,100.0,0.958,0.816,0.176
79.30365854,100.0,0.985,0.889,0.129
69.423,62.1,0.942,0.578,0.598
68.007,94.1,0.835,0.53,0.617
69.865,84.5,0.858,0.617,0.529
78.672,100.0,1.028,0.787,0.279
47.256,30.6,0.953,0.471,0.63
66.31,76.8,0.924,0.691,0.412
77.46585366,100.0,0.986,0.891,0.084
75.39,100.0,1.027,0.844,0.195
46.819,73.6,0.883,0.596,0.625
69.575,99.91267395,0.957,0.9,0.389
76.16829268,100.0,0.943,0.889,0.182
58.195,17.4,0.86,0.507,0.604
77.88780488,100.0,1.021,0.88,0.205
67.446,73.3,0.89,0.623,0.584
73.796,48.0,0.741,0.461,0.702
64.483,74.6,0.949,0.562,0.53
68.662,67.4,0.927,0.556,0.534
71.24634146,100.0,0.98,0.736,0.291
81.47560976,100.0,0.988,0.774,0.141
62.669,60.3,0.757,0.491,0.664
66.433,77.5,0.961,0.595,0.45
71.2195122,97.9,0.878,0.525,0.583
66.817,96.8,0.731,0.589,0.654
76.53658537,100.0,1.01,0.892,0.202
78.38780488,100.0,0.942,0.741,0.193
79.77804878,100.0,0.945,0.881,0.434
50.842,48.7,0.843,0.457,0.678
72.157,84.4,0.969,0.706,0.434
80.6902439,100.0,0.958,0.877,0.147
71.918,99.0,0.852,0.678,0.593
72.111,99.6,1.006,0.834,0.377
54.411,15.2,0.878,0.481,0.69
76.722,100.0,0.97,0.787,0.107
70.31463415,99.9,0.992,0.829,0.275
48.427,14.2,0.994,0.452,0.585
72.0195122,99.5,1.0,0.756,0.263
77.87317073,100.0,0.995,0.848,0.17
63.917,30.6,0.899,0.746,0.637
44.518,4.8,0.838,0.374,0.681
72.775,98.6,0.931,0.721,0.289
70.876,97.7,0.91,0.628,0.499
50.539,9.6,0.766,0.317,0.67
78.34878049,100.0,0.916,0.779,0.299
61.028,19.1,0.826,0.465,0.744
66.433,74.9,0.912,0.681,0.486
73.569,89.9,0.921,0.709,0.46
66.417,98.7,0.974,0.641,0.396
62.882,67.3,1.014,0.598,0.548
66.787,69.8,0.779,0.461,0.41
49.491,6.1,0.833,0.329,0.6
58.894,36.5,0.946,0.546,0.542
72.769,99.1,0.805,0.802,0.487
71.32,100.0,0.954,0.893,0.093
78.63658537,100.0,0.981,0.887,0.188
49.322,6.5,0.682,0.262,0.725
76.621,99.0,0.919,0.659,0.333
78.63414634,100.0,0.982,0.913,0.1
52.976,72.8,0.689,0.441,0.764
74.001,81.4,0.947,0.721,0.39
61.72,41.0,0.859,0.447,0.601
66.787,79.8,0.933,0.855,0.553
62.032,99.07067871,0.937,0.633,0.497
73.74878049,95.1,1.019,0.86,0.194
76.31463415,100.0,0.984,0.791,0.195
71.16341463,94.4,0.962,0.715,0.523
56.578,15.4,0.871,0.34,0.563
61.655,52.9,0.808,0.606,0.601
62.399,17.11245918,0.784,0.388,0.659
46.977,7.7,0.75,0.318,0.691
77.95121951,100.0,0.938,0.831,0.264
75.3,100.0,0.866,0.763,0.33
75.41219512,100.0,0.987,0.821,0.093
58.47,72.4,0.866,0.633,0.459
75.9097561,100.0,0.927,0.825,0.336
78.96585366,100.0,0.967,0.825,0.129
72.254,88.3,0.947,0.688,0.462
58.319,23.0,0.804,0.481,0.709
79.64390244,100.0,0.988,0.904,0.06
76.044,100.0,0.947,0.835,0.103
70.764,93.4,0.821,0.656,0.461
63.26,98.5,0.854,0.617,0.417
52.362,8.7,0.767,0.398,0.543
69.366,100.0,0.969,0.653,0.406
57.564,17.0,0.828,0.446,0.666
68.978,99.2,0.957,0.685,0.522
69.102,100.0,0.952,0.696,0.4
73.69,91.8,0.984,0.658,0.407
67.9097561,99.9,0.84,0.664,0.553
48.342,7.4,0.883,0.442,0.64
67.67560976,99.1,1.008,0.7,0.357
74.38,100.0,0.961,0.796,0.605
77.74146341,100.0,0.974,0.862,0.21
74.227,100.0,0.989,0.763,0.275
75.025,100.0,1.003,0.753,0.381
65.724,99.6,0.938,0.607,0.313
72.478,98.9,0.981,0.651,0.519
72.462,89.6,0.952,0.588,0.328
45.231,33.84919357,0.829,0.633,0.648
44.686,33.7,0.888,0.452,0.63
75.639,99.4,0.932,0.736,0.282
70.823,98.6,0.786,0.633,0.59
46.59,20.0,0.774,0.386,0.665
74.186,95.5,0.99,0.784,0.412
70.932,100.0,0.935,0.666,0.444
79.63414634,100.0,0.966,0.879,0.15
78.57560976,100.0,0.959,0.876,0.147
65.51,82.0,0.994,0.632,0.353
66.135,35.0,0.778,0.492,0.685
74.247,100.0,0.993,0.756,0.359
68.50731707,89.5,1.012,0.716,0.245
77.97317073,100.0,0.968,0.89,0.137
68.357,80.2,0.934,0.507,0.509
56.66,21.9,0.774,0.338,0.656
64.126,69.3,0.908,0.601,0.584
50.676,24.8,0.945,0.586,0.517
70.356,88.6,0.972,0.734,0.506
51.071,9.5,0.766,0.299,0.666
48.431,2.8,0.794,0.299,0.696
59.966,9.5,0.882,0.446,0.599
53.142,46.2,0.899,0.46,0.621
79.39804878,100.0,0.976,0.892,0.145
50.87,5.7,0.742,0.332,0.796
47.85,3.4,0.694,0.301,0.785
76.773,92.9,0.939,0.768,0.43
64.386,97.0,0.907,0.593,0.593
66.935,96.8,0.97,0.667,0.495
77.545,98.2,0.959,0.768,0.407
71.78097561,76.5,0.955,0.769,0.187
80.08292683,100.0,0.978,0.833,0.269
76.989,100.0,0.948,0.804,0.174
69.00487805,100.0,0.99,0.818,0.165
76.79268293,100.0,0.985,0.895,0.071
69.642,89.8,0.943,0.651,0.501
64.747,97.4,0.887,0.637,0.409
69.598,87.1,0.929,0.619,0.526
70.25853659,100.0,0.983,0.797,0.678
45.975,26.9,0.85,0.463,0.574
51.043,10.2,0.74,0.301,0.7
66.34,77.7,1.005,0.686,0.408
77.96585366,100.0,1.01,0.9,0.089
79.15853659,100.0,0.981,0.895,0.184
61.27,28.7,0.884,0.521,0.621
69.606,99.8,1.018,0.706,0.378
78.32926829,100.0,0.947,0.896,0.073
58.107,44.8,0.863,0.309,0.597
78.38780488,100.0,0.97,0.82,0.216
67.946,73.7,0.893,0.556,0.58
52.662,16.4,0.836,0.379,0.701
61.566,71.33178711,0.988,0.584,0.556
69.006,64.2,0.93,0.624,0.531
72.24878049,100.0,0.981,0.782,0.28
80.6902439,100.0,0.995,0.879,0.153
63.091,28.0,0.837,0.543,0.66
66.758,86.3,0.896,0.706,0.571
71.041,98.1,0.825,0.693,0.311
67.034,96.9,0.736,0.483,0.646
77.13414634,99.1,0.986,0.855,0.166
78.52195122,100.0,0.944,0.848,0.186
77.22195122,100.0,0.958,0.849,0.189
50.81,49.7,0.803,0.456,0.675
70.758,87.7,0.971,0.673,0.466
81.08780488,100.0,0.898,0.88,0.149
71.47634146,98.4,0.855,0.685,0.572
72.953,99.7,1.006,0.695,0.364
54.508,17.0,0.877,0.397,0.69
76.891,100.0,0.973,0.781,0.557
77.616,100.0,1.028,0.767,0.432
53.259,1.3,0.984,0.448,0.554
74.44634146,99.5,1.017,0.776,0.249
77.82439024,100.0,0.988,0.711,0.165
58.57,14.8,0.899,0.451,0.636
47.221,5.2,0.862,0.38,0.679
75.183,98.6,0.933,0.588,0.298
72.181,87.5,0.908,0.633,0.386
51.284,10.8,0.766,0.329,0.666
78.84390244,100.0,0.912,0.796,0.293
61.185,37.2,0.824,0.466,0.743
71.76585366,99.2,0.917,0.69,0.423
73.867,95.1,0.921,0.785,0.461
66.787,98.8,0.91,0.652,0.348
79.403,98.4,1.024,0.722,0.425
65.371,71.6,0.789,0.532,0.706
50.065,5.7,0.788,0.316,0.597
51.26,26.7,0.942,0.534,0.539
65.027,97.1,0.763,0.469,0.657
78.1902439,100.0,0.958,0.885,0.145
78.69268293,100.0,0.98,0.824,0.178
49.841,8.4,0.729,0.268,0.79
73.43658537,99.0,0.926,0.679,0.317
77.99195122,100.0,0.99,0.911,0.048
62.421,73.9,0.654,0.448,0.76
74.414,81.5,0.969,0.726,0.508
50.686,12.7,0.865,0.4,0.653
73.513,91.0,0.954,0.653,0.549
71.041,72.1,0.938,0.684,0.478
69.614,75.7,0.937,0.638,0.499
74.2,100.0,1.003,0.799,0.2
76.81463415,100.0,0.988,0.797,0.187
71.16097561,94.6,0.966,0.722,0.388
43.123,4.7,0.872,0.35,0.56
62.032,51.5,0.846,0.507,0.6
57.564,38.9,0.791,0.394,0.648
45.661,8.5,0.766,0.313,0.69
71.391,100.0,0.939,0.849,0.178
73.40243902,99.6,0.984,0.77,0.207
75.75853659,100.0,0.989,0.806,0.217
69.924,70.2,0.945,0.629,0.461
76.41219512,100.0,0.928,0.833,0.161
79.36829268,100.0,0.965,0.83,0.421
70.787,63.6,0.95,0.69,0.46
51.791,29.4,0.812,0.493,0.682
82.68536585,100.0,0.987,0.91,0.056
80.1804878,100.0,0.949,0.834,0.195
71.644,93.1,0.821,0.596,0.464
64.057,98.6,0.849,0.569,0.419
53.161,9.7,0.88,0.329,0.636
70.415,90.4,0.942,0.664,0.383
54.86,19.6,0.774,0.449,0.666
65.402,86.3,0.893,0.869,0.507
69.646,96.3,0.873,0.789,0.392
73.816,97.3,0.936,0.665,0.385
55.52,99.9,0.846,0.474,0.579
49.006,8.6,0.877,0.448,0.62
67.83707317,99.2,1.008,0.657,0.346
63.917,28.93258858,0.963,0.495,0.602
67.887,23.4,0.978,0.622,0.589
81.40487805,100.0,0.927,0.892,0.154
78.682,97.7,1.008,0.69,0.376
71.151,98.8,0.938,0.703,0.34
71.201,99.9,0.982,0.689,0.527
72.647,88.9,0.958,0.598,0.321
62.421,20.2,0.964,0.395,0.642
41.957,34.2,0.855,0.441,0.626
75.89,97.4,0.934,0.689,0.246
70.567,96.8,0.958,0.664,0.492
47.386,26.3,0.838,0.484,0.657
74.408,96.1,0.989,0.785,0.39
71.018,98.0,0.927,0.706,0.408
79.93658537,100.0,1.004,0.8,0.082
78.67804878,100.0,0.934,0.879,0.145
66.239,84.8,0.971,0.642,0.149
66.612,46.7,0.788,0.499,0.739
67.946,100.0,0.995,0.798,0.297
68.05609756,90.0,1.016,0.721,0.236
78.07560976,100.0,0.968,0.892,0.131
68.752,81.0,0.929,0.713,0.501
56.606,23.4,0.874,0.502,0.367
63.306,43.1,0.907,0.456,0.55
50.632,27.0,0.952,0.583,0.517
70.41,96.8,0.986,0.692,0.493
68.914,89.1,0.98,0.74,0.416
51.272,9.9,0.77,0.303,0.657
49.891,8.4,0.763,0.311,0.565
61.226,26.2,0.864,0.461,0.595
53.415,44.0,0.883,0.461,0.616
81.93170732,100.0,0.982,0.894,0.155
45.409,6.1,0.819,0.313,0.709
47.946,3.8,0.681,0.415,0.783
75.343,88.1,0.94,0.775,0.409
72.985,82.2,0.914,0.604,0.563
71.939,100.0,0.984,0.588,0.5
77.983,98.5,0.954,0.722,0.363
74.71731707,100.0,0.958,0.822,0.183
69.44,52.0,0.92,0.706,0.239
76.27073171,100.0,0.952,0.816,0.166
75.22195122,100.0,0.962,0.825,0.163
76.89512195,100.0,0.986,0.896,0.062
69.923,84.5,0.949,0.631,0.493
68.564,86.3,0.912,0.639,0.607
70.232,100.0,0.936,0.626,0.325
70.90487805,99.4,1.035,0.807,0.133
44.486,8.7,0.939,0.451,0.614
51.561,11.4,0.75,0.309,0.697
58.634,93.4,0.903,0.639,0.405
78.1195122,100.0,0.994,0.904,0.092
79.26097561,100.0,0.981,0.848,0.175
61.292,77.8,0.886,0.644,0.617
70.024,99.9,0.949,0.714,0.157
80.81219512,100.0,0.95,0.901,0.121
58.608,46.5,0.868,0.527,0.363
78.64146341,100.0,0.965,0.83,0.174
68.386,78.7,0.894,0.561,0.635
53.278,17.7,0.782,0.362,0.702
64.004,75.7,0.909,0.59,0.555
69.366,99.9,0.888,0.636,0.555
72.34878049,100.0,0.987,0.864,0.432
80.50243902,100.0,0.987,0.861,0.225
63.616,62.3,0.866,0.503,0.68
67.134,87.6,0.895,0.448,0.57
70.445,98.1,0.894,0.701,0.547
67.084,97.1,0.738,0.653,0.628
77.63414634,100.0,0.99,0.864,0.196
73.876,100.0,0.943,0.6,0.179
78.371,100.0,0.976,0.853,0.188
51.52,42.5,0.803,0.454,0.675
70.888,86.7,0.983,0.632,0.432
76.42439024,100.0,0.959,0.882,0.097
72.359,99.5,0.857,0.692,0.567
65.95,99.8,0.989,0.706,0.35
54.99,18.9,0.798,0.397,0.687
80.67560976,100.0,0.976,0.784,0.554
68.27560976,94.7,1.028,0.744,0.262
45.595,15.2,0.984,0.446,0.59
71.76097561,99.4,1.015,0.741,0.239
77.96585366,100.0,0.989,0.874,0.174
74.111,100.0,0.899,0.577,0.635
47.221,5.6,0.863,0.386,0.677
73.563,98.6,0.935,0.724,0.29
69.823,100.0,0.908,0.636,0.517
53.788,13.0,0.753,0.338,0.671
77.248,100.0,0.918,0.8,0.562
61.268,22.8,0.944,0.494,0.742
71.96585366,99.0,0.917,0.694,0.477
74.106,97.9,0.922,0.653,0.459
66.895,96.9,0.981,0.826,0.336
68.687,72.8,0.963,0.617,0.401
58.279,73.3,0.793,0.542,0.582
50.59,8.4,0.848,0.324,0.628
51.254,52.5,0.947,0.545,0.536
63.264,36.4,0.826,0.481,0.655
78.29268293,100.0,0.988,0.814,0.188
78.17560976,100.0,0.978,0.897,0.182
67.18,74.1,0.915,0.575,0.544
50.562,8.8,0.649,0.319,0.788
74.123,99.0,0.973,0.683,0.26
78.98780488,100.0,0.991,0.912,0.128
62.626,74.9,0.658,0.454,0.756
70.353,82.1,0.961,0.733,0.508
61.698,13.1,0.866,0.43,0.545
70.025,91.7,0.86,0.662,0.545
55.496,74.4,0.973,0.685,0.471
68.05609756,91.0,0.941,0.645,0.475
74.49756098,99.5,0.95,0.806,0.409
77.06585366,100.0,0.986,0.816,0.186
71.0097561,94.9,0.966,0.729,0.493
51.032,100.0,0.958,0.653,0.392
62.6,52.5,0.85,0.511,0.599
58.231,36.8,0.795,0.398,0.662
46.359,9.2,0.792,0.347,0.701
72.7804878,100.0,0.943,0.84,0.189
75.87073171,100.0,0.986,0.772,0.19
77.79439024,100.0,0.992,0.848,0.137
55.666,62.7,0.99,0.633,0.459
76.76585366,100.0,0.927,0.84,0.158
79.56829268,100.0,0.97,0.834,0.131
71.117,80.7,0.949,0.694,0.459
51.202,29.7,0.824,0.446,0.679
79.84634146,100.0,0.988,0.91,0.054
80.38536585,100.0,0.948,0.895,0.093
71.939,86.6,0.822,0.573,0.468
71.592,100.0,0.852,0.779,0.4
53.863,10.7,0.889,0.452,0.619
72.93,91.0,0.97,0.676,0.39
55.311,6.0,0.779,0.454,0.664
68.39609756,87.0,0.956,0.694,0.244
70.488,87.3,0.869,0.685,0.374
74.059,97.8,0.856,0.745,0.371
76.935,100.0,0.978,0.776,0.533
49.648,7.8,0.869,0.377,0.616
68.27560976,99.3,1.024,0.734,0.346
74.901,98.8,0.962,0.804,0.599
78.14390244,100.0,0.975,0.873,0.145
76.93658537,100.0,0.989,0.745,0.267
78.29268293,97.8,0.985,0.764,0.376
66.604,99.7,0.937,0.75,0.325
71.592,99.8,0.8,0.628,0.534
72.801,89.1,0.956,0.608,0.312
46.979,17.4,0.854,0.434,0.629
44.565,16.6,0.878,0.452,0.628
76.142,99.4,0.936,0.696,0.305
71.287,98.6,0.931,0.661,0.557
57.406,27.4,0.836,0.42,0.649
74.08,96.3,0.989,0.793,0.508
71.436,99.1,0.893,0.646,0.408
80.23902439,100.0,0.967,0.913,0.14
78.63170732,100.0,0.96,0.881,0.131
72.61219512,95.0,0.971,0.67,0.355
77.98780488,100.0,0.938,0.806,0.346
59.988,40.5,0.797,0.493,0.737
74.472,100.0,0.999,0.808,0.355
68.55365854,92.1,1.017,0.805,0.221
78.12926829,100.0,0.967,0.895,0.109
67.197,50.5,0.86,0.66,0.492
56.738,24.3,0.782,0.443,0.667
53.918,93.4,0.975,0.627,0.593
65.252,100.0,0.949,0.59,0.512
73.816,97.0,0.986,0.688,0.474
72.06585366,89.6,0.977,0.749,0.242
51.793,11.4,0.776,0.31,0.71
49.024,3.4,0.851,0.319,0.597
43.817,19.3,0.867,0.462,0.58
53.883,45.1,0.839,0.468,0.664
61.115,100.0,0.973,0.711,0.136
45.76,6.6,0.795,0.313,0.709
48.206,5.5,0.867,0.307,0.583
77.387,91.7,0.919,0.779,0.395
79.9902439,97.4,0.857,0.615,0.488
72.361,63.6,0.993,0.746,0.494
78.072,98.7,0.954,0.727,0.398
74.61390244,100.0,0.97,0.783,0.188
78.32926829,97.8,0.924,0.714,0.364
72.845,100.0,0.95,0.823,0.163
74.96829268,100.0,0.958,0.831,0.19
77.14390244,100.0,0.988,0.884,0.058
70.265,89.2,0.946,0.659,0.454
65.402,98.8,0.841,0.637,0.583
70.14,87.0,0.934,0.631,0.502
69.19,98.9,1.035,0.816,0.335
43.349,37.29332352,0.923,0.446,0.587
52.533,3.94494772,0.753,0.313,0.691
70.14,80.0,0.922,0.573,0.409
78.36829268,100.0,0.992,0.907,0.088
77.90146341,100.0,0.945,0.677,0.171
64.74,78.5,0.891,0.648,0.614
79.654,100.0,0.955,0.723,0.392
78.3804878,100.0,0.955,0.905,0.114
59.111,48.3,0.872,0.515,0.699
78.84146341,100.0,0.961,0.835,0.214
68.797,78.5,0.896,0.566,0.536
53.678,4.8,0.763,0.37,0.666
64.6,73.5,0.926,0.574,0.553
69.507,65.1,0.929,0.631,0.551
72.3,100.0,0.992,0.808,0.261
80.96341463,100.0,0.989,0.891,0.126
64.094,65.4,0.846,0.516,0.647
64.942,87.9,0.9,0.621,0.567
69.823,98.2,0.842,0.568,0.557
73.574,45.3,0.737,0.579,0.67
78.13902439,100.0,0.989,0.796,0.193
79.64878049,100.0,0.943,0.919,0.174
79.98292683,100.0,0.983,0.858,0.179
81.28536585,33.5,0.802,0.453,0.555
70.806,86.5,0.985,0.683,0.394
81.76,100.0,0.96,0.884,0.153
72.573,99.17988586,0.955,0.698,0.517
65.74,88.6,1.01,0.718,0.359
57.769,16.0,0.876,0.495,0.655
76.985,100.0,0.99,0.793,0.555
71.26585366,100.0,1.023,0.866,0.258
44.53,5.4,0.984,0.449,0.574
72.06097561,99.4,1.018,0.845,0.238
77.72682927,100.0,0.973,0.873,0.165
57.316,20.3,0.902,0.457,0.632
46.019,6.2,0.871,0.393,0.674
73.796,100.0,0.947,0.732,0.278
74.06,95.7,0.938,0.65,0.449
52.893,15.66827202,0.795,0.35,0.668
78.54634146,100.0,0.925,0.814,0.096
61.347,56.77265167,0.836,0.475,0.725
72.11707317,99.1,0.919,0.748,0.477
74.274,97.4,0.925,0.731,0.44
67.419,98.8,0.883,0.662,0.247
64.208,73.3,0.981,0.631,0.385
67.915,57.6,0.798,0.552,0.575
50.87,8.1,0.852,0.482,0.593
51.083,37.8,0.936,0.548,0.531
64.197,39.6,0.833,0.464,0.545
78.49268293,100.0,0.96,0.894,0.085
79.14634146,100.0,0.978,0.903,0.183
67.217,72.8,0.921,0.578,0.538
51.434,9.3,0.826,0.278,0.459
68.752,92.4921875,0.832,0.45,0.583
73.24146341,96.1,0.926,0.688,0.226
79.3902439,100.0,0.988,0.919,0.08
62.843,76.0,0.67,0.462,0.651
75.218,87.8,0.936,0.737,0.48
61.797,6.1,0.869,0.461,0.68
68.478,92.6,0.949,0.519,0.537
72.217,98.1,0.937,0.684,0.291
69.924,92.4,0.943,0.65,0.473
74.59756098,99.9,0.993,0.811,0.156
77.2195122,100.0,0.988,0.802,0.236
77.96585366,95.1,0.964,0.732,0.379
65.02756098,97.9,0.979,0.716,0.387
53.368,7.4,0.773,0.385,0.616
63.166,53.6,0.854,0.411,0.597
73.628,100.0,0.86,0.76,0.69
59.122,41.9,0.806,0.514,0.638
50.539,9.9,0.695,0.357,0.667
79.03902439,99.9,0.947,0.618,0.153
73.60487805,100.0,0.987,0.756,0.182
76.85853659,100.0,1.007,0.858,0.127
54.331,78.8,0.939,0.629,0.463
77.21463415,100.0,0.927,0.874,0.13
79.6195122,100.0,0.93,0.837,0.132
70.1,75.0,1.004,0.699,0.456
58.2,29.9,0.83,0.439,0.688
80.09512195,100.0,0.989,0.915,0.049
80.53658537,100.0,0.951,0.892,0.13
71.165,92.6,0.857,0.802,0.464
79.93658537,100.0,0.857,0.834,0.379
54.895,4.1,0.891,0.402,0.617
70.60731707,99.6,0.951,0.687,0.395
55.639,23.0,0.798,0.46,0.602
69.495,99.7,0.947,0.701,0.455
74.453,96.7,0.885,0.737,0.379
74.305,100.0,1.001,0.77,0.363
72.89,99.8,0.851,0.74,0.527
50.368,10.5,0.874,0.429,0.603
68.21073171,99.1,1.034,0.732,0.368
79.339,100.0,0.964,0.814,0.137
78.44634146,20.9,0.976,0.766,0.354
75.31219512,100.0,0.986,0.732,0.262
75.785,98.8,1.012,0.922,0.365
75.794,100.0,0.937,0.773,0.308
71.94,95.7,0.972,0.693,0.53
72.98,100.0,0.96,0.617,0.304
48.284,11.0,0.84,0.448,0.626
43.393,28.38453484,0.862,0.439,0.665
76.376,99.4,0.938,0.7,0.165
71.762,100.0,0.925,0.678,0.593
55.596,28.4,0.84,0.433,0.537
74.855,100.0,0.988,0.798,0.377
71.421,99.1,0.953,0.694,0.394
80.4902439,93.4,0.99,0.908,0.136
79.1804878,100.0,0.962,0.886,0.126
67.346,90.4,0.971,0.793,0.313
76.56,100.0,0.95,0.797,0.355
67.217,40.6,0.985,0.751,0.506
74.727,99.9,0.95,0.774,0.348
68.95609756,97.8,1.018,0.906,0.176
83.09609756,100.0,0.97,0.9,0.105
72.009,82.6,0.928,0.667,0.495
56.826,25.2,0.787,0.45,0.615
64.004,75.9,0.915,0.484,0.54
51.617,35.3,0.859,0.497,0.528
69.124,96.8,0.938,0.692,0.469
72.06585366,90.1,0.978,0.756,0.243
52.416,27.8,0.786,0.615,0.667
52.01,3.7,0.842,0.33,0.663
63.552,30.8,0.854,0.338,0.574
54.178,47.1,0.839,0.55,0.66
77.72682927,100.0,0.982,0.901,0.129
46.038,5.5,0.743,0.337,0.709
49.196,13.6,0.714,0.325,0.748
77.616,97.5,0.946,0.787,0.388
71.94,97.7,0.927,0.626,0.259
72.695,95.3,1.03,0.683,0.492
78.331,99.0,0.95,0.732,0.442
75.5202439,99.9,0.972,0.796,0.219
76.912,96.6,0.94,0.754,0.332
76.16829268,100.0,0.95,0.83,0.138
75.72195122,99.9,0.966,0.836,0.555
77.84390244,100.0,0.991,0.906,0.055
70.331,100.0,0.944,0.663,0.496
68.978,97.8,0.844,0.64,0.57
70.34,87.4,0.939,0.636,0.498
77.017,100.0,1.022,0.676,0.226
42.538,31.4,0.914,0.497,0.637
53.235,15.2,0.77,0.327,0.687
66.424,80.6,0.991,0.704,0.438
78.71463415,100.0,0.978,0.836,0.087
80.16341463,100.0,0.983,0.876,0.159
53.062,79.2,0.891,0.655,0.608
70.567,99.9,0.96,0.725,0.482
78.6804878,100.0,0.938,0.837,0.107
73.622,77.5,0.873,0.521,0.534
79.03902439,100.0,0.96,0.812,0.191
71.391,100.0,0.899,0.571,0.466
54.117,20.2,0.771,0.377,0.665
65.672,100.0,0.943,0.656,0.527
69.796,67.1,0.933,0.572,0.549
72.64878049,99.6,0.955,0.685,0.462
80.99756098,100.0,0.988,0.895,0.056
64.524,64.4,0.784,0.525,0.636
65.75,89.0,0.893,0.716,0.485
71.37,98.3,0.959,0.632,0.524
65.031,99.2,0.769,0.602,0.665
78.53902439,100.0,0.98,0.881,0.106
80.14634146,100.0,1.002,0.858,0.171
74.67073171,100.0,0.962,0.854,0.177
53.415,52.4,0.836,0.455,0.672
70.567,100.0,0.989,0.687,0.286
82.0302439,100.0,0.96,0.91,0.155
72.478,99.2,0.941,0.709,0.517
66.06,88.3,1.013,0.73,0.347
56.361,22.6,0.879,0.433,0.652
78.52195122,100.0,0.997,0.721,0.154
72.02682927,91.8,0.928,0.727,0.253
43.711,6.8,0.962,0.448,0.574
71.26585366,99.4,1.019,0.809,0.558
77.99195122,100.0,0.982,0.882,0.137
60.149,19.2,0.907,0.465,0.632
72.058,75.0,0.876,0.4,0.492
73.898,91.1,0.941,0.735,0.42
73.538,90.0,0.908,0.65,0.498
53.538,16.4,0.801,0.449,0.667
79.25365854,100.0,0.911,0.825,0.297
53.238,24.3,0.84,0.486,0.726
72.26585366,99.0,0.923,0.71,0.471
74.372,98.6,0.933,0.73,0.436
67.861,93.4,0.988,0.685,0.305
64.796,77.5,1.04,0.647,0.401
68.231,78.2,0.899,0.56,0.565
43.393,10.7,0.857,0.347,0.582
51.246,38.7,0.951,0.552,0.52
62.543,37.2,0.843,0.489,0.607
76.79268293,100.0,1.018,0.897,0.075
74.97804878,100.0,0.975,0.906,0.069
67.423,75.2,0.927,0.582,0.556
47.786,9.7,0.742,0.289,0.699
56.348,46.1,0.86,0.462,0.513
73.59756098,99.4,0.927,0.694,0.136
79.84146341,100.0,0.987,0.927,0.071
62.54,100.0,0.877,0.739,0.526
63.052,68.6,0.662,0.475,0.796
75.691,83.4,0.971,0.743,0.479
61.761,13.8,0.873,0.461,0.676
70.481,93.2,0.957,0.662,0.526
