Carbon_dioxide_emissions,Electricity_production_non_renewable,Electricity production_renewable,Micro_air_pollution,Greenhouse_emission
2.021844255,0,0,24.3801773,-0.928849273
,0.934579439,0,,0.047096583
,0.828729282,,24.75980118,3.468576113
-9.954977489,0.617283951,0,24.96853192,-8.741649078
,0.564971751,0,25.18086002,11.72617698
,,0,25.45047867,43.09337334
41.93763548,0.441501104,0,25.80321142,49.39297738
,0.581395349,0,,78.24312303
,14.41441441,0,26.56375554,81.95241501
89.05702851,0.337837838,0,26.87443508,97.14280731
,,0,27.18841109,
,0,0,,23.26222331
49.45806236,14.28571429,0,,
,16.87657431,0,28.16841612,48.75630135
81.42404536,18.01385681,0,28.26975761,80.73836976
101.8467567,,0,28.14079494,98.93683825
78.6101384,,0,27.83685082,
,18.65509761,0,,70.14599941
105.9529765,38.7755102,0,,
,,0,,
,38.82443929,,,94.73390431
,,0,28.54475823,87.61011007
127.6054694,,,28.12029144,82.17394338
,45.28735632,,,86.21116712
140.5911289,,,30.5591063,85.22475536
8.148071909,5.124223602,,20.50900923,2.933621198
45.52284891,,9.873778502,,15.11089788
46.27075614,10.07736156,9.873778502,,15.51470809
70.6806642,9.853420195,9.873778502,20.16894769,
,17.25056341,9.936488425,20.14454755,14.7080872
,9.287796751,,20.28421684,13.80051376
59.58556333,3.047585101,11.26358938,,13.94544564
,,12.65472012,21.00518233,19.91164153
,2.152800259,14.71349951,21.30729536,
75.64498422,,16.99667582,21.38437311,
89.28228352,,17.5982209,21.25036222,16.69315422
,1.621262458,,21.02862425,17.05698322
,,,20.74369003,21.75677432
,0.803408399,18.08886184,20.42009043,24.52747209
,3.280871671,,20.08235626,24.35455336
,6.128550075,17.97171438,19.60908454,28.7185023
164.1587759,,17.22651934,18.96732435,40.25408058
161.9390696,7.145872915,14.89339244,18.31428459,
151.3585838,4.844253491,,17.8071742,40.27607025
148.5728009,6.688928311,17.53104456,17.60320209,
164.3714835,,,19.42518367,48.74708887
,,20.74896796,17.93692329,45.53459874
172.5710169,11.68539326,21.37762579,18.49015893,
176.3757376,,24.04815504,,52.16748128
166.5637437,0.998890122,24.38956715,17.66361551,49.81558667
3.122161289,,0,,
2.71170474,,0,44.84185227,5.196659101
,,,,6.997446446
13.90505669,50.27530707,0,42.15019836,15.54830472
24.61057094,39.46386155,0,,21.60767485
,45.3038674,0,42.97279274,35.04043127
89.78232345,,0,,47.89243155
83.89799145,65.76330184,0,48.93402466,46.43034473
145.5472193,,0,51.6516451,65.74514115
,63.25,,,65.42772024
135.0940349,63.15250768,0,52.44920162,67.70995886
148.6054571,,0,,75.36175344
95.71039263,,0,50.35796177,
101.8302325,66.33393829,,49.03913686,70.10391545
115.3483834,,,,79.84465882
111.5096054,71.31741821,1.980548187,46.47958448,82.16236346
109.9754399,,2.042266027,44.84742896,83.18112498
132.9610066,,2.034482759,,89.91257625
115.8967803,62.4765798,1.226366888,42.06884297,84.90477373
146.2705649,,,,97.66633565
,69.86391212,1.049352353,,
203.5999058,73.5604333,0.940706956,51.35588903,127.3859767
229.8523029,78.11764706,0.888888889,40.06595637,140.1759115
251.9664906,76.06806662,,38.93233491,
,,1.205372518,,159.2193928
,34.11251538,,24.76079503,
,51.07840935,,24.60660857,-29.90576969
,52.22710163,0.198661648,24.43103146,-29.45873454
-34.38080914,,0.068391656,24.23707609,
-32.13316505,38.63734368,0.09702458,24.02775481,-30.41750731
-32.98318904,29.54443748,0.080551329,,
-25.36240942,42.81527791,0.009768487,,-24.74868978
-20.68001919,47.34590536,0.07857517,22.9019664,-23.83785564
-20.28686294,,,22.63012233,-23.09642431
-22.18046477,42.69732753,0.008878629,22.60734325,-24.12284056
-17.92469949,,0,22.92271001,
,,,23.47050606,-18.48078631
-9.051061925,58.62644027,,24.0769486,-13.81426866
-8.894605896,45.07447651,,24.56825483,-11.97701298
,45.92938654,0.183809451,,-11.93172126
-7.606666317,48.56457479,0.232144239,24.43590678,-10.09270097
-1.575850931,62.19210841,,23.63769207,
-6.357840746,54.29152648,0.477270949,,-8.688657659
-13.01367377,,0.590875093,,-14.15954449
-16.01698435,37.15869154,1.162476345,21.5520343,
,52.96157951,,,-17.25202783
-24.62771127,,4.012083451,20.91953659,-23.1234817
-26.18178739,33.49824335,,20.26404131,-24.14636872
,,6.921702888,,
,33.17316248,,,-24.43164774
,86.63093531,9.541783045,20.64558934,
,72.61223782,11.58779685,,-25.12081628
,,,20.27809423,-31.887
-41.84929396,,,20.18787091,-29.77816384
,71.34601493,5.538165182,20.1608568,
-32.94205387,70.27802962,6.96585071,20.29433152,-23.43686317
-26.59586865,77.97257175,6.150148452,20.604977,-19.73975127
-27.94061667,75.1342946,5.506078598,20.97254149,
-25.9231062,73.22660778,6.079216119,21.27677326,-20.9363478
-24.96678915,,,21.39742057,-20.1405576
,64.93888489,6.078828682,,
-31.25885299,41.66507421,5.981272693,,
,39.26628716,4.554079696,20.19762491,-26.1894758
-34.49603671,41.38416272,5.046693105,19.68194634,-27.75729422
,49.46551949,,19.35997194,-27.5610612
-30.6223441,58.89853664,2.465237719,19.19549163,
-28.33189614,,,19.0582325,
-30.76994787,58.48181458,3.190225691,18.95804684,
-30.21449158,52.02999887,3.073192737,18.90478694,-23.19499456
-26.98688916,,2.684370869,18.90830509,-22.26214025
-28.13301948,56.03603604,2.668918919,19.67207389,-22.39102143
-25.10481162,56.43585848,3.109398741,,-20.48959115
-24.69255689,58.72518286,,,-19.9070293
-30.30849188,60.3635237,,,-23.12071871
-23.71319293,60.50867508,3.711553628,,-20.11380571
11.25363803,,,,
18.32057777,,,,17.02142999
,100,0,20.54317034,22.22122091
29.11285976,100,0,20.76983393,27.26781176
26.30807373,100,,20.93148623,25.29243192
,,0,20.96692337,
36.06985017,100,0,20.85881418,33.93471874
42.61506953,100,0,20.67054109,
48.24620028,100,0,20.46548652,44.92547267
53.75875822,,,20.30703288,49.70891985
50.85695807,,0,,48.3157003
54.67931443,100,0,20.03596158,
69.0891452,,0,,64.48281456
,100,0,,63.5041364
70.4257842,99.9771533,0.022846699,,65.43265505
72.6980705,,0.021496131,19.32343618,67.56664203
79.11609356,99.938411,0.061588996,19.07761312,73.01155309
,99.70466627,,18.83454122,
78.64826991,99.40556088,0.594439118,18.63498412,73.0656237
70.60256548,98.62833521,,,
,,3.611280179,18.48750179,
53.51514498,,5.448378206,,
38.82720707,,7.622377622,,
46.94621106,92.71264368,7.287356322,16.11148336,53.49927005
47.78484424,91.21994264,8.780057357,16.91221478,54.82219779
-9.325619979,78.07389963,,25.53405465,-9.416258896
,,0,25.26156481,-13.60595142
-16.03116111,75.86353872,,24.91803115,-17.08559535
-19.21486298,,0.549761085,24.51865734,
-19.59374932,,0.668592654,24.07864699,
-17.37095759,76.32358241,0.457515316,,
,77.12910911,0.769266705,,-21.01150482
-23.15779501,,,21.47599781,-24.53075931
,,1.05519101,20.729951,-28.72547289
-20.04763559,78.22002167,0.721427494,20.46416915,-21.80868653
-20.05534813,,0.704528922,20.69390256,-21.51538574
-23.14109462,71.38890716,,21.15748509,
-21.10589384,66.48232226,,21.69125023,
,,,22.13153143,-21.90200721
-21.93811989,65.98601262,0.917845504,22.31466217,
,64.64723743,,22.16830993,-22.71328846
-20.34277705,66.28230254,1.505172964,,
-23.90002113,,2.049342698,21.40271035,-24.77532033
-27.73837835,,2.725646805,21.05360852,-28.27814227
-26.91605108,,,,
-28.61038169,58.88033558,6.090393657,21.01411848,-28.40336441
-31.09582502,55.55504286,,,-30.53913991
-33.8391224,53.26830062,7.644637708,18.93363849,
-35.25744109,53.40086491,,18.36174831,-33.96750818
,55.91531907,9.231867919,17.81281111,-33.23489017
20.33258569,96.93254891,2.82391572,18.00910104,15.54459123
,,,17.64471843,6.974902674
13.90649913,,4.647671749,17.29941493,
21.50249086,95.1328306,,16.97311877,
,,4.954023614,,12.06117113
41.19691179,87.90638647,3.844574671,,
22.57588935,82.40324946,6.566625296,16.19361835,17.47872083
,80.69710311,9.481186,16.01414095,11.62349405
9.306792087,,11.17163412,,7.326340098
1.452749868,72.51823704,15.37181372,15.64777889,1.603136302
4.496906446,74.12600387,15.42049882,,
,74.56410517,17.19907348,15.08175255,2.829208035
13.9440719,,17.44468021,14.7426534,
,74.80957563,,14.41396883,2.077094515
,70.6781438,,14.1315528,
11.87413697,78.02065291,,13.86452435,7.234629472
,71.76721945,26.1394852,,0.601949967
,70.09230937,,13.33531922,-4.659677271
-7.558800418,70.16463733,27.60629965,,
-7.345951678,66.09541454,31.9283619,13.08600502,
-17.02065167,57.53782395,40.2055125,13.35567895,
,49.29481124,,10.81145609,
-23.036108,51.98169415,45.92291972,10.39632879,-19.15082007
-30.92543428,,55.85384042,10.81048908,-25.14699615
-34.99111223,31.89967872,65.44374201,10.22672701,-27.93819539
4.711027183,86.34146341,,17.55441029,
21.51393927,89.98387386,0.465866332,17.42514758,10.40178003
,78.25518401,,17.35996305,11.82536212
40.2263579,,0.796037502,,20.92477487
49.08189634,,0.748584992,,25.72410625
60.32773443,86.34920635,0.604686319,17.54241309,32.4490372
82.47030761,90.14648977,0.663349917,,
108.6443373,88.7503569,,18.46529208,55.18428525
126.2038463,85.7548932,,18.88685251,59.06094503
136.2197485,90.85221637,0.24414435,19.0738113,
137.7925757,92.54081075,0.24994142,,66.23033027
,,0.171698383,,
133.3710182,,,18.59103551,66.54139292
116.463748,,0.214379947,18.34656523,63.77448511
,82.20767629,0.163641773,18.15692289,
,84.61804117,0.15195469,18.00881106,83.20427739
157.1609601,85.86934807,0.146500633,17.85924372,89.49859136
156.5907171,88.39214646,0.145927302,,91.32013439
,86.95343555,,,
158.8791433,88.1111922,0.145956346,17.53608296,97.04435133
,87.91038292,,17.47133115,99.3275069
171.4977886,85.52341118,1.527826188,,104.2275739
,,3.84468976,,102.6667257
169.2727228,,,,
195.6815584,88.36755702,,,118.7833133
,,,46.54614263,1.243615079
5.553051011,,,46.11345139,
2.95942067,,0,45.6940884,11.52570718
7.914995121,19.38850688,0,45.28675769,
,,0,,24.47420972
36.53452182,,,44.49112384,35.70907353
,36.94267516,0,44.09593523,
,40.25711662,0,43.73251755,
23.58120717,30.37446643,0,43.42879084,24.61625555
25.54255095,,,,
,36.00904977,,43.11107157,30.5050547
,,,,
,,0,43.04734706,36.49201349
49.33889532,42.42659624,0,42.9326149,
60.80964636,44.88362919,,42.66089535,46.99223812
72.19194576,,1.037300178,40.66499989,53.17993077
75.67465775,43.45834351,1.343757635,36.28669716,
,38.85847903,1.12132646,,56.71783259
97.57357179,,,25.53139016,68.07059184
,54.50817571,1.225075606,21.72864603,78.04911617
,44.44119938,1.36779595,19.59193301,79.54488207
116.0993398,45.13065173,1.304328796,20.86503769,
129.9314642,51.00812519,1.534757749,,88.63451636
142.4305369,50.82486527,2.036450405,,92.5936217
140.8435433,,2.102206736,,88.97106368
2.362438066,,0,,6.372538446
,78.76439424,,62.25352702,8.192619407
6.85275441,,0,63.88114201,9.427686017
1.875056726,77.74825572,0,,6.410776814
,78.05192308,0,,12.7717457
16.8471884,,0,64.71088589,
,79.48415143,,63.4051112,23.78341527
,80.58952451,0,,26.48127921
,78.56339879,0.035039054,60.54037576,
,82.29655887,0.175319606,59.99289795,35.1800831
54.34766681,81.56744555,0.265363464,,
58.45842277,85.35373921,0.228725193,,
,85.93551369,0.386623662,60.72461002,54.78414278
,87.00184602,0.516293349,61.23601387,65.43872481
,87.85904867,0.507866409,61.84539851,82.25615523
106.4886126,88.26674292,,63.78294495,
120.7814504,,,,
,88.09905372,,71.63351964,103.3276531
129.9516993,,0.815107914,75.05156815,
131.4922486,89.95204229,1.160794572,76.46813762,107.2114294
139.7889946,90.67316367,1.109868747,,
154.6705829,91.12058702,0.909322837,61.72475587,
,91.11811961,,70.14845997,
,91.12909221,0.966976412,66.12149608,
161.725529,91.74071449,,67.64896316,123.8076656
27.56266872,,18.50239443,33.0044413,11.34227411
43.57886618,24.13937867,16.4147775,32.79575261,18.39631739
55.97763209,31.80021559,,,21.81661545
80.91785577,41.05497299,12.93295202,32.50190459,
,,13.3836858,32.42167531,34.07568374
76.1357501,31.49792777,12.75902901,32.46309963,
,,13.55270496,32.63265489,48.74953389
126.2630158,46.56953642,11.94701987,,47.76073344
,35.80347448,16.23235613,32.94666975,
123.5171616,41.93070773,,32.88638511,42.87330753
132.6841496,45.81531417,,32.37041864,50.33367193
133.3706132,48.61412389,23.93347795,,
153.6444273,,,30.07170632,
163.2857694,,23.81163927,28.77270113,63.96214527
,,23.63674062,,67.53417083
,42.61715296,,26.72832208,74.00573479
,43.79624849,26.2777491,25.69859158,77.10971956
173.2819128,,28.36796247,24.76622347,
165.9005013,,,24.09020901,62.77532756
159.1901273,34.95989305,,23.82953946,58.30193774
,37.07052441,29.87012987,27.55674694,57.23598771
169.7608947,,,24.2617826,
,,,25.80096364,49.89520515
162.564597,40.30210509,32.09063153,,
180.0964134,42.1773251,35.23125731,23.94108317,62.64931658
40.61360875,100,,40.44705496,
100.0607533,100,0,39.7789527,-9.014340997
125.6075334,,,39.39345662,-4.563044513
145.7776428,100,0,39.26962921,-1.773482607
170.0486027,100,0,39.71874144,8.298325849
156.1360875,99.53271028,0.46728972,40.78964753,16.93189578
,,,42.06778482,12.30056081
106.3487242,99.53271028,0.46728972,43.13859062,
,,0.476190476,43.58750227,17.50305238
123.3596598,99.57081545,0.429184549,,
,,0.386100386,42.37484535,15.27223061
112.7582017,99.63898917,,,
117.9222357,99.64664311,,40.49137837,19.68627776
83.53584447,99.65277778,0.347222222,,
,99.25650558,0.743494424,,16.42075202
61.02673147,,0.694444444,40.27849304,21.1038222
,,0.696864111,,20.17258862
,99.3220339,,40.58834328,21.64807649
,,0.643086817,,
87.30255164,99.40652819,0.59347181,40.86248558,27.7217888
,99.44289694,0.557103064,42.90584229,29.39387041
80.31591738,,0.540540541,43.47404464,
80.92345079,,0.515463918,,31.51087474
,99.50738916,,41.14963609,32.41106719
-8.763496544,15.73801873,,14.07166745,-8.092190451
-34.10102543,7.50570535,0,13.94096539,
-45.97640263,8.785784798,,13.78087772,-43.17505697
-44.48265775,4.567307692,0,13.59663375,-42.64550952
-50.01778895,4.589899919,0.069021051,13.3934628,
,4.712732066,0.054926947,13.14871697,-45.30879439
-46.30450996,5.565198525,,12.84916157,
-51.32731935,7.276141298,,12.51414579,
-55.21822432,7.486695694,,,
-54.60206774,9.550099847,,11.81512974,-51.92581695
-53.4641019,9.642815042,,11.39228624,-51.16723211
,,0.281458895,10.865989,
,,0.354365587,10.33012686,-48.2124873
-49.13703818,,0.36878882,9.878588666,
,,0.872121509,9.605263268,-47.24598198
-50.68559938,8.353884094,1.191944102,9.491502117,
-41.19947608,,,9.428737755,-40.66585602
-46.75806235,6.984216993,,9.375980663,-44.98322249
-55.66202573,6.276341269,,9.29224132,
-43.00788775,,7.844800987,9.136530205,
-42.726427,,8.911812611,8.276636196,-40.77190475
,5.765856104,,,-43.18016216
-39.54997905,,8.994350282,8.081221799,
-42.01328769,5.053832557,10.94327495,8.707678881,-39.62741394
-47.31782137,7.151771143,,7.184960633,-44.18843721
-0.978912218,10.50454921,0,,1.175757905
-22.43264261,7.252215955,0,23.77895403,3.934249406
-1.239650519,8.676789588,0,23.14020544,
14.18050409,6.685044797,0,22.78004467,0.473294298
29.28045378,6.483300589,,,2.20860601
45.79387951,5.801621959,,,7.375112545
52.45871644,2.973977695,0,24.23017336,11.12203832
62.00082338,2.903811252,1.572897762,25.57132669,18.61120679
59.90119391,,,,18.70350899
,1.3739546,,27.32999115,
118.9744293,0.944333996,0.049701789,,24.06081371
125.0949179,1.02739726,0,27.53349724,
,0.696864111,,27.59189512,34.81454961
,0.708940528,0,27.6643794,38.63595163
,0.421792619,,27.78319248,43.78825783
,0.305903946,,,52.73416964
190.4030008,,0,28.62669516,66.98103801
213.7505146,12.3643103,0.370664549,29.30935591,
215.4979187,11.12224449,0.601202405,,81.11490794
214.0798683,0.62248996,0.361445783,30.72106231,89.50051061
263.9952427,0.583964646,0.583964646,31.42915595,89.19505224
312.7578793,0.158061117,,32.64396306,97.08409622
379.9277252,0.091932889,4.09101356,32.2039077,104.8386902
,0.031529164,,29.7131512,114.4727142
519.5325008,0.038325189,7.272204657,31.44360902,119.9906036
1.192100577,28.01193392,8.622771014,9.148946699,0.720097992
,,8.580337809,9.040494158,-3.915949218
-1.590238331,28.50570573,9.762766254,,
10.4015712,34.66959211,9.862717313,8.808763597,6.299717852
4.470243739,,,8.685042808,
15.12194081,36.53582806,8.506191169,8.546880648,7.485582846
11.45313164,30.983289,11.43315601,8.395099475,6.225148379
5.727455316,,13.33532857,8.244407301,1.379301478
4.539980111,28.91861152,,8.109512137,
1.865625839,28.4240311,12.45998628,8.005121995,0.677436774
,,11.19942003,7.918639881,8.548490027
,,12.07924755,7.828031086,10.36223465
,41.21860399,11.23496905,,21.4017892
24.55947783,35.52565671,12.3024055,,
2.793190741,26.80286759,13.72021195,7.536958987,2.21382504
23.39423999,36.31305277,13.32976966,7.434183442,18.89553027
19.9737777,31.59086713,,7.327668335,
5.128647595,26.97076144,13.77854117,,0.797238826
0.513060448,,12.50607057,,
16.34054832,33.31184768,,6.990880929,
2.768640692,27.43500088,15.95896654,6.870394552,-1.065011022
,20.77942367,16.61814205,6.231156295,-5.795847953
-5.71055492,25.57222448,17.95051714,5.852852677,
,20.81387494,,6.118573163,-11.39112974
-18.77242638,16.18583903,,5.625008546,
6.4484554,13.36146958,0.465443788,18.11751466,5.753075681
2.976344388,10.92060842,,17.92264517,3.05907603
-2.113863056,,,,
,7.034448464,0.455758934,17.50642578,-2.089241391
-0.971821322,7.765660086,0.475365482,17.28216825,-0.119261276
2.938951622,8.421321392,0.47745306,17.0410325,3.321925787
0.788476987,7.683018115,0.53655372,16.78748658,0.787689125
6.457959829,10.63308008,0.527139607,16.53522133,3.043107211
,9.739331628,0.554833981,16.29792758,1.620367687
4.136717952,9.256442644,0.567842088,,1.663038466
5.251626494,8.253466988,,15.88029279,2.470211794
3.855074388,9.234868053,0.688004624,,1.259068476
5.061251486,9.925129652,,,
5.230352198,,0.771043238,15.13407314,2.039165867
5.791556161,10.80145656,0.848199436,,2.115101903
,9.710904902,1.059828039,,
1.19992761,,,14.33399712,-1.543253623
-0.538601651,,1.788320013,,-2.878351629
-3.83114406,9.280089247,2.38644865,13.85702699,
-1.936299496,9.852468168,2.743649043,13.77785029,-3.839977472
,8.535250506,,,
-4.891135232,8.706133185,4.342709801,12.55858852,-6.653331892
-6.313961225,7.766403126,,,
,4.824546466,5.193969496,,-14.01606082
,6.055787639,6.196516733,,-13.20793385
-20.07883595,27.41116751,0.812182741,26.96227794,-4.059574426
-19.46242315,27.49244713,0.805639476,26.7698013,2.274989824
-17.67158175,28.12812813,0.800800801,26.65338507,
,29.17448405,0.844277674,26.59606335,3.223923928
-8.156114653,29.76294996,0.790166813,26.58087021,15.45217813
2.580823073,35.99670511,0.57660626,,30.09813008
-2.024429413,35.03184713,0.557324841,27.08477929,20.18311731
,39.01712584,,27.50851068,39.77186349
,,0.527108434,27.86379892,33.16267232
7.01412883,38.40304183,0.532319392,28.0134232,37.13740664
9.239703473,37.10021322,0.497512438,,37.58710823
4.882638247,37.24696356,0.472334683,27.70071784,
,40.87353325,0.456323338,,48.28873098
7.358022288,41.49350649,0.519480519,27.16086794,37.22420836
3.568705695,,0.508259212,,29.16930259
,42.76276276,,26.88797604,
,53.34486736,0.461361015,26.77040918,
-10.57472383,50.49396268,0.439077936,26.66173078,
-11.71346538,47.98034934,,,
,52.66149871,0.465116279,,3.778081829
-5.701818418,58.40274375,0.440960314,27.16768002,2.416716933
-4.561454734,,0.554528651,26.82598906,1.953774404
-1.515077782,55.00954198,0.52480916,27.78038275,0.881748589
,,,,
,56.25587959,0.564440263,30.73902463,
-23.23771906,42.8648399,0,16.945399,
,,,17.03015132,
,36.8531803,,17.06868515,-45.52378871
-68.90636645,,,17.06442239,
,36.19082659,0,17.02078494,-66.63118832
-80.64485258,16.51593154,,16.86410261,
,,0,16.57042934,
-84.68518631,,0,,-73.23728838
,,0,15.88414213,-73.91533662
-84.88412896,21.06681034,0,15.64754428,-72.65878541
,,,15.48587963,-76.85061557
-90.43770282,,0,,
-89.58857153,8.854748603,0,,-76.00317405
,12.63720393,,,
,14.1874226,,,
,27.06189104,,15.42106514,-72.29814166
-81.80950807,,0,15.81764516,-70.03449636
-84.08052827,15.27268425,0,16.44107335,
-81.63318572,,,17.31077715,
,7.477281707,0,18.44618402,
-78.37006232,22.60153031,0,22.19918141,
,25.49767922,0,,
-74.01623442,17.77512675,0,22.25175769,-63.28062265
,,0,,-61.36122818
-69.86250917,21.96067571,0,,-60.93810137
-2.109958943,68.6355272,0.389678739,,-2.082406215
,65.76380249,0.438096809,,-7.231290901
,65.92699914,0.505658514,,-8.304342212
-9.694842403,,0.666977656,21.08206004,-9.462689068
-10.12156965,65.41269561,,,-10.11072796
,65.12672261,,20.16692963,-7.878690241
-10.35380966,63.68576543,1.041037497,19.60711598,
-10.47340637,,1.391446029,,
-13.82126119,,,,-15.90289131
,,2.401308375,,-16.42998151
-12.41734639,62.69870731,2.605665027,17.80805648,-15.5152888
-13.95207661,62.79293552,3.669190348,17.42512097,-17.00285249
,,4.617107602,17.05341866,-17.11264541
,,5.979005245,16.74559574,-18.46777272
-17.14825578,62.31682364,6.961188698,,-20.3622551
,61.02710152,8.159852829,16.46733402,-19.86685929
-18.83877814,62.79236755,10.59727331,,-22.40872482
-18.31050726,,11.47671742,,-22.26635509
,,12.85277457,,-27.44232775
-19.7424341,59.45724669,,16.2016902,
-22.32078125,,17.47317317,,-26.08824478
,59.68113795,,13.90785926,-25.07013041
-19.33903698,59.23832245,,13.66339682,-23.65975044
-23.29775058,56.7323431,22.98074728,12.28224809,
-22.65670745,55.06305317,26.27108728,,
,0,0,56.87535025,
9.456740443,0,,53.8815753,7.818435606
12.92517007,0.348487249,0,51.81032761,
20.20376226,0.458265139,0,,
29.165469,0.310660562,0,50.21842589,
40.17118585,,0,51.55878229,24.95715321
47.4529718,0.508277665,0,,28.88138947
100.2427262,,0,58.56987729,44.87075287
118.5334228,0,0,61.76611178,52.70597381
94.36939095,0,0,63.10646818,48.77643691
,,0,61.75777732,54.72551549
147.5647536,0,0,58.50799901,67.15020231
132.4774041,,0,54.55157468,64.78258565
,0,,51.08294575,
129.5583022,0,0,49.29655363,70.59826493
178.5410878,,0,48.78541182,88.19018676
194.1873463,,0,48.35785834,93.47138541
,,0,48.03132141,108.2424864
,0.223264121,0,47.82322922,118.6599996
259.2539363,10.77997443,0,,
287.7359394,24.33928571,0,52.80143161,160.5500292
367.9122353,12.084165,0,56.95704233,
,,0.023308212,44.73062367,
,18.19794801,,43.96272936,208.8812128
,,0.026107388,68.01122849,
,91.32417536,0.005595501,24.16884323,-0.206068672
,93.69241101,0.0241773,,
2.157833797,93.65183418,0.125862024,24.08730487,1.660008806
4.240445071,93.28397018,0.094103663,24.06726016,4.195859729
8.152786442,91.12085038,0.084747815,24.0526422,8.580598986
8.138024343,,0.089599396,24.1063301,
9.35057033,90.68881087,,,
,91.45300996,0.151580771,,14.95204129
14.10691867,,,24.46234419,16.07868406
,91.93823117,,,22.30045013
,94.28178461,1.573215766,24.14883388,22.89985867
25.89182334,93.16896839,1.440355918,,23.62974385
30.71325328,,1.944564373,23.38842576,
,89.70125652,,22.94845667,27.29173494
,,,22.52230692,
31.39372187,87.19819206,3.014340551,22.03116294,26.29416152
36.04609369,92.63446604,,,
30.70118687,,3.875254323,20.88560931,26.12810033
23.43566677,,4.601106492,,20.0566136
14.31127747,81.4335768,5.337563408,,
10.52088388,86.04745488,,21.38335429,9.732774167
4.619766836,83.19757779,9.458458804,,
,74.72773751,14.01232622,17.96008079,
-8.854692165,75.61329281,,16.86992653,
-10.87735648,,16.88858014,17.23720728,-8.180524198
5.699468629,10.4111986,14.43569554,40.65486978,
23.90915594,,12.61261261,40.36110272,12.95130276
37.57919477,33.72739917,12.79554937,40.05129708,20.36719032
48.70478234,34.73344103,,39.72850464,23.33665472
,33.5600907,12.61337868,39.39577722,32.26059488
70.43735949,31.35568081,13.14150104,,32.57506696
78.24187615,31.77758571,,38.76319824,37.44479072
122.3405886,44.27737882,,,51.44833824
121.4055794,42.98668725,11.47983793,,
,48.28042328,,,
159.9351114,52.02322008,,36.54607335,70.49757256
,58.26199322,10.24067194,,
,50.78578508,11.35494832,,78.22439879
177.2251175,42.89429203,11.42894292,,84.25731589
200.7382996,,10.97030687,30.66253614,93.65049079
,44.69752633,11.51114377,29.59995086,
224.4711833,52.37551393,13.00822293,28.52475038,106.7551429
195.5523196,44.5859142,,27.5798309,103.122107
211.6007562,50.88979772,,26.90808866,112.8135004
200.8609238,36.15202969,,,
210.3004292,35.56257488,,30.2785785,118.0810843
221.4260168,33.11729707,19.51763706,,125.2284339
245.7847946,32.83266129,20.25201613,29.0925323,136.7437653
271.2676272,,23.39235788,26.7327979,149.0908577
333.6475577,39.60933261,25.34816422,27.40041639,
-2.400560715,,3.632478632,,
-9.190467847,24.11347518,0,18.62105921,8.048906666
-23.1294901,,0,18.55702239,4.804865431
-63.72875416,,0,18.53713999,-0.643508763
-1.314175574,,0,,
,55.04132231,0,,13.6827628
31.01454354,66.94214876,0,19.13953493,20.47241114
34.23865428,,0,19.63462449,23.16379191
,41.97707736,0,,25.7630626
48.46679516,48.26325411,0,20.2385409,32.22590943
,,0,20.16266278,34.00502189
70.93043631,52.46800731,0,,38.34176624
69.69511127,,0,19.67057193,
,,,19.40029713,39.19094545
60.20676362,52.3381295,0,,
62.16050464,,0,,44.18381639
91.28263536,67.09401709,,19.00118374,
89.4603119,,0,18.92516245,52.87623181
85.9558437,71.28987517,0,,
127.5889259,69.84667802,0,,63.76036238
157.8762923,87.16861082,,18.88570067,
128.1846855,79.90909091,0,19.06409408,
,86.63507109,0,,72.9133282
180.0508148,91.2875121,,,78.71373954
,92.00385356,0,,
0.7769381,1.449275362,0,31.58859761,1.253522294
13.26314002,6.44472898,0,31.23305461,4.926031825
,,,30.94379656,2.700770761
35.67122357,,0,30.72124308,
,38.67302053,0,30.56581378,
69.88197334,33.51809586,0,30.58157437,20.20139234
74.49690074,33.51403061,0,30.78525376,21.87758992
,43.68960469,,31.0462664,27.59406597
,37.85277859,,,
112.0828734,38.08871851,,31.21794923,26.98595226
149.8726331,50.74665294,0.231719876,30.87545807,
163.8914834,60.03409644,0.730638091,30.24623346,
192.1032521,60.82451499,,29.44307385,68.06418863
232.2747729,70.03297609,1.092333059,,79.87112548
201.069882,67.05336427,,27.76614348,71.20939002
245.6907532,63.07178631,2.370617696,26.85386059,83.53845516
,,,25.76188074,
,62.00946709,3.008092839,24.70989572,
246.6672327,55.24528302,2.535849057,23.91759738,
238.681328,52.19123506,2.360926664,23.60467753,
302.6110215,53.2209591,9.996079969,27.5473866,114.3989309
321.2490447,50.69767442,13.29457364,24.20906684,
312.0998557,53.2449839,12.83131038,26.21008307,121.409332
321.4061306,56.17068923,11.45807415,24.19704863,125.9924581
,57.7244841,16.17401004,,134.2211586
-5.264435451,,,25.23871515,
-15.1455926,55.14281206,0.145179107,,-17.61318607
-13.57115853,,0.118487012,24.91544488,
,,0.134268238,,
,57.98694809,,24.33522411,
,58.74038188,0.142490738,23.7339532,-15.38526713
-13.99343498,59.6604232,,22.78166038,
-14.28722889,61.77467061,0.161333692,21.7620624,-17.66195603
,61.94491436,0.171812222,20.95887599,
-18.07823065,58.85879912,0.184706317,20.65581789,
-16.04287773,,,,-18.53764534
-17.3073355,60.67428161,,21.15222119,-16.06277685
-13.70257063,66.66569044,0.48323327,21.53449868,-14.84156481
-16.31253758,61.79838614,,,-16.08437202
-15.88788958,,4.664951337,,
