Year,Country,Economic_Rank
1985,Gibraltar,81
1985,Grenada,81
1985,Guam,81
1985,Greenland,81
1985,Guatemala,81
1985,Guinea-Bissau,81
1985,Guinea,81
1985,Serbia,82
1985,Israel,83
1985,North America,84
1985,North Macedonia,84
1985,Greece,85
1985,Romania,86
1985,"Bahamas, The",87
1985,Azerbaijan,88
1985,Kazakhstan,89
1985,Kiribati,90
1985,Kenya,90
1985,Aruba,91
1985,Barbados,92
1985,Belarus,93
1985,Armenia,94
1985,Jordan,95
1985,Curacao,96
1985,Indonesia,97
1985,St. Martin (French part),98
1985,St. Lucia,98
1985,St. Vincent and the Grenadines,98
1985,Sri Lanka,98
1985,St. Kitts and Nevis,98
1985,Cyprus,99
1985,Spain,100
1985,Argentina,101
1985,Ukraine,102
1985,Antigua and Barbuda,103
1985,Arab World,103
1985,South Africa,104
1985,Tuvalu,105
1985,Uganda,105
1985,Nicaragua,106
1985,Moldova,108
1985,Mauritius,109
1985,Mauritania,109
1985,Middle income,110
1985,Middle East & North Africa (excluding high income),110
1985,Togo,111
1985,Tanzania,111
1985,Timor-Leste,111
1985,"Micronesia, Fed. Sts.",112
1985,Middle East & North Africa,112
1985,Middle East & North Africa (IDA & IBRD countries),112
1985,Mexico,113
1985,Ecuador,114
1985,Brunei Darussalam,115
1985,Cabo Verde,115
1985,Burundi,115
1985,Burkina Faso,115
1985,Thailand,116
1985,Nigeria,117
1985,Niger,117
1985,China,118
1985,South Asia,119
1985,Somalia,119
1985,East Asia & Pacific (excluding high income),120
1985,East Asia & Pacific,120
1985,East Asia & Pacific (IDA & IBRD countries),120
1985,Bulgaria,121
1985,Philippines,122
1985,IDA blend,123
1985,IBRD only,124
1985,IDA & IBRD total,124
1985,El Salvador,125
1985,Equatorial Guinea,125
1985,Hungary,126
1985,Peru,127
1985,Paraguay,128
1985,Trinidad and Tobago,129
1985,Tonga,129
1985,Post-demographic dividend,130
1985,Pre-demographic dividend,130
1985,Virgin Islands (U.S.),131
1985,World,131
1985,Zimbabwe,131
1985,Zambia,131
1985,"Yemen, Rep.",131
1985,Portugal,132
1985,Tunisia,133
1985,Gabon,134
1985,"Gambia, The",134
1985,Algeria,136
1985,Georgia,137
1985,Myanmar,138
1985,Mozambique,138
1985,Nauru,139
1985,Namibia,139
1985,Albania,140
1985,Angola,140
1985,Africa Eastern and Southern,140
1985,Africa Western and Central,140
1985,Afghanistan,140
1985,Nepal,141
1985,India,142
1985,Pacific island small states,143
1985,Other small states,143
1985,Morocco,144
1985,Uzbekistan,145
1985,Vanuatu,145
1985,Pakistan,146
1985,"Congo, Rep.",147
1985,Channel Islands,148
1985,Central Europe and the Baltics,148
1985,Chad,148
1985,Turkmenistan,149
1985,Turks and Caicos Islands,149
1985,Costa Rica,150
1985,Mongolia,152
1985,"Congo, Dem. Rep.",153
1985,Comoros,153
1985,Uruguay,154
1985,Colombia,155
1985,Chile,157
1986,Switzerland,1
1986,Norway,2
1986,OECD members,3
1986,Oman,3
1986,United Arab Emirates,4
1986,Suriname,5
1986,Sudan,5
1986,Sub-Saharan Africa (IDA & IBRD countries),5
1986,Sub-Saharan Africa (excluding high income),5
1986,Sub-Saharan Africa,5
1986,Italy,6
1986,Sweden,7
1986,Belgium,8
1986,IDA total,9
1986,IDA only,9
1986,Iceland,10
1986,United States,11
1986,Bermuda,12
1986,Belize,12
1986,Benin,12
1986,Dominica,13
1986,Dominican Republic,13
1986,Early-demographic dividend,13
1986,Djibouti,13
1986,Upper middle income,15
1986,Jamaica,16
1986,Caribbean small states,17
1986,Cameroon,17
1986,Central African Republic,17
1986,Cambodia,17
1986,Canada,18
1986,Puerto Rico,19
1986,European Union,20
1986,Faroe Islands,20
1986,Fiji,20
1986,Fragile and conflict affected situations,20
1986,Qatar,21
1986,Europe & Central Asia (excluding high income),22
1986,Bahrain,23
1986,Austria,24
1986,Japan,25
1986,Denmark,25
1986,Finland,26
1986,Germany,27
1986,Netherlands,28
1986,France,29
1986,French Polynesia,30
1986,United Kingdom,31
1986,Bangladesh,32
1986,Ghana,33
1986,Ireland,34
1986,Australia,35
1986,Euro area,36
1986,Europe & Central Asia,36
1986,Europe & Central Asia (IDA & IBRD countries),36
1986,Eswatini,36
1986,Eritrea,36
1986,Ethiopia,36
1986,Estonia,37
1986,Slovenia,38
1986,Small states,39
1986,Solomon Islands,39
1986,Latvia,41
1986,Latin America & Caribbean,41
1986,Latin America & the Caribbean (IDA & IBRD countries),41
1986,Latin America & Caribbean (excluding high income),41
1986,Least developed countries: UN classification,41
1986,Isle of Man,42
1986,Kosovo,43
1986,Late-demographic dividend,43
1986,"Korea, Dem. People's Rep.",43
1986,Kyrgyz Republic,43
1986,Lao PDR,43
1986,Libya,44
1986,Low & middle income,44
1986,Lower middle income,44
1986,Low income,44
1986,Lithuania,45
1986,Cuba,48
1986,Lebanon,49
1986,Lesotho,50
1986,Liberia,50
1986,Sint Maarten (Dutch part),51
1986,Sierra Leone,51
1986,Croatia,52
1986,Panama,53
1986,Senegal,54
1986,Sao Tome and Principe,55
1986,Singapore,56
1986,Papua New Guinea,57
1986,Saudi Arabia,58
1986,Poland,59
1986,Kuwait,60
1986,High income,61
1986,Honduras,61
1986,Guyana,61
1986,Haiti,61
1986,Heavily indebted poor countries (HIPC),61
1986,Cyprus,62
1986,Montenegro,63
1986,Marshall Islands,64
1986,Mali,64
1986,Malta,65
1986,Israel,66
1986,Curacao,67
1986,New Caledonia,69
1986,Samoa,71
1986,Rwanda,71
1986,Gibraltar,72
1986,Guam,72
1986,Grenada,72
1986,Greenland,72
1986,Guatemala,72
1986,Guinea-Bissau,72
1986,Guinea,72
1986,South Asia (IDA & IBRD),73
1986,South Sudan,73
1986,New Zealand,74
1986,Greece,75
1986,Tajikistan,76
1986,Seychelles,78
1986,British Virgin Islands,79
1986,Brazil,80
1986,Botswana,81
1986,Bolivia,81
1986,Bhutan,81
1986,Serbia,83
1986,St. Martin (French part),84
1986,St. Vincent and the Grenadines,84
1986,Sri Lanka,84
1986,St. Lucia,84
1986,St. Kitts and Nevis,84
1986,Iraq,85
1986,North Macedonia,86
1986,North America,87
1986,Luxembourg,88
1986,Maldives,88
1986,Madagascar,88
1986,Malawi,88
1986,Romania,89
1986,"Bahamas, The",90
1986,Azerbaijan,90
1986,Kazakhstan,91
1986,Barbados,92
1986,Malaysia,93
1986,Belarus,95
1986,Armenia,96
1986,Kenya,97
1986,Kiribati,97
1986,Aruba,98
1986,Mexico,99
1986,Georgia,100
1986,Spain,101
1986,Bulgaria,101
1986,Philippines,102
1986,Mauritius,103
1986,Mauritania,103
1986,"Micronesia, Fed. Sts.",104
1986,Middle East & North Africa,104
1986,Middle East & North Africa (IDA & IBRD countries),104
1986,Brunei Darussalam,105
1986,Cabo Verde,105
1986,Burundi,105
1986,Burkina Faso,105
1986,Gabon,107
1986,"Gambia, The",107
1986,Thailand,108
1986,Ukraine,109
1986,Middle East & North Africa (excluding high income),110
1986,Middle income,110
1986,Tuvalu,111
1986,Uganda,111
1986,Togo,112
1986,Tanzania,112
1986,Timor-Leste,112
1986,Moldova,113
1986,Antigua and Barbuda,114
1986,Arab World,114
1986,IDA blend,115
1986,Uruguay,116
1986,Portugal,117
1986,Argentina,117
1986,Hungary,118
1986,IBRD only,119
1986,IDA & IBRD total,119
1986,Post-demographic dividend,120
1986,Pre-demographic dividend,120
1986,South Asia,121
1986,Somalia,121
1986,Tunisia,122
1986,Tonga,123
1986,Trinidad and Tobago,124
1986,China,125
1986,Uzbekistan,126
1986,Vanuatu,126
1986,Nigeria,127
1986,Niger,127
1986,Jordan,129
1986,Virgin Islands (U.S.),130
1986,World,130
1986,Zimbabwe,130
1986,"Yemen, Rep.",130
1986,Zambia,130
1986,Pacific island small states,131
1986,Other small states,131
1986,South Africa,132
1986,Myanmar,133
1986,Mozambique,133
1986,Pakistan,134
1986,India,135
1986,Morocco,136
1986,Albania,137
1986,Afghanistan,137
1986,Angola,137
1986,Africa Western and Central,137
1986,Africa Eastern and Southern,137
1986,Costa Rica,138
1986,Nicaragua,139
1986,Indonesia,140
1986,Algeria,141
1986,El Salvador,142
1986,Equatorial Guinea,142
1986,Paraguay,144
1986,"Congo, Rep.",145
1986,Nauru,146
1986,Namibia,146
1986,Nepal,147
1986,Channel Islands,148
1986,Central Europe and the Baltics,148
1986,Chad,148
1986,East Asia & Pacific,149
1986,East Asia & Pacific (IDA & IBRD countries),149
1986,East Asia & Pacific (excluding high income),149
1986,Colombia,150
1986,Turkmenistan,151
1986,Turks and Caicos Islands,151
1986,Comoros,152
1986,"Congo, Dem. Rep.",152
1986,Chile,154
1986,Peru,155
1986,Mongolia,156
1986,Ecuador,157
1987,Switzerland,1
1987,OECD members,2
1987,Oman,2
1987,Norway,3
1987,Suriname,4
1987,Sub-Saharan Africa (excluding high income),4
1987,Sudan,4
1987,Sub-Saharan Africa,4
1987,Sub-Saharan Africa (IDA & IBRD countries),4
1987,Italy,5
1987,United Arab Emirates,6
1987,Finland,7
1987,Denmark,8
1987,Dominican Republic,9
1987,Dominica,9
1987,Early-demographic dividend,9
1987,Djibouti,9
1987,Sweden,10
1987,New Zealand,11
1987,Australia,13
1987,Jamaica,14
1987,Faroe Islands,15
1987,European Union,15
1987,Fiji,15
1987,Fragile and conflict affected situations,15
1987,Europe & Central Asia (excluding high income),16
1987,United States,17
1987,Canada,18
1987,Upper middle income,19
1987,Japan,20
1987,Caribbean small states,21
1987,Cambodia,21
1987,Cameroon,21
1987,Central African Republic,21
1987,United Kingdom,22
1987,IDA total,23
1987,IDA only,23
1987,Puerto Rico,24
1987,Austria,25
1987,Qatar,26
1987,Bermuda,27
1987,Belize,27
1987,Benin,27
1987,France,28
1987,French Polynesia,29
1987,Netherlands,30
1987,Iceland,31
1987,Germany,32
1987,Ghana,33
1987,Spain,34
1987,Belgium,35
1987,New Caledonia,36
1987,Kuwait,37
1987,Bangladesh,38
1987,Late-demographic dividend,39
1987,Kosovo,39
1987,"Korea, Dem. People's Rep.",39
1987,Kyrgyz Republic,39
1987,Lao PDR,39
1987,Bahrain,40
1987,St. Martin (French part),41
1987,Sri Lanka,41
1987,St. Vincent and the Grenadines,41
1987,St. Lucia,41
1987,St. Kitts and Nevis,41
1987,Estonia,42
1987,Euro area,43
1987,Europe & Central Asia,43
1987,Europe & Central Asia (IDA & IBRD countries),43
1987,Eswatini,43
1987,Ethiopia,43
1987,Eritrea,43
1987,Isle of Man,44
1987,Ireland,46
1987,Small states,47
1987,Solomon Islands,47
1987,Latvia,48
1987,Latin America & Caribbean,48
1987,Latin America & the Caribbean (IDA & IBRD countries),48
1987,Latin America & Caribbean (excluding high income),48
1987,Least developed countries: UN classification,48
1987,Slovenia,49
1987,Singapore,51
1987,High income,52
1987,Honduras,52
1987,Guyana,52
1987,Heavily indebted poor countries (HIPC),52
1987,Haiti,52
1987,Libya,53
1987,Low & middle income,53
1987,Lithuania,54
1987,Lower middle income,56
1987,Low income,56
1987,Lebanon,57
1987,Sint Maarten (Dutch part),58
1987,Sierra Leone,59
1987,Greece,60
1987,Lesotho,61
1987,Liberia,62
1987,Cyprus,63
1987,Cuba,64
1987,Curacao,65
1987,Panama,66
1987,Papua New Guinea,67
1987,Croatia,68
1987,Poland,69
1987,Gibraltar,70
1987,Guam,70
1987,Grenada,70
1987,Greenland,70
1987,Guatemala,70
1987,Guinea-Bissau,71
1987,Guinea,71
1987,Senegal,72
1987,Sao Tome and Principe,73
1987,Montenegro,74
1987,Saudi Arabia,75
1987,Bulgaria,76
1987,Marshall Islands,77
1987,Mali,77
1987,Malta,78
1987,Tajikistan,81
1987,South Asia (IDA & IBRD),83
1987,South Sudan,83
1987,Brunei Darussalam,84
1987,Cabo Verde,84
1987,Burkina Faso,84
1987,Burundi,84
1987,Israel,85
1987,Samoa,86
1987,Rwanda,86
1987,Jordan,87
1987,British Virgin Islands,88
1987,Brazil,89
1987,Bhutan,90
1987,Seychelles,91
1987,Botswana,92
1987,Bolivia,92
1987,North America,94
1987,Serbia,95
1987,North Macedonia,96
1987,Kiribati,97
1987,Kenya,97
1987,"Bahamas, The",98
1987,Azerbaijan,98
1987,Kazakhstan,99
1987,Barbados,100
1987,Belarus,100
1987,Armenia,101
1987,Aruba,102
1987,Luxembourg,103
1987,Maldives,103
1987,Madagascar,103
1987,Malawi,103
1987,Malaysia,104
1987,Morocco,105
1987,Mauritius,106
1987,Mauritania,106
1987,"Micronesia, Fed. Sts.",107
1987,Middle East & North Africa,107
1987,Middle East & North Africa (IDA & IBRD countries),107
1987,Iraq,108
1987,Myanmar,109
1987,Mozambique,109
1987,Mexico,110
1987,Peru,111
1987,Chile,112
1987,Pakistan,113
1987,Ukraine,114
1987,Middle East & North Africa (excluding high income),115
1987,Middle income,115
1987,Moldova,116
1987,Tuvalu,117
1987,Uganda,117
1987,Paraguay,118
1987,Algeria,119
1987,Pacific island small states,120
1987,Other small states,120
1987,Togo,121
1987,Tanzania,121
1987,Timor-Leste,121
1987,Nigeria,122
1987,Niger,122
1987,Indonesia,123
1987,Post-demographic dividend,124
1987,Pre-demographic dividend,124
1987,Channel Islands,125
1987,Central Europe and the Baltics,125
1987,Chad,125
1987,Gabon,126
1987,"Gambia, The",126
1987,South Asia,127
1987,Somalia,127
1987,Albania,128
1987,Afghanistan,128
1987,Africa Eastern and Southern,128
1987,Angola,128
1987,Africa Western and Central,128
1987,Philippines,129
1987,Portugal,130
1987,Thailand,131
1987,Antigua and Barbuda,132
1987,Arab World,132
1987,China,133
1987,India,134
1987,IDA blend,135
1987,IBRD only,137
1987,IDA & IBRD total,137
1987,Trinidad and Tobago,138
1987,Tonga,138
1987,South Africa,139
1987,Nauru,140
1987,Namibia,140
1987,Tunisia,141
1987,Uzbekistan,142
1987,Vanuatu,142
1987,Virgin Islands (U.S.),144
1987,World,144
1987,Zimbabwe,144
1987,"Yemen, Rep.",144
1987,Zambia,144
1987,Argentina,145
1987,Nicaragua,146
1987,Uruguay,147
1987,Nepal,148
1987,Turkmenistan,150
1987,Turks and Caicos Islands,150
1987,Hungary,151
1987,Georgia,152
1987,El Salvador,153
1987,Equatorial Guinea,153
1987,"Congo, Rep.",154
1987,Costa Rica,156
1987,Romania,157
1987,Comoros,158
1987,"Congo, Dem. Rep.",158
1987,Colombia,159
1987,Mongolia,160
1987,East Asia & Pacific,161
1987,East Asia & Pacific (IDA & IBRD countries),161
1987,East Asia & Pacific (excluding high income),161
1987,Ecuador,162
1988,Switzerland,1
1988,Japan,2
1988,Suriname,3
1988,Sub-Saharan Africa (excluding high income),3
1988,Sudan,3
1988,Sub-Saharan Africa,3
1988,Sub-Saharan Africa (IDA & IBRD countries),3
1988,Jamaica,4
1988,Sweden,5
1988,OECD members,6
1988,Oman,6
1988,Denmark,7
1988,Dominican Republic,8
1988,Dominica,8
1988,Early-demographic dividend,8
1988,Djibouti,8
1988,Norway,9
1988,New Zealand,10
1988,Italy,12
1988,United Arab Emirates,13
1988,Australia,14
1988,New Caledonia,15
1988,European Union,16
1988,Faroe Islands,16
1988,Fiji,16
1988,Fragile and conflict affected situations,16
1988,Europe & Central Asia (excluding high income),17
1988,Caribbean small states,18
1988,Cameroon,18
1988,Cambodia,18
1988,Central African Republic,18
1988,United States,19
1988,Iceland,20
1988,Upper middle income,21
1988,Canada,22
1988,Finland,23
1988,IDA total,24
1988,IDA only,24
1988,Austria,25
1988,Qatar,26
1988,Israel,27
1988,Puerto Rico,28
1988,United Kingdom,29
1988,French Polynesia,30
1988,France,31
1988,Ireland,32
1988,Spain,33
1988,Ghana,34
1988,Bermuda,35
1988,Belize,35
1988,Benin,35
1988,Isle of Man,36
1988,Germany,37
1988,Belgium,38
1988,Netherlands,38
1988,St. Kitts and Nevis,39
1988,St. Martin (French part),39
1988,Sri Lanka,39
1988,St. Vincent and the Grenadines,39
1988,St. Lucia,39
1988,Cyprus,40
1988,Estonia,43
1988,Euro area,44
1988,Europe & Central Asia,44
1988,Europe & Central Asia (IDA & IBRD countries),44
1988,Eswatini,44
1988,Eritrea,44
1988,Ethiopia,44
1988,Curacao,45
1988,Kosovo,46
1988,Late-demographic dividend,46
1988,"Korea, Dem. People's Rep.",46
1988,Kyrgyz Republic,46
1988,Lao PDR,46
1988,Slovenia,48
1988,Latvia,49
1988,Small states,50
1988,Solomon Islands,50
1988,High income,51
1988,Honduras,51
1988,Guyana,51
1988,Haiti,51
1988,Heavily indebted poor countries (HIPC),51
1988,Bangladesh,52
1988,Kuwait,53
1988,Lithuania,54
1988,Latin America & Caribbean,56
1988,Latin America & Caribbean (excluding high income),57
1988,Latin America & the Caribbean (IDA & IBRD countries),57
1988,Least developed countries: UN classification,58
1988,Tajikistan,59
1988,Bahrain,60
1988,Cuba,61
1988,Croatia,62
1988,Lower middle income,63
1988,Low income,63
1988,Libya,64
1988,Low & middle income,64
1988,Sint Maarten (Dutch part),65
1988,Sierra Leone,66
1988,Brazil,67
1988,Singapore,68
1988,Montenegro,69
1988,British Virgin Islands,70
1988,Marshall Islands,71
1988,Mali,71
1988,Sao Tome and Principe,72
1988,Senegal,72
1988,Papua New Guinea,73
1988,Malta,74
1988,Saudi Arabia,75
1988,Poland,76
1988,Brunei Darussalam,77
1988,Cabo Verde,77
1988,Burkina Faso,77
1988,Burundi,77
1988,Bulgaria,78
1988,Panama,79
1988,Gibraltar,80
1988,Guam,80
1988,Grenada,80
1988,Greenland,80
1988,Guatemala,80
1988,Guinea,80
1988,Guinea-Bissau,80
1988,Bhutan,81
1988,Botswana,82
1988,Bolivia,82
1988,Peru,83
1988,South Asia (IDA & IBRD),84
1988,South Sudan,84
1988,Seychelles,87
1988,Serbia,88
1988,North America,89
1988,North Macedonia,90
1988,Azerbaijan,91
1988,Greece,92
1988,Barbados,93
1988,Kazakhstan,94
1988,"Bahamas, The",95
1988,Kiribati,96
1988,Kenya,96
1988,Belarus,97
1988,Armenia,98
1988,Nicaragua,99
1988,Paraguay,100
1988,Aruba,101
1988,Luxembourg,102
1988,Maldives,102
1988,Madagascar,102
1988,Malawi,102
1988,Malaysia,103
1988,Lesotho,104
1988,Liberia,105
1988,Argentina,106
1988,Samoa,107
1988,Rwanda,107
1988,Nigeria,108
1988,Niger,108
1988,Antigua and Barbuda,109
1988,Arab World,109
1988,Post-demographic dividend,111
1988,Pre-demographic dividend,111
1988,Portugal,112
1988,Romania,113
1988,Moldova,115
1988,Iraq,116
1988,Uruguay,117
1988,Morocco,118
1988,Middle East & North Africa (excluding high income),119
1988,Middle income,119
1988,Myanmar,120
1988,Mozambique,120
1988,Uzbekistan,122
1988,Vanuatu,122
1988,Mauritius,123
1988,"Micronesia, Fed. Sts.",123
1988,Middle East & North Africa,123
1988,Middle East & North Africa (IDA & IBRD countries),123
1988,Mauritania,123
1988,IDA blend,124
1988,Algeria,125
1988,Albania,126
1988,Angola,126
1988,Africa Western and Central,126
1988,Afghanistan,126
1988,Africa Eastern and Southern,126
1988,Turks and Caicos Islands,127
1988,Turkmenistan,127
1988,Tuvalu,128
1988,Uganda,128
1988,IBRD only,129
1988,IDA & IBRD total,129
1988,Hungary,130
1988,Mexico,131
1988,Ukraine,132
1988,Togo,133
1988,Timor-Leste,133
1988,Tanzania,133
1988,Gabon,134
1988,"Gambia, The",134
1988,Jordan,135
1988,Thailand,136
1988,South Asia,137
1988,Somalia,137
1988,Trinidad and Tobago,138
1988,Tonga,138
1988,Tunisia,139
1988,Virgin Islands (U.S.),141
1988,World,141
1988,Zimbabwe,141
1988,"Yemen, Rep.",141
1988,Zambia,141
1988,South Africa,142
1988,Nauru,143
1988,Namibia,143
1988,Georgia,144
1988,Pacific island small states,145
1988,Other small states,145
1988,Channel Islands,146
1988,Central Europe and the Baltics,146
1988,Chad,146
1988,Chile,148
1988,Indonesia,149
1988,Nepal,150
1988,Philippines,151
1988,India,152
1988,Lebanon,153
1988,El Salvador,154
1988,Equatorial Guinea,154
1988,Pakistan,156
1988,"Congo, Rep.",157
1988,China,158
1988,Ecuador,159
1988,East Asia & Pacific,160
1988,East Asia & Pacific (excluding high income),160
1988,East Asia & Pacific (IDA & IBRD countries),160
1988,Costa Rica,161
1988,Comoros,162
1988,"Congo, Dem. Rep.",162
1988,Mongolia,163
1988,Colombia,164
1989,Switzerland,1
1989,Japan,2
1989,Finland,3
1989,Jamaica,4
1989,Sweden,5
1989,Faroe Islands,6
1989,European Union,6
1989,Europe & Central Asia (excluding high income),6
1989,Fiji,6
1989,Fragile and conflict affected situations,6
1989,Suriname,7
1989,Sub-Saharan Africa (excluding high income),7
1989,Sudan,7
1989,Sub-Saharan Africa,7
1989,Sub-Saharan Africa (IDA & IBRD countries),7
1989,Italy,8
1989,OECD members,9
1989,Oman,9
1989,Norway,10
1989,Canada,11
1989,Dominican Republic,13
1989,Dominica,13
1989,Early-demographic dividend,13
1989,Djibouti,13
1989,Australia,14
1989,United Kingdom,15
1989,Denmark,16
1989,Cambodia,17
1989,Cameroon,17
1989,Caribbean small states,18
1989,Central African Republic,18
1989,New Zealand,19
1989,Upper middle income,20
1989,New Caledonia,21
1989,United Arab Emirates,22
1989,Iceland,23
1989,United States,24
1989,IDA total,25
1989,IDA only,25
1989,Qatar,26
1989,Puerto Rico,28
1989,Israel,29
1989,French Polynesia,30
1989,Ghana,31
1989,Austria,32
1989,Germany,33
1989,Belgium,34
1989,Bermuda,35
1989,Belize,35
1989,Benin,35
1989,Isle of Man,36
1989,Ireland,37
1989,St. Martin (French part),38
1989,St. Kitts and Nevis,38
1989,St. Vincent and the Grenadines,38
1989,Sri Lanka,38
1989,St. Lucia,38
1989,Spain,39
1989,France,40
1989,Netherlands,41
1989,Cyprus,42
1989,High income,43
1989,Honduras,43
1989,Guyana,43
1989,Haiti,43
1989,Heavily indebted poor countries (HIPC),43
1989,Curacao,44
1989,Kuwait,45
1989,Kosovo,46
1989,Kyrgyz Republic,46
1989,Late-demographic dividend,46
1989,"Korea, Dem. People's Rep.",46
1989,Lao PDR,46
1989,Bahrain,47
1989,Estonia,48
1989,Bangladesh,49
1989,Slovenia,50
1989,Euro area,51
1989,Europe & Central Asia,51
1989,Europe & Central Asia (IDA & IBRD countries),51
1989,Eswatini,51
1989,Ethiopia,51
1989,Eritrea,51
1989,Latvia,53
1989,Small states,54
1989,Solomon Islands,54
1989,Sint Maarten (Dutch part),55
1989,Lithuania,56
1989,Sierra Leone,58
1989,Singapore,59
1989,Latin America & Caribbean,60
1989,Latin America & the Caribbean (IDA & IBRD countries),60
1989,Latin America & Caribbean (excluding high income),60
1989,Least developed countries: UN classification,60
1989,Cuba,61
1989,Libya,62
1989,Low & middle income,62
1989,Lower middle income,62
1989,Low income,62
1989,Croatia,63
1989,Sao Tome and Principe,64
1989,Senegal,64
1989,Saudi Arabia,65
1989,Panama,66
1989,Montenegro,67
1989,Guinea-Bissau,68
1989,Guinea,68
1989,Gibraltar,69
1989,Guam,69
1989,Grenada,69
1989,Greenland,69
1989,Guatemala,69
1989,Marshall Islands,70
1989,Mali,70
1989,Papua New Guinea,71
1989,Tajikistan,72
1989,Malta,73
1989,Poland,75
1989,Lebanon,76
1989,Lesotho,77
1989,Liberia,78
1989,Peru,79
1989,Seychelles,82
1989,Greece,83
1989,Serbia,84
1989,North Macedonia,85
1989,Paraguay,86
1989,British Virgin Islands,87
1989,Botswana,88
1989,Bolivia,88
1989,Bhutan,88
1989,Barbados,89
1989,North America,90
1989,Azerbaijan,91
1989,Portugal,92
1989,Kazakhstan,93
1989,South Asia (IDA & IBRD),94
1989,South Sudan,94
1989,Belarus,95
1989,Armenia,96
1989,Post-demographic dividend,97
1989,Pre-demographic dividend,97
1989,Brazil,99
1989,Luxembourg,100
1989,Maldives,100
1989,Madagascar,100
1989,Malawi,100
1989,"Bahamas, The",101
1989,Kenya,102
1989,Kiribati,102
1989,Aruba,103
1989,Jordan,104
1989,Malaysia,105
1989,Brunei Darussalam,106
1989,Cabo Verde,106
1989,Burkina Faso,106
1989,Burundi,106
1989,Gabon,107
1989,"Gambia, The",107
1989,Antigua and Barbuda,108
1989,Arab World,108
1989,Georgia,109
1989,Samoa,110
1989,Rwanda,110
1989,Romania,112
1989,Argentina,113
1989,Philippines,113
1989,Moldova,114
1989,Bulgaria,115
1989,IBRD only,116
1989,IDA & IBRD total,116
1989,IDA blend,116
1989,Uzbekistan,117
1989,Vanuatu,117
1989,Uruguay,118
1989,Nigeria,119
1989,Niger,119
1989,Middle East & North Africa (excluding high income),120
1989,Middle income,120
1989,Morocco,121
1989,Myanmar,122
1989,Mozambique,122
1989,Thailand,123
1989,Togo,124
1989,Timor-Leste,124
1989,Tanzania,124
1989,Tuvalu,125
1989,Uganda,125
1989,Albania,126
1989,Africa Eastern and Southern,126
1989,Angola,126
1989,Africa Western and Central,126
1989,Afghanistan,126
1989,Algeria,127
1989,Hungary,128
1989,Turkmenistan,129
1989,Turks and Caicos Islands,129
1989,Nepal,130
1989,Mauritius,131
1989,Middle East & North Africa,131
1989,"Micronesia, Fed. Sts.",131
1989,Middle East & North Africa (IDA & IBRD countries),131
1989,Mauritania,131
1989,Namibia,132
1989,Nauru,132
1989,Ukraine,134
1989,Iraq,135
1989,Tunisia,136
1989,Tonga,137
1989,Trinidad and Tobago,138
1989,South Asia,139
1989,Somalia,139
1989,Mexico,140
1989,Nicaragua,140
1989,Channel Islands,141
1989,Central Europe and the Baltics,141
1989,Chad,141
1989,Costa Rica,142
1989,India,143
1989,"Congo, Rep.",144
1989,Chile,145
1989,Other small states,146
1989,Pacific island small states,146
1989,Virgin Islands (U.S.),148
1989,World,148
1989,Zimbabwe,148
1989,"Yemen, Rep.",148
1989,Zambia,148
1989,South Africa,149
1989,Pakistan,150
1989,China,152
1989,Mongolia,153
1989,Equatorial Guinea,154
1989,Indonesia,155
1989,El Salvador,156
1989,Comoros,158
1989,"Congo, Dem. Rep.",158
1989,East Asia & Pacific (IDA & IBRD countries),159
1989,East Asia & Pacific (excluding high income),159
1989,East Asia & Pacific,159
1989,Colombia,160
1989,Ecuador,161
1990,Switzerland,1
1990,Japan,2
1990,Jamaica,3
1990,Norway,4
1990,United States,5
1990,Denmark,6
1990,United Arab Emirates,7
1990,Finland,8
1990,Oman,9
1990,OECD members,9
1990,Upper middle income,10
1990,European Union,11
1990,Faroe Islands,11
1990,Europe & Central Asia (excluding high income),11
1990,Fiji,11
1990,Fragile and conflict affected situations,11
1990,Dominica,12
1990,Dominican Republic,12
1990,Early-demographic dividend,12
1990,Djibouti,12
1990,Italy,13
1990,United Kingdom,14
1990,Australia,16
1990,Spain,17
1990,Suriname,18
1990,Sub-Saharan Africa (excluding high income),18
1990,Sub-Saharan Africa,18
1990,Sub-Saharan Africa (IDA & IBRD countries),18
1990,Sudan,18
1990,Cameroon,19
1990,Cambodia,19
1990,Cayman Islands,20
1990,Caribbean small states,20
1990,Central African Republic,20
1990,Germany,21
1990,New Zealand,22
1990,Canada,23
1990,New Caledonia,24
1990,French Polynesia,25
1990,Sweden,27
1990,Netherlands,28
1990,Ghana,29
1990,St. Martin (French part),30
1990,Sri Lanka,30
1990,St. Vincent and the Grenadines,30
1990,St. Kitts and Nevis,30
1990,St. Lucia,30
1990,IDA total,31
1990,IDA only,31
1990,Belgium,33
1990,Iceland,34
1990,Austria,35
1990,France,36
1990,Bermuda,37
1990,Belize,37
1990,Benin,37
1990,Ireland,38
1990,Singapore,39
1990,Isle of Man,40
1990,Israel,41
1990,High income,42
1990,Honduras,42
1990,Guyana,42
1990,Haiti,42
1990,Heavily indebted poor countries (HIPC),42
1990,Puerto Rico,43
1990,Qatar,44
1990,Cyprus,45
1990,Malta,46
1990,Kuwait,47
1990,Kyrgyz Republic,48
1990,Kosovo,48
1990,Late-demographic dividend,48
1990,"Korea, Dem. People's Rep.",48
