Year,Country,Sustainability_Rank
1980,Sub-Saharan Africa (IDA & IBRD countries),168
1980,Senegal,168
1980,Cambodia,168
1980,Central African Republic,168
1980,Liberia,168
1980,Least developed countries: UN classification,168
1980,Ethiopia,168
1980,Low income,168
1980,Eritrea,168
1980,Maldives,168
1980,Nigeria,168
1980,Myanmar,168
1980,Rwanda,168
1980,Papua New Guinea,168
1980,South Asia (IDA & IBRD),168
1980,Sierra Leone,168
1980,Madagascar,168
1980,Malawi,168
1980,Mali,168
1980,Burkina Faso,168
1980,Burundi,168
1980,Uganda,168
1980,Pre-demographic dividend,168
1980,Niger,168
1980,Chad,168
1980,South Sudan,168
1980,"Gambia, The",168
1980,Timor-Leste,168
1980,Mozambique,168
1980,Somalia,168
1980,Comoros,168
1980,Tanzania,168
1980,Togo,168
1980,"Congo, Dem. Rep.",168
1980,Angola,168
1980,Africa Eastern and Southern,168
1980,Africa Western and Central,168
1980,Afghanistan,168
1980,Middle East & North Africa (IDA & IBRD countries),169
1980,Bangladesh,170
1980,Morocco,171
1980,Thailand,172
1980,Tunisia,173
1980,South Africa,174
1980,Oman,175
1980,Guinea-Bissau,175
1980,Namibia,176
1980,Kiribati,177
1980,El Salvador,178
1980,Guinea,179
1980,Bolivia,180
1980,Djibouti,181
1980,Heavily indebted poor countries (HIPC),181
1980,South Asia,181
1980,Sao Tome and Principe,182
1980,"Yemen, Rep.",182
1980,Middle income,183
1980,Nicaragua,184
1980,Indonesia,185
1980,IDA only,186
1980,Zambia,186
1980,Middle East & North Africa (excluding high income),187
1980,Peru,188
1980,Fragile and conflict affected situations,189
1980,Pakistan,190
1980,IDA total,191
1980,Lower middle income,192
1980,Ghana,193
1980,Lesotho,193
1980,Guatemala,193
1980,Cameroon,195
1980,Philippines,196
1980,Algeria,197
1980,Nepal,198
1981,Australia,1
1981,Slovenia,2
1981,Norway,3
1981,Netherlands,4
1981,Iceland,5
1981,Canada,6
1981,Austria,7
1981,United States,8
1981,Switzerland,9
1981,United Kingdom,10
1981,Cyprus,11
1981,Germany,12
1981,Finland,13
1981,Belgium,14
1981,Portugal,15
1981,Channel Islands,16
1981,Spain,17
1981,Panama,18
1981,Euro area,20
1981,Sweden,21
1981,France,22
1981,Luxembourg,23
1981,Bulgaria,24
1981,Georgia,26
1981,Japan,27
1981,Puerto Rico,28
1981,Bermuda,29
1981,Barbados,30
1981,Malta,31
1981,Uruguay,32
1981,Latvia,33
1981,Cuba,34
1981,Belarus,35
1981,St. Martin (French part),36
1981,Europe & Central Asia (IDA & IBRD countries),38
1981,Europe & Central Asia,39
1981,Sint Maarten (Dutch part),40
1981,Ireland,41
1981,Greece,42
1981,Singapore,43
1981,Aruba,44
1981,Post-demographic dividend,45
1981,British Virgin Islands,46
1981,North America,47
1981,Romania,48
1981,Croatia,49
1981,Dominica,50
1981,Denmark,51
1981,New Zealand,52
1981,Serbia,53
1981,Poland,54
1981,Israel,55
1981,High income,56
1981,OECD members,57
1981,French Polynesia,58
1981,Hungary,59
1981,Costa Rica,60
1981,Caribbean small states,61
1981,St. Kitts and Nevis,61
1981,European Union,62
1981,Thailand,63
1981,North Macedonia,64
1981,Albania,65
1981,Italy,66
1981,Gibraltar,68
1981,Chile,69
1981,Armenia,70
1981,Saudi Arabia,71
1981,East Asia & Pacific,72
1981,Isle of Man,73
1981,Trinidad and Tobago,75
1981,Antigua and Barbuda,76
1981,Argentina,77
1981,Guam,78
1981,Central Europe and the Baltics,79
1981,Lithuania,81
1981,Seychelles,82
1981,Virgin Islands (U.S.),83
1981,Kuwait,84
1981,Estonia,85
1981,"Bahamas, The",86
1981,Europe & Central Asia (excluding high income),87
1981,Kosovo,88
1981,Libya,89
1981,Jordan,90
1981,Mexico,91
1981,Sri Lanka,92
1981,Ukraine,93
1981,Montenegro,94
1981,Grenada,95
1981,Moldova,96
1981,Curacao,97
1981,Malaysia,99
1981,Colombia,100
1981,Uzbekistan,101
1981,Cabo Verde,102
1981,Bahrain,104
1981,St. Vincent and the Grenadines,105
1981,United Arab Emirates,106
1981,Fiji,107
1981,Latin America & the Caribbean (IDA & IBRD countries),108
1981,China,109
1981,Kazakhstan,110
1981,Tonga,111
1981,Jamaica,112
1981,Brunei Darussalam,113
1981,"Micronesia, Fed. Sts.",114
1981,Kyrgyz Republic,115
1981,Mauritius,116
1981,New Caledonia,117
1981,Greenland,118
1981,Vanuatu,120
1981,Brazil,121
1981,East Asia & Pacific (excluding high income),122
1981,Samoa,124
1981,Paraguay,125
1981,Turks and Caicos Islands,126
1981,"Korea, Dem. People's Rep.",127
1981,Belize,128
1981,Ecuador,129
1981,Upper middle income,130
1981,East Asia & Pacific (IDA & IBRD countries),131
1981,Latin America & Caribbean,132
1981,St. Lucia,134
1981,Late-demographic dividend,136
1981,Tuvalu,137
1981,Qatar,138
1981,Tunisia,139
1981,Lebanon,140
1981,Latin America & Caribbean (excluding high income),141
1981,Marshall Islands,142
1981,Gabon,143
1981,Other small states,143
1981,Guyana,144
1981,Turkmenistan,145
1981,Tajikistan,146
1981,Zimbabwe,147
1981,World,148
1981,Botswana,149
1981,Oman,150
1981,Zambia,151
1981,Nauru,152
1981,Arab World,153
1981,Sao Tome and Principe,154
1981,Azerbaijan,155
1981,Dominican Republic,156
1981,Bhutan,157
1981,"Congo, Rep.",158
1981,India,159
1981,Solomon Islands,160
1981,Suriname,160
1981,Middle East & North Africa,161
1981,Kiribati,162
1981,IDA blend,162
1981,Sudan,163
1981,Honduras,164
1981,IBRD only,165
1981,"Yemen, Rep.",166
1981,South Africa,167
1981,Morocco,168
1981,Small states,169
1981,Pacific island small states,170
1981,Early-demographic dividend,171
1981,Senegal,171
1981,Bangladesh,171
1981,Cambodia,171
1981,Central African Republic,171
1981,Sub-Saharan Africa (excluding high income),171
1981,Sub-Saharan Africa,171
1981,Sub-Saharan Africa (IDA & IBRD countries),171
1981,Lao PDR,171
1981,Benin,171
1981,Low income,171
1981,Heavily indebted poor countries (HIPC),171
1981,Ethiopia,171
1981,Eritrea,171
1981,South Asia (IDA & IBRD),171
1981,Mauritania,171
1981,Maldives,171
1981,Middle East & North Africa (excluding high income),171
1981,Guinea,171
1981,Guinea-Bissau,171
1981,Rwanda,171
1981,Africa Eastern and Southern,171
1981,Tanzania,171
1981,Papua New Guinea,171
1981,Comoros,171
1981,Togo,171
1981,Namibia,171
1981,Sierra Leone,171
1981,Malawi,171
1981,Uganda,171
1981,Timor-Leste,171
1981,Pre-demographic dividend,171
1981,South Sudan,171
1981,Burundi,171
1981,Burkina Faso,171
1981,Niger,171
1981,Chad,171
1981,Nigeria,171
1981,Somalia,171
1981,Mali,171
1981,"Gambia, The",171
1981,Equatorial Guinea,171
1981,Mozambique,171
1981,Angola,171
1981,Africa Western and Central,171
1981,Afghanistan,171
1981,Madagascar,172
1981,"Congo, Dem. Rep.",172
1981,IDA & IBRD total,173
1981,IDA only,174
1981,Haiti,174
1981,Middle East & North Africa (IDA & IBRD countries),175
1981,Djibouti,176
1981,Middle income,177
1981,IDA total,179
1981,Lesotho,179
1981,Myanmar,179
1981,Least developed countries: UN classification,180
1981,Bolivia,181
1981,Lower middle income,182
1981,Eswatini,183
1981,Peru,184
1981,Iraq,185
1981,Liberia,186
1981,El Salvador,186
1981,Fragile and conflict affected situations,187
1981,Ghana,188
1981,Low & middle income,190
1981,Guatemala,190
1981,Kenya,191
1981,South Asia,191
1981,Philippines,192
1981,Indonesia,193
1981,Cameroon,194
1981,Pakistan,195
1981,Algeria,196
1981,Mongolia,197
1981,Nepal,198
1981,Nicaragua,199
1982,Norway,1
1982,Netherlands,2
1982,Germany,3
1982,Switzerland,4
1982,Australia,5
1982,Slovenia,6
1982,United States,7
1982,Costa Rica,8
1982,Japan,9
1982,Qatar,10
1982,Austria,11
1982,Spain,12
1982,Canada,13
1982,Kuwait,14
1982,North Macedonia,15
1982,Euro area,16
1982,Ireland,17
1982,Bulgaria,18
1982,France,19
1982,Tunisia,20
1982,Finland,21
1982,OECD members,23
1982,European Union,24
1982,Puerto Rico,25
1982,Sweden,26
1982,Post-demographic dividend,27
1982,Iceland,28
1982,Bermuda,29
1982,Channel Islands,30
1982,Uruguay,31
1982,Denmark,32
1982,Cuba,33
1982,Belgium,34
1982,Greece,35
1982,Italy,36
1982,Malaysia,37
1982,Romania,38
1982,Hungary,40
1982,Chile,42
1982,High income,44
1982,Armenia,45
1982,Europe & Central Asia (IDA & IBRD countries),46
1982,Croatia,47
1982,Luxembourg,49
1982,Singapore,50
1982,"Korea, Dem. People's Rep.",51
1982,Serbia,52
1982,Sint Maarten (Dutch part),53
1982,Sri Lanka,54
1982,Malta,55
1982,Isle of Man,56
1982,Barbados,57
1982,Dominica,58
1982,Argentina,59
1982,North America,60
1982,Europe & Central Asia (excluding high income),61
1982,New Zealand,62
1982,Aruba,63
1982,Portugal,64
1982,Lithuania,65
1982,Small states,66
1982,Poland,67
1982,Gibraltar,68
1982,"Bahamas, The",69
1982,Saudi Arabia,70
1982,Kosovo,71
1982,Trinidad and Tobago,72
1982,St. Vincent and the Grenadines,73
1982,Cyprus,74
1982,St. Martin (French part),75
1982,Ukraine,76
1982,Panama,77
1982,Jamaica,78
1982,Guam,78
1982,Moldova,79
1982,Estonia,80
1982,Caribbean small states,81
1982,Central Europe and the Baltics,82
1982,Grenada,83
1982,United Kingdom,84
1982,China,85
1982,St. Kitts and Nevis,86
1982,Virgin Islands (U.S.),88
1982,Curacao,89
1982,Albania,90
1982,British Virgin Islands,91
1982,Bahrain,92
1982,Brazil,93
1982,French Polynesia,94
1982,Israel,95
1982,Colombia,97
1982,Montenegro,99
1982,Latvia,101
1982,Europe & Central Asia,102
1982,East Asia & Pacific,103
1982,Brunei Darussalam,104
1982,Latin America & Caribbean (excluding high income),105
1982,Dominican Republic,106
1982,Antigua and Barbuda,107
1982,Tonga,108
1982,Georgia,109
1982,Mauritius,110
1982,Kazakhstan,111
1982,East Asia & Pacific (IDA & IBRD countries),112
1982,United Arab Emirates,113
1982,Fiji,114
1982,Latin America & Caribbean,115
1982,Turks and Caicos Islands,116
1982,"Micronesia, Fed. Sts.",117
1982,Belarus,118
1982,Late-demographic dividend,119
1982,Seychelles,120
1982,Greenland,122
1982,Turkmenistan,123
1982,Solomon Islands,124
1982,Jordan,125
1982,East Asia & Pacific (excluding high income),126
1982,Belize,127
1982,Ecuador,128
1982,Samoa,129
1982,St. Lucia,130
1982,Uzbekistan,131
1982,Upper middle income,132
1982,Thailand,133
1982,Botswana,135
1982,Paraguay,135
1982,Philippines,136
1982,Libya,137
1982,Cabo Verde,138
1982,New Caledonia,139
1982,Guyana,140
1982,World,141
1982,Mexico,142
1982,Latin America & the Caribbean (IDA & IBRD countries),143
1982,Low & middle income,144
1982,Togo,145
1982,Oman,146
1982,Zimbabwe,146
1982,Tajikistan,147
1982,Eswatini,148
1982,Vanuatu,149
1982,Nauru,150
1982,Honduras,151
1982,Marshall Islands,152
1982,IBRD only,153
1982,Other small states,154
1982,Tuvalu,155
1982,Azerbaijan,157
1982,Madagascar,158
1982,Arab World,159
1982,"Congo, Dem. Rep.",159
1982,Kyrgyz Republic,160
1982,India,161
1982,Sudan,162
1982,Lebanon,163
1982,Gabon,164
1982,Cambodia,165
1982,IDA & IBRD total,166
1982,Suriname,167
1982,Sao Tome and Principe,168
1982,Middle income,168
1982,"Yemen, Rep.",169
1982,IDA blend,170
1982,Zambia,171
1982,Pacific island small states,172
1982,Senegal,173
1982,Central African Republic,173
1982,Sub-Saharan Africa (IDA & IBRD countries),173
1982,Lao PDR,173
1982,Sub-Saharan Africa (excluding high income),173
1982,Sub-Saharan Africa,173
1982,Liberia,173
1982,Ethiopia,173
1982,Bhutan,173
1982,Least developed countries: UN classification,173
1982,Low income,173
1982,Eritrea,173
1982,Papua New Guinea,173
1982,Benin,173
1982,Maldives,173
1982,Guinea-Bissau,173
1982,Guinea,173
1982,Rwanda,173
1982,Mauritania,173
1982,Nigeria,173
1982,South Asia (IDA & IBRD),173
1982,Sierra Leone,173
1982,Comoros,173
1982,Chad,173
1982,Tanzania,173
1982,Malawi,173
1982,Timor-Leste,173
1982,Burkina Faso,173
1982,Pre-demographic dividend,173
1982,Burundi,173
1982,Mali,173
1982,South Sudan,173
1982,Somalia,173
1982,Niger,173
1982,Uganda,173
1982,Mozambique,173
1982,Angola,173
1982,Africa Eastern and Southern,173
1982,Africa Western and Central,173
1982,Afghanistan,173
1982,Bangladesh,174
1982,Equatorial Guinea,174
1982,Early-demographic dividend,175
1982,Djibouti,177
1982,Ghana,177
1982,Lesotho,177
1982,Middle East & North Africa (IDA & IBRD countries),177
1982,Middle East & North Africa,178
1982,Fragile and conflict affected situations,179
1982,Guatemala,179
1982,Namibia,180
1982,Myanmar,181
1982,El Salvador,181
1982,Bolivia,182
1982,Cameroon,183
1982,IDA only,184
1982,Haiti,184
1982,Lower middle income,185
1982,Kenya,185
1982,Iraq,187
1982,South Africa,188
1982,IDA total,189
1982,Kiribati,190
1982,"Gambia, The",191
1982,Heavily indebted poor countries (HIPC),192
1982,"Congo, Rep.",192
1982,Middle East & North Africa (excluding high income),193
1982,South Asia,194
1982,Peru,195
1982,Mongolia,196
1982,Morocco,197
1982,Indonesia,198
1982,Nicaragua,199
1982,Pakistan,200
1982,Algeria,201
1982,Nepal,202
1983,Australia,1
1983,Kuwait,2
1983,Euro area,3
1983,Canada,4
1983,Switzerland,5
1983,Sweden,6
1983,Bahrain,7
1983,Slovenia,8
1983,United States,9
1983,Gibraltar,10
1983,Qatar,11
1983,Spain,12
1983,Netherlands,13
1983,Georgia,14
1983,United Kingdom,15
1983,France,16
1983,Japan,17
1983,New Zealand,18
1983,Norway,19
1983,Ireland,20
1983,Bermuda,21
1983,Iceland,23
1983,Sint Maarten (Dutch part),24
1983,Germany,25
1983,Puerto Rico,26
1983,Uruguay,27
1983,Romania,28
1983,Finland,29
1983,OECD members,30
1983,Dominica,31
1983,Channel Islands,32
1983,Singapore,33
1983,Cuba,35
1983,Cyprus,36
1983,Post-demographic dividend,37
1983,Portugal,38
1983,Panama,39
1983,Croatia,40
1983,Hungary,41
1983,Malaysia,42
1983,Italy,43
1983,Denmark,44
1983,Chile,45
1983,"Korea, Dem. People's Rep.",46
1983,Ukraine,47
1983,High income,48
1983,Costa Rica,49
1983,Armenia,50
1983,Europe & Central Asia (IDA & IBRD countries),51
1983,Belgium,52
1983,Luxembourg,53
1983,"Bahamas, The",55
1983,Kazakhstan,56
1983,French Polynesia,57
1983,Barbados,59
1983,Aruba,60
1983,Austria,61
1983,Isle of Man,62
1983,Europe & Central Asia,63
1983,East Asia & Pacific,64
1983,European Union,65
1983,Malta,66
1983,Lithuania,67
1983,Trinidad and Tobago,68
1983,British Virgin Islands,69
1983,Brazil,71
1983,Poland,72
1983,Jamaica,73
1983,Moldova,74
1983,Curacao,75
1983,Kosovo,76
1983,St. Lucia,77
1983,Antigua and Barbuda,78
1983,Montenegro,79
1983,Sri Lanka,80
1983,Belarus,81
1983,North America,82
1983,Guam,83
1983,Virgin Islands (U.S.),84
1983,Albania,85
1983,Brunei Darussalam,86
1983,Central Europe and the Baltics,86
1983,Colombia,87
1983,St. Martin (French part),88
1983,Israel,90
1983,Greece,91
1983,Europe & Central Asia (excluding high income),92
1983,Solomon Islands,93
1983,St. Vincent and the Grenadines,94
1983,Caribbean small states,95
1983,Saudi Arabia,96
1983,Latvia,97
1983,China,98
1983,Estonia,99
1983,Seychelles,100
1983,North Macedonia,101
1983,Greenland,102
1983,Samoa,103
1983,Argentina,104
1983,Small states,106
1983,Thailand,107
1983,East Asia & Pacific (excluding high income),108
1983,East Asia & Pacific (IDA & IBRD countries),108
1983,Latin America & Caribbean (excluding high income),109
1983,Mexico,110
1983,Jordan,111
1983,Bulgaria,112
1983,Paraguay,113
1983,Late-demographic dividend,114
1983,Belize,114
1983,"Micronesia, Fed. Sts.",114
1983,Latin America & the Caribbean (IDA & IBRD countries),115
1983,New Caledonia,116
1983,Fiji,117
1983,St. Kitts and Nevis,117
1983,Grenada,118
1983,Suriname,119
1983,Uzbekistan,120
1983,Tunisia,121
1983,Pacific island small states,122
1983,Serbia,123
1983,Mauritius,124
1983,Tajikistan,126
1983,Dominican Republic,128
1983,Turks and Caicos Islands,129
1983,Algeria,131
1983,Latin America & Caribbean,132
1983,Ecuador,133
1983,Libya,134
1983,Tonga,135
1983,World,136
1983,United Arab Emirates,137
1983,Oman,138
1983,Upper middle income,138
1983,Vanuatu,139
1983,Guyana,140
1983,Nauru,140
1983,Gabon,140
1983,Lebanon,141
1983,Tuvalu,142
1983,IBRD only,142
1983,Botswana,143
1983,Sao Tome and Principe,144
1983,Cabo Verde,145
1983,Kenya,146
1983,Kiribati,147
1983,Philippines,148
1983,IDA blend,150
1983,Zambia,151
1983,Iraq,152
1983,Middle East & North Africa,152
1983,Azerbaijan,153
1983,IDA & IBRD total,154
1983,Honduras,155
1983,Guatemala,156
1983,Other small states,157
1983,Zimbabwe,158
1983,Middle East & North Africa (IDA & IBRD countries),159
1983,South Asia,159
1983,Middle income,160
1983,South Africa,161
1983,Bangladesh,162
1983,Low & middle income,163
1983,Kyrgyz Republic,164
1983,Central African Republic,165
1983,"Congo, Rep.",166
1983,Peru,167
1983,Marshall Islands,168
1983,Nepal,169
1983,"Yemen, Rep.",170
1983,Turkmenistan,171
1983,Arab World,172
1983,Djibouti,173
1983,Sudan,173
1983,Sub-Saharan Africa (excluding high income),173
1983,Cambodia,173
1983,Eswatini,173
1983,Sub-Saharan Africa,173
1983,Sub-Saharan Africa (IDA & IBRD countries),173
1983,Lao PDR,173
1983,Senegal,173
1983,Least developed countries: UN classification,173
1983,Ethiopia,173
1983,Papua New Guinea,173
1983,Low income,173
1983,Eritrea,173
1983,Benin,173
1983,Madagascar,173
1983,Mauritania,173
1983,Sierra Leone,173
1983,Mali,173
1983,Rwanda,173
1983,Guinea-Bissau,173
1983,Myanmar,173
1983,Togo,173
1983,Comoros,173
1983,Heavily indebted poor countries (HIPC),173
1983,Malawi,173
1983,Burundi,173
1983,Tanzania,173
1983,Burkina Faso,173
1983,Uganda,173
1983,Chad,173
1983,Timor-Leste,173
1983,Somalia,173
1983,South Sudan,173
1983,Nigeria,173
1983,Niger,173
1983,Pre-demographic dividend,173
1983,Mozambique,173
1983,"Congo, Dem. Rep.",173
1983,Angola,173
1983,Africa Eastern and Southern,173
1983,Africa Western and Central,173
1983,Afghanistan,173
1983,South Asia (IDA & IBRD),174
1983,Middle East & North Africa (excluding high income),175
1983,Morocco,177
1983,Nicaragua,179
1983,Liberia,180
1983,Guinea,180
1983,Haiti,180
1983,El Salvador,181
1983,IDA total,182
1983,Cameroon,183
1983,Equatorial Guinea,184
1983,Namibia,185
1983,Bolivia,186
1983,Early-demographic dividend,187
1983,IDA only,188
1983,Ghana,188
1983,"Gambia, The",189
1983,Fragile and conflict affected situations,191
1983,Lower middle income,192
1983,India,193
1983,Lesotho,194
1983,Bhutan,194
1983,Maldives,194
1983,Mongolia,195
1983,Pakistan,196
1983,Indonesia,197
1984,Australia,1
1984,Canada,2
1984,Austria,3
1984,Bermuda,4
1984,Gibraltar,5
1984,Bahrain,6
1984,Sweden,7
1984,Belgium,8
1984,United Kingdom,9
1984,Channel Islands,10
1984,Qatar,11
1984,Israel,12
1984,France,13
1984,Iceland,14
1984,United States,15
1984,Singapore,16
1984,OECD members,17
1984,Hungary,19
1984,Kuwait,20
1984,European Union,21
1984,Spain,22
1984,Sint Maarten (Dutch part),23
1984,Ukraine,24
1984,Costa Rica,25
1984,Switzerland,26
1984,Uruguay,27
1984,Japan,28
1984,Euro area,29
1984,Argentina,30
1984,Puerto Rico,31
1984,Norway,32
1984,Croatia,33
1984,Aruba,34
1984,Finland,35
1984,Greece,36
1984,Netherlands,37
1984,Germany,38
1984,Poland,39
1984,Post-demographic dividend,40
1984,High income,41
1984,Bulgaria,42
1984,Kazakhstan,43
1984,Philippines,44
1984,Luxembourg,45
1984,Romania,46
1984,New Zealand,47
1984,Montenegro,48
1984,Denmark,49
1984,Armenia,51
1984,Georgia,53
1984,Slovenia,54
1984,British Virgin Islands,55
1984,Seychelles,56
1984,Cuba,57
1984,Italy,58
1984,Grenada,59
1984,Lithuania,60
1984,Portugal,64
1984,Barbados,65
1984,Dominica,66
1984,Suriname,67
1984,Moldova,68
1984,Europe & Central Asia,69
1984,Belarus,70
1984,China,71
1984,North Macedonia,72
1984,Caribbean small states,73
1984,St. Kitts and Nevis,73
1984,North America,74
1984,Malta,75
1984,Trinidad and Tobago,76
1984,Guam,77
1984,Brunei Darussalam,78
1984,Saudi Arabia,79
1984,Malaysia,80
1984,French Polynesia,81
1984,Kosovo,82
1984,Antigua and Barbuda,83
1984,Central Europe and the Baltics,84
1984,East Asia & Pacific,85
1984,Estonia,87
1984,St. Lucia,88
1984,Virgin Islands (U.S.),89
1984,St. Martin (French part),90
1984,East Asia & Pacific (excluding high income),91
1984,Europe & Central Asia (excluding high income),92
1984,Cyprus,93
1984,Ecuador,94
1984,Isle of Man,95
1984,"Bahamas, The",95
1984,Albania,96
1984,Serbia,98
1984,Latvia,99
1984,Europe & Central Asia (IDA & IBRD countries),100
1984,Jamaica,101
1984,Chile,102
1984,St. Vincent and the Grenadines,103
1984,Small states,104
1984,Jordan,105
1984,Ireland,106
1984,Brazil,107
1984,Sri Lanka,108
1984,South Asia (IDA & IBRD),111
1984,Curacao,112
1984,Greenland,113
1984,Oman,114
1984,Cabo Verde,115
1984,Latin America & Caribbean (excluding high income),116
1984,East Asia & Pacific (IDA & IBRD countries),116
1984,South Asia,117
1984,Tonga,118
1984,Vanuatu,119
1984,Dominican Republic,120
1984,Fiji,120
1984,Libya,121
1984,Other small states,122
1984,Late-demographic dividend,123
1984,World,124
1984,Solomon Islands,125
1984,Colombia,126
1984,Panama,127
1984,South Africa,128
1984,Mauritius,129
1984,Tajikistan,130
1984,Tunisia,131
1984,Belize,132
1984,Turks and Caicos Islands,134
1984,Paraguay,135
1984,Mexico,136
1984,Uzbekistan,137
1984,Upper middle income,138
1984,"Micronesia, Fed. Sts.",139
1984,Pacific island small states,139
1984,Botswana,140
1984,Samoa,141
1984,Latin America & the Caribbean (IDA & IBRD countries),142
1984,United Arab Emirates,143
1984,Latin America & Caribbean,144
1984,"Korea, Dem. People's Rep.",145
1984,Thailand,146
1984,New Caledonia,147
1984,Lebanon,148
1984,Kyrgyz Republic,149
1984,Guatemala,150
1984,IDA & IBRD total,151
1984,Tuvalu,152
1984,IBRD only,153
1984,Kenya,154
1984,Arab World,155
1984,Middle East & North Africa (IDA & IBRD countries),156
1984,Nauru,157
1984,Middle income,158
1984,Guyana,159
1984,Honduras,161
1984,Turkmenistan,162
1984,Iraq,163
1984,Middle East & North Africa (excluding high income),163
1984,Indonesia,164
1984,Low & middle income,165
1984,"Congo, Rep.",165
1984,Kiribati,166
1984,Eswatini,167
1984,Madagascar,168
1984,Lesotho,169
1984,Central African Republic,170
1984,Zambia,171
1984,Gabon,173
1984,Middle East & North Africa,174
1984,"Yemen, Rep.",175
1984,Marshall Islands,176
1984,Zimbabwe,177
1984,Azerbaijan,178
1984,Djibouti,179
1984,Equatorial Guinea,179
1984,Nicaragua,180
1984,Cambodia,181
1984,Sub-Saharan Africa (excluding high income),181
1984,Sudan,181
1984,Sub-Saharan Africa,181
1984,Sub-Saharan Africa (IDA & IBRD countries),181
1984,Benin,181
1984,Papua New Guinea,181
1984,Senegal,181
1984,Least developed countries: UN classification,181
1984,Liberia,181
1984,Low income,181
1984,Ethiopia,181
1984,Ghana,181
1984,Malawi,181
1984,Sierra Leone,181
1984,Mali,181
1984,Rwanda,181
1984,Mauritania,181
1984,Togo,181
1984,Tanzania,181
1984,Guinea-Bissau,181
1984,Myanmar,181
1984,South Sudan,181
1984,Burundi,181
1984,Timor-Leste,181
1984,Burkina Faso,181
1984,Uganda,181
1984,Nigeria,181
1984,Somalia,181
1984,Chad,181
1984,Niger,181
1984,Pre-demographic dividend,181
1984,Mozambique,181
1984,Africa Eastern and Southern,181
1984,Africa Western and Central,181
1984,Angola,181
1984,Afghanistan,181
1984,Haiti,182
1984,"Congo, Dem. Rep.",183
1984,Heavily indebted poor countries (HIPC),184
1984,Peru,185
1984,Comoros,186
1984,IDA only,187
1984,"Gambia, The",187
1984,El Salvador,188
1984,Bangladesh,189
1984,Cameroon,190
1984,IDA blend,190
1984,IDA total,191
1984,Fragile and conflict affected situations,191
1984,Lao PDR,192
1984,Guinea,192
1984,Bolivia,193
1984,Algeria,194
1984,Eritrea,196
1984,Early-demographic dividend,197
1984,Lower middle income,197
1984,Maldives,198
1984,Bhutan,199
1984,Sao Tome and Principe,200
1984,Namibia,200
1984,Mongolia,201
1984,Pakistan,202
1984,India,203
1984,Nepal,204
1984,Morocco,205
1985,Canada,1
1985,Switzerland,2
1985,Norway,3
1985,Australia,4
1985,Sweden,5
1985,Qatar,6
1985,United States,7
1985,Finland,8
1985,Post-demographic dividend,9
1985,Singapore,10
1985,Georgia,11
1985,Belgium,12
1985,Israel,13
1985,Slovenia,14
1985,Puerto Rico,15
1985,Kuwait,16
1985,Hungary,17
1985,British Virgin Islands,18
1985,Ukraine,19
1985,Channel Islands,20
1985,New Zealand,22
1985,Montenegro,23
1985,United Kingdom,24
1985,Bermuda,25
1985,Barbados,26
1985,Spain,27
1985,High income,28
1985,European Union,29
1985,Malaysia,30
1985,OECD members,31
1985,Euro area,31
1985,Jordan,32
1985,Uruguay,33
1985,Iceland,34
1985,Belarus,35
1985,Romania,36
1985,Latvia,37
1985,Portugal,38
1985,Poland,39
1985,Austria,41
1985,Japan,42
1985,Ireland,43
1985,Europe & Central Asia (excluding high income),44
1985,Estonia,45
1985,Thailand,46
1985,Denmark,48
1985,Argentina,49
1985,Cuba,50
1985,Kosovo,51
1985,Bulgaria,52
1985,Germany,53
1985,North Macedonia,54
1985,Croatia,56
1985,Armenia,57
1985,Lithuania,58
1985,Uzbekistan,59
1985,Brunei Darussalam,60
1985,Luxembourg,61
1985,Grenada,62
1985,Belize,63
1985,New Caledonia,65
1985,East Asia & Pacific (IDA & IBRD countries),65
1985,North America,66
1985,Sri Lanka,67
1985,Chile,68
1985,East Asia & Pacific (excluding high income),69
1985,Brazil,70
1985,Azerbaijan,71
1985,Aruba,72
1985,Serbia,73
1985,Antigua and Barbuda,74
1985,Bahrain,75
1985,Small states,76
1985,France,77
1985,Netherlands,78
1985,Sint Maarten (Dutch part),79
1985,China,80
1985,Europe & Central Asia (IDA & IBRD countries),81
1985,Moldova,82
1985,Europe & Central Asia,83
1985,East Asia & Pacific,84
1985,Trinidad and Tobago,85
1985,Gibraltar,86
1985,Caribbean small states,87
1985,St. Vincent and the Grenadines,88
1985,Costa Rica,89
1985,Guam,90
1985,Albania,91
1985,Greece,92
1985,Central Europe and the Baltics,93
1985,Virgin Islands (U.S.),95
1985,Curacao,96
1985,"Bahamas, The",97
1985,Suriname,98
1985,Jamaica,99
1985,St. Martin (French part),100
1985,Kazakhstan,101
1985,French Polynesia,102
1985,Turkmenistan,103
1985,Malta,104
1985,Dominica,105
1985,Italy,106
1985,St. Lucia,107
1985,Cyprus,108
1985,Isle of Man,110
1985,Ecuador,111
1985,Greenland,113
1985,Dominican Republic,114
1985,Libya,115
1985,Pacific island small states,116
1985,Mauritius,117
1985,Latin America & the Caribbean (IDA & IBRD countries),118
1985,Tajikistan,119
1985,Other small states,120
1985,"Korea, Dem. People's Rep.",121
1985,Latin America & Caribbean (excluding high income),122
1985,Oman,123
1985,Late-demographic dividend,123
1985,Fiji,124
1985,Upper middle income,125
1985,Botswana,125
1985,St. Kitts and Nevis,125
1985,Colombia,126
1985,Saudi Arabia,127
1985,Panama,128
1985,Mexico,129
