Year,Country,Institutional_Rank
1987,Malta,67
1987,Slovenia,68
1987,Barbados,70
1987,Bulgaria,71
1987,French Polynesia,72
1987,OECD members,74
1987,Philippines,75
1987,Curacao,76
1987,Sri Lanka,77
1987,Sint Maarten (Dutch part),78
1987,"Bahamas, The",79
1987,Denmark,80
1987,Belarus,81
1987,Europe & Central Asia,82
1987,Tajikistan,83
1987,Moldova,84
1987,Bahrain,85
1987,Gibraltar,86
1987,Central Europe and the Baltics,87
1987,Singapore,88
1987,Canada,89
1987,Montenegro,90
1987,Kosovo,92
1987,St. Kitts and Nevis,93
1987,St. Martin (French part),94
1987,Pacific island small states,95
1987,Luxembourg,96
1987,Trinidad and Tobago,97
1987,St. Vincent and the Grenadines,98
1987,Seychelles,99
1987,Latin America & Caribbean (excluding high income),100
1987,Brunei Darussalam,101
1987,Upper middle income,103
1987,Thailand,104
1987,Tonga,105
1987,Guam,106
1987,Latin America & the Caribbean (IDA & IBRD countries),107
1987,"Micronesia, Fed. Sts.",107
1987,China,109
1987,South Africa,110
1987,Latin America & Caribbean,111
1987,Costa Rica,112
1987,Greenland,113
1987,Algeria,114
1987,European Union,115
1987,Serbia,116
1987,Argentina,117
1987,New Caledonia,118
1987,Ecuador,119
1987,Oman,120
1987,Mauritius,121
1987,Turkmenistan,122
1987,Azerbaijan,123
1987,Grenada,124
1987,Other small states,125
1987,Middle East & North Africa,126
1987,Fiji,127
1987,Cabo Verde,127
1987,Colombia,128
1987,North Macedonia,129
1987,Antigua and Barbuda,130
1987,Dominica,131
1987,Tunisia,132
1987,Pakistan,133
1987,Caribbean small states,135
1987,East Asia & Pacific (excluding high income),135
1987,Romania,136
1987,Europe & Central Asia (excluding high income),137
1987,Albania,137
1987,Indonesia,138
1987,World,139
1987,Mexico,141
1987,Bolivia,142
1987,Kenya,142
1987,St. Lucia,143
1987,Djibouti,144
1987,Ghana,144
1987,Lao PDR,144
1987,Sub-Saharan Africa (excluding high income),144
1987,Sudan,144
1987,Sub-Saharan Africa,144
1987,Sub-Saharan Africa (IDA & IBRD countries),144
1987,Papua New Guinea,144
1987,Eritrea,144
1987,Least developed countries: UN classification,144
1987,Low income,144
1987,Liberia,144
1987,Sierra Leone,144
1987,Mali,144
1987,Rwanda,144
1987,Myanmar,144
1987,Burundi,144
1987,"Gambia, The",144
1987,South Sudan,144
1987,Madagascar,144
1987,Uganda,144
1987,Tanzania,144
1987,Malawi,144
1987,Timor-Leste,144
1987,Afghanistan,144
1987,Mozambique,144
1987,Somalia,144
1987,Pre-demographic dividend,144
1987,Niger,144
1987,Africa Eastern and Southern,144
1987,"Congo, Dem. Rep.",144
1987,Angola,144
1987,Africa Western and Central,144
1987,Chad,145
1987,IDA blend,146
1987,IDA total,147
1987,Equatorial Guinea,148
1987,Malaysia,149
1987,Zambia,150
1987,Sao Tome and Principe,151
1987,"Yemen, Rep.",152
1987,"Congo, Rep.",153
1987,Honduras,154
1987,Jamaica,155
1987,Tuvalu,156
1987,IBRD only,156
1987,Cambodia,157
1987,South Asia (IDA & IBRD),158
1987,Portugal,159
1987,Lower middle income,160
1987,Namibia,160
1987,Peru,161
1987,Croatia,162
1987,Nigeria,163
1987,Bangladesh,164
1987,Heavily indebted poor countries (HIPC),164
1987,Fragile and conflict affected situations,165
1987,Cameroon,165
1987,Guinea-Bissau,165
1987,Guinea,165
1987,Comoros,166
1987,India,167
1987,Central African Republic,168
1987,IDA only,168
1987,Haiti,169
1987,Senegal,169
1987,Early-demographic dividend,171
1987,South Asia,172
1987,Ethiopia,173
1987,Burkina Faso,174
1987,Benin,175
1987,Bhutan,176
1987,Georgia,177
1987,Middle East & North Africa (excluding high income),178
1987,El Salvador,179
1987,Iraq,180
1987,Lesotho,181
1987,Mauritania,181
1987,Kiribati,182
1987,United Arab Emirates,183
1987,Arab World,184
1987,Nauru,185
1987,Kyrgyz Republic,186
1987,Guyana,186
1987,Maldives,187
1987,Togo,188
1987,Guatemala,189
1987,Marshall Islands,190
1987,Low & middle income,191
1987,IDA & IBRD total,192
1987,Middle income,193
1987,Vanuatu,194
1987,Middle East & North Africa (IDA & IBRD countries),195
1987,Solomon Islands,196
1987,Eswatini,197
1987,Hungary,198
1987,Uruguay,199
1987,Zimbabwe,200
1987,Morocco,201
1987,Gabon,202
1987,Lebanon,204
1988,Japan,1
1988,Sweden,2
1988,Mongolia,3
1988,Switzerland,4
1988,France,5
1988,Lithuania,6
1988,Spain,7
1988,Netherlands,8
1988,Gibraltar,9
1988,Bermuda,10
1988,Serbia,11
1988,Finland,12
1988,Euro area,13
1988,India,14
1988,Belgium,16
1988,Malaysia,17
1988,Suriname,18
1988,Caribbean small states,19
1988,Belize,19
1988,New Zealand,20
1988,East Asia & Pacific,21
1988,European Union,22
1988,Italy,23
1988,Pakistan,24
1988,Nepal,25
1988,Latvia,26
1988,Dominican Republic,27
1988,Portugal,28
1988,United States,29
1988,French Polynesia,30
1988,British Virgin Islands,30
1988,Lebanon,31
1988,Latin America & Caribbean,32
1988,Singapore,33
1988,Cuba,34
1988,Germany,36
1988,Australia,37
1988,Kuwait,38
1988,Montenegro,39
1988,Austria,40
1988,North America,41
1988,Cyprus,42
1988,Malta,43
1988,Iceland,44
1988,High income,45
1988,Post-demographic dividend,47
1988,Israel,48
1988,Ireland,49
1988,Bahrain,50
1988,Greece,52
1988,Luxembourg,53
1988,Paraguay,54
1988,Curacao,55
1988,Faroe Islands,56
1988,Kazakhstan,57
1988,Puerto Rico,58
1988,Tonga,59
1988,Barbados,60
1988,Seychelles,61
1988,Europe & Central Asia (excluding high income),63
1988,Other small states,64
1988,Pacific island small states,65
1988,Channel Islands,66
1988,Croatia,67
1988,Aruba,68
1988,Sint Maarten (Dutch part),69
1988,United Kingdom,70
1988,Small states,71
1988,St. Martin (French part),72
1988,Cabo Verde,73
1988,Mauritius,76
1988,Europe & Central Asia (IDA & IBRD countries),77
1988,Norway,78
1988,St. Kitts and Nevis,79
1988,Slovenia,80
1988,OECD members,81
1988,Bulgaria,82
1988,"Bahamas, The",83
1988,Turks and Caicos Islands,84
1988,Qatar,85
1988,Brunei Darussalam,86
1988,Eswatini,87
1988,Isle of Man,89
1988,Canada,90
1988,Libya,91
1988,Mexico,92
1988,Romania,93
1988,Europe & Central Asia,94
1988,Turkmenistan,95
1988,Colombia,96
1988,Argentina,97
1988,Belarus,98
1988,Oman,99
1988,Moldova,100
1988,Virgin Islands (U.S.),101
1988,Brazil,103
1988,Upper middle income,104
1988,"Micronesia, Fed. Sts.",105
1988,Latin America & Caribbean (excluding high income),106
1988,Peru,107
1988,Indonesia,108
1988,Uzbekistan,109
1988,Latin America & the Caribbean (IDA & IBRD countries),110
1988,Guam,111
1988,Vanuatu,112
1988,Solomon Islands,113
1988,Grenada,114
1988,Costa Rica,115
1988,Azerbaijan,116
1988,New Caledonia,117
1988,Central Europe and the Baltics,118
1988,Late-demographic dividend,119
1988,Samoa,120
1988,Fiji,121
1988,Kosovo,122
1988,Dominica,123
1988,Albania,123
1988,Sri Lanka,124
1988,Antigua and Barbuda,125
1988,Denmark,126
1988,St. Vincent and the Grenadines,127
1988,Estonia,128
1988,Tunisia,129
1988,Thailand,130
1988,Poland,131
1988,Jamaica,133
1988,World,134
1988,Algeria,135
1988,South Africa,136
1988,Middle East & North Africa (excluding high income),137
1988,Panama,138
1988,Jordan,139
1988,Uruguay,140
1988,Philippines,141
1988,"Korea, Dem. People's Rep.",142
1988,Middle East & North Africa,143
1988,Ecuador,145
1988,Hungary,146
1988,Trinidad and Tobago,147
1988,St. Lucia,148
1988,IDA blend,149
1988,Sub-Saharan Africa (excluding high income),151
1988,Benin,151
1988,Sudan,151
1988,Sub-Saharan Africa,151
1988,Sub-Saharan Africa (IDA & IBRD countries),151
1988,Senegal,151
1988,South Asia (IDA & IBRD),151
1988,Eritrea,151
1988,Ethiopia,151
1988,Low income,151
1988,Least developed countries: UN classification,151
1988,Sierra Leone,151
1988,Mali,151
1988,"Gambia, The",151
1988,Myanmar,151
1988,Burundi,151
1988,South Asia,151
1988,Madagascar,151
1988,South Sudan,151
1988,"Congo, Dem. Rep.",151
1988,Liberia,151
1988,Rwanda,151
1988,Malawi,151
1988,Uganda,151
1988,Niger,151
1988,Pre-demographic dividend,151
1988,Timor-Leste,151
1988,Tanzania,151
1988,Chad,151
1988,Mozambique,151
1988,Somalia,151
1988,Angola,151
1988,Africa Western and Central,151
1988,Afghanistan,151
1988,Africa Eastern and Southern,151
1988,IDA total,152
1988,Morocco,153
1988,Cameroon,154
1988,Haiti,155
1988,Bolivia,155
1988,"Congo, Rep.",156
1988,Zambia,157
1988,Ukraine,158
1988,Middle income,159
1988,Bhutan,160
1988,Gabon,161
1988,Honduras,162
1988,East Asia & Pacific (excluding high income),163
1988,East Asia & Pacific (IDA & IBRD countries),163
1988,Cambodia,165
1988,Equatorial Guinea,165
1988,Comoros,166
1988,IDA only,167
1988,Mauritania,167
1988,China,168
1988,Ghana,169
1988,Lao PDR,170
1988,Papua New Guinea,170
1988,Namibia,170
1988,Central African Republic,171
1988,Bangladesh,171
1988,Nigeria,171
1988,Djibouti,172
1988,Guinea-Bissau,173
1988,Fragile and conflict affected situations,174
1988,Iraq,175
1988,Guinea,176
1988,Arab World,176
1988,Burkina Faso,177
1988,Heavily indebted poor countries (HIPC),178
1988,Guatemala,179
1988,IBRD only,180
1988,Middle East & North Africa (IDA & IBRD countries),181
1988,Kiribati,182
1988,Kenya,182
1988,Lesotho,182
1988,United Arab Emirates,183
1988,El Salvador,184
1988,Lower middle income,185
1988,Nauru,185
1988,"Yemen, Rep.",186
1988,Guyana,187
1988,North Macedonia,188
1988,Georgia,189
1988,Sao Tome and Principe,190
1988,Tajikistan,191
1988,Marshall Islands,191
1988,Low & middle income,192
1988,Maldives,193
1988,IDA & IBRD total,193
1988,Early-demographic dividend,194
1988,Botswana,195
1988,Zimbabwe,196
1988,Chile,197
1988,Togo,198
1988,Tuvalu,199
1988,Kyrgyz Republic,200
1988,Greenland,200
1988,Nicaragua,201
1988,Armenia,202
1988,Saudi Arabia,203
1989,Japan,1
1989,Channel Islands,2
1989,Switzerland,3
1989,Spain,4
1989,Iceland,5
1989,Netherlands,6
1989,Australia,7
1989,Gibraltar,8
1989,Sweden,9
1989,Singapore,10
1989,Faroe Islands,12
1989,Lithuania,13
1989,Caribbean small states,14
1989,East Asia & Pacific (excluding high income),14
1989,Jordan,15
1989,Cyprus,16
1989,Latin America & Caribbean,17
1989,East Asia & Pacific,18
1989,Libya,19
1989,Latin America & the Caribbean (IDA & IBRD countries),20
1989,East Asia & Pacific (IDA & IBRD countries),21
1989,St. Kitts and Nevis,22
1989,Dominican Republic,23
1989,Suriname,24
1989,North America,25
1989,Mongolia,26
1989,Pakistan,28
1989,Germany,29
1989,British Virgin Islands,30
1989,India,31
1989,Cuba,32
1989,Portugal,33
1989,Brazil,34
1989,Serbia,35
1989,Argentina,36
1989,Slovenia,37
1989,Euro area,38
1989,Qatar,39
1989,Finland,40
1989,Kuwait,41
1989,Mauritius,42
1989,Latvia,43
1989,Ireland,44
1989,Bahrain,45
1989,France,46
1989,New Caledonia,47
1989,Italy,48
1989,Montenegro,50
1989,Bermuda,51
1989,New Zealand,52
1989,Romania,53
1989,High income,54
1989,Lebanon,55
1989,Barbados,56
1989,French Polynesia,57
1989,Austria,58
1989,OECD members,59
1989,Aruba,60
1989,Norway,61
1989,Brunei Darussalam,62
1989,Guam,63
1989,Belarus,64
1989,Europe & Central Asia (IDA & IBRD countries),65
1989,Israel,67
1989,Isle of Man,68
1989,Virgin Islands (U.S.),69
1989,Panama,70
1989,Sint Maarten (Dutch part),71
1989,Europe & Central Asia,72
1989,Turks and Caicos Islands,73
1989,Luxembourg,74
1989,Puerto Rico,75
1989,Nicaragua,76
1989,Post-demographic dividend,77
1989,Middle East & North Africa,78
1989,Tonga,79
1989,Armenia,80
1989,St. Martin (French part),81
1989,Indonesia,82
1989,St. Vincent and the Grenadines,83
1989,Curacao,84
1989,Thailand,85
1989,Croatia,88
1989,Nepal,89
1989,Poland,90
1989,Albania,91
1989,United Kingdom,92
1989,Colombia,93
1989,Georgia,94
1989,Algeria,95
1989,Turkmenistan,96
1989,Ecuador,97
1989,Belgium,98
1989,Antigua and Barbuda,99
1989,Kyrgyz Republic,100
1989,Cabo Verde,102
1989,"Korea, Dem. People's Rep.",103
1989,Oman,104
1989,Europe & Central Asia (excluding high income),105
1989,Tunisia,107
1989,Azerbaijan,108
1989,United States,109
1989,Malaysia,110
1989,Middle East & North Africa (excluding high income),111
1989,Grenada,112
1989,"Micronesia, Fed. Sts.",113
1989,Paraguay,114
1989,Upper middle income,115
1989,Malta,116
1989,Other small states,117
1989,IBRD only,118
1989,Uruguay,119
1989,Bulgaria,120
1989,Latin America & Caribbean (excluding high income),121
1989,Denmark,122
1989,Greenland,123
1989,Ukraine,124
1989,Sri Lanka,125
1989,Jamaica,126
1989,Belize,126
1989,Saudi Arabia,127
1989,Dominica,128
1989,Estonia,129
1989,European Union,131
1989,Small states,132
1989,Arab World,133
1989,Kosovo,134
1989,Peru,135
1989,Central Europe and the Baltics,136
1989,Trinidad and Tobago,137
1989,"Bahamas, The",138
1989,Fiji,139
1989,Greece,140
1989,Costa Rica,141
1989,Uzbekistan,142
1989,United Arab Emirates,144
1989,Middle East & North Africa (IDA & IBRD countries),146
1989,Eswatini,147
1989,Samoa,148
1989,Canada,149
1989,Kazakhstan,150
1989,World,151
1989,Kiribati,152
1989,Moldova,153
1989,Sub-Saharan Africa (excluding high income),155
1989,Sudan,155
1989,Sub-Saharan Africa,155
1989,Sub-Saharan Africa (IDA & IBRD countries),155
1989,Ghana,155
1989,Central African Republic,155
1989,Benin,155
1989,Bangladesh,155
1989,Senegal,155
1989,Heavily indebted poor countries (HIPC),155
1989,Low income,155
1989,Least developed countries: UN classification,155
1989,Sierra Leone,155
1989,Mali,155
1989,Myanmar,155
1989,Liberia,155
1989,Madagascar,155
1989,South Sudan,155
1989,Pre-demographic dividend,155
1989,Malawi,155
1989,Africa Eastern and Southern,155
1989,Burkina Faso,155
1989,Burundi,155
1989,Rwanda,155
1989,Timor-Leste,155
1989,Uganda,155
1989,Tanzania,155
1989,Mozambique,155
1989,Niger,155
1989,Somalia,155
1989,Chad,155
1989,Angola,155
1989,Africa Western and Central,155
1989,Afghanistan,155
1989,Pacific island small states,156
1989,Bolivia,158
1989,IDA blend,159
1989,IDA total,160
1989,"Yemen, Rep.",161
1989,Cambodia,162
1989,Equatorial Guinea,162
1989,South Africa,163
1989,"Congo, Rep.",164
1989,Late-demographic dividend,165
1989,Morocco,166
1989,Haiti,167
1989,Nigeria,168
1989,Lao PDR,169
1989,"Gambia, The",169
1989,Iraq,169
1989,Cameroon,170
1989,Mexico,171
1989,Papua New Guinea,172
1989,Guinea,173
1989,Zambia,173
1989,Comoros,174
1989,Hungary,175
1989,Lower middle income,176
1989,Guinea-Bissau,177
1989,St. Lucia,178
1989,"Congo, Dem. Rep.",179
1989,IDA & IBRD total,180
1989,IDA only,181
1989,Bhutan,181
1989,Seychelles,182
1989,South Asia (IDA & IBRD),183
1989,South Asia,183
1989,Ethiopia,184
1989,North Macedonia,185
1989,Djibouti,186
1989,Eritrea,186
1989,Mauritania,186
1989,Tuvalu,187
1989,Marshall Islands,188
1989,Lesotho,189
1989,China,190
1989,Nauru,191
1989,Fragile and conflict affected situations,192
1989,Sao Tome and Principe,193
1989,Kenya,194
1989,Philippines,195
1989,El Salvador,196
1989,Gabon,197
1989,Vanuatu,198
1989,Namibia,199
1989,Botswana,200
1989,Maldives,201
1989,Early-demographic dividend,202
1989,Guatemala,202
1989,Zimbabwe,203
1989,Tajikistan,204
1989,Togo,205
1989,Solomon Islands,206
1989,Guyana,207
1989,Honduras,208
1989,Low & middle income,209
1989,Middle income,210
1989,Chile,211
1990,Liechtenstein,1
1990,Cayman Islands,2
1990,United States,3
1990,Germany,4
1990,Denmark,5
1990,Norway,6
1990,Channel Islands,7
1990,Netherlands,8
1990,Switzerland,9
1990,Canada,10
1990,Austria,11
1990,Iceland,12
1990,Belgium,13
1990,Sweden,14
1990,Japan,15
1990,Australia,16
1990,European Union,17
1990,Finland,18
1990,New Zealand,19
1990,Luxembourg,20
1990,Argentina,21
1990,Euro area,22
1990,Portugal,23
1990,Gibraltar,24
1990,Israel,25
1990,Italy,26
1990,Post-demographic dividend,28
1990,Qatar,29
1990,East Asia & Pacific (IDA & IBRD countries),31
1990,Sri Lanka,32
1990,Grenada,32
1990,Faroe Islands,33
1990,Nicaragua,34
1990,Bahrain,35
1990,Latin America & the Caribbean (IDA & IBRD countries),36
1990,France,37
1990,East Asia & Pacific,38
1990,Latin America & Caribbean (excluding high income),39
1990,North America,40
1990,Kuwait,41
1990,Uzbekistan,42
1990,Indonesia,43
1990,Latvia,44
1990,Ukraine,45
1990,Nepal,46
1990,Tajikistan,47
1990,Estonia,48
1990,Curacao,49
1990,Cyprus,50
1990,United Kingdom,51
1990,Hungary,52
1990,St. Martin (French part),53
1990,British Virgin Islands,54
1990,Lithuania,55
1990,Morocco,56
1990,Europe & Central Asia,58
1990,French Polynesia,59
1990,Puerto Rico,60
1990,Montenegro,61
1990,Greece,62
1990,Brazil,63
1990,Tonga,64
1990,Aruba,65
1990,Other small states,66
1990,Isle of Man,67
1990,Bermuda,68
1990,Serbia,69
1990,Seychelles,70
1990,Singapore,71
1990,Barbados,72
1990,Greenland,73
1990,Sint Maarten (Dutch part),74
1990,Suriname,75
1990,Turks and Caicos Islands,76
1990,"Bahamas, The",77
1990,Central Europe and the Baltics,78
1990,Europe & Central Asia (excluding high income),79
1990,Guam,80
1990,Monaco,81
1990,San Marino,81
1990,American Samoa,81
1990,Andorra,81
1990,Oman,82
1990,High income,84
1990,Mauritius,85
1990,Malta,86
1990,Spain,87
1990,Palau,88
1990,Ireland,89
1990,East Asia & Pacific (excluding high income),90
1990,Croatia,91
1990,Kyrgyz Republic,92
1990,Europe & Central Asia (IDA & IBRD countries),93
1990,Peru,94
1990,Turkmenistan,97
1990,Cuba,98
1990,Thailand,99
1990,Gabon,100
1990,Brunei Darussalam,101
1990,Upper middle income,102
1990,United Arab Emirates,103
1990,Saudi Arabia,104
1990,Nauru,105
1990,Virgin Islands (U.S.),106
1990,Kosovo,107
1990,New Caledonia,108
1990,St. Vincent and the Grenadines,109
1990,Poland,110
1990,Belarus,111
1990,Uruguay,112
1990,Philippines,113
1990,Antigua and Barbuda,114
1990,"Korea, Dem. People's Rep.",115
1990,Middle income,116
1990,"Micronesia, Fed. Sts.",117
1990,Paraguay,118
1990,West Bank and Gaza,119
1990,Pakistan,120
1990,OECD members,122
1990,Panama,123
1990,Kazakhstan,124
1990,Libya,125
1990,India,126
1990,Slovenia,127
1990,Belize,128
1990,IBRD only,129
1990,Georgia,130
1990,Caribbean small states,131
1990,Mongolia,132
1990,Moldova,133
1990,Fiji,135
1990,Middle East & North Africa,136
1990,St. Kitts and Nevis,137
1990,Azerbaijan,138
1990,Bolivia,139
1990,Bulgaria,140
1990,Namibia,141
1990,China,142
1990,Dominica,143
1990,Trinidad and Tobago,144
1990,Middle East & North Africa (IDA & IBRD countries),145
1990,World,146
1990,Small states,147
1990,Algeria,148
1990,Botswana,149
1990,South Africa,150
1990,Dominican Republic,151
1990,North Macedonia,152
1990,Malaysia,153
1990,Late-demographic dividend,155
1990,Jamaica,156
1990,Tunisia,158
1990,Albania,159
1990,Mexico,160
1990,Armenia,161
1990,Colombia,162
1990,IDA total,164
1990,Sub-Saharan Africa (excluding high income),165
1990,Sub-Saharan Africa,165
1990,Sub-Saharan Africa (IDA & IBRD countries),165
1990,Cambodia,165
1990,Heavily indebted poor countries (HIPC),165
1990,Central African Republic,165
1990,Sudan,165
1990,Benin,165
1990,Least developed countries: UN classification,165
1990,Bangladesh,165
1990,Low income,165
1990,Senegal,165
1990,Madagascar,165
1990,Pre-demographic dividend,165
1990,Papua New Guinea,165
1990,Sierra Leone,165
1990,Guinea-Bissau,165
1990,Mauritania,165
1990,"Yemen, Rep.",165
1990,Nigeria,165
1990,Comoros,165
1990,Ethiopia,165
1990,Tanzania,165
1990,Guinea,165
1990,Liberia,165
1990,Timor-Leste,165
1990,Burkina Faso,165
1990,Uganda,165
1990,Malawi,165
1990,"Congo, Dem. Rep.",165
1990,Mali,165
1990,Myanmar,165
1990,Somalia,165
1990,Equatorial Guinea,165
1990,Burundi,165
1990,South Sudan,165
1990,Africa Eastern and Southern,165
1990,Rwanda,165
1990,Africa Western and Central,165
1990,Chad,165
1990,Angola,165
1990,Afghanistan,165
1990,Mozambique,165
1990,Niger,165
1990,IDA & IBRD total,166
1990,Ecuador,167
1990,Lao PDR,169
1990,Kiribati,170
1990,Maldives,171
1990,IDA blend,171
1990,Djibouti,172
1990,Jordan,173
1990,Fragile and conflict affected situations,174
1990,Lebanon,175
1990,Cameroon,176
1990,Latin America & Caribbean,177
1990,Tuvalu,178
1990,Togo,179
1990,IDA only,180
1990,Zambia,181
1990,Haiti,182
1990,St. Lucia,183
1990,Eritrea,184
1990,"Congo, Rep.",184
1990,Romania,185
1990,Bhutan,187
1990,Eswatini,188
1990,"Gambia, The",189
1990,Lesotho,190
1990,Costa Rica,191
1990,South Asia,192
1990,Ghana,193
1990,South Asia (IDA & IBRD),193
1990,Lower middle income,194
1990,Vanuatu,195
1990,Iraq,196
1990,Kenya,197
1990,Marshall Islands,198
1990,Guatemala,199
1990,Sao Tome and Principe,200
1990,Early-demographic dividend,201
1990,Honduras,201
1990,El Salvador,202
1990,Solomon Islands,203
1990,Cabo Verde,203
1990,Low & middle income,204
1990,Pacific island small states,205
1990,Samoa,207
1990,Middle East & North Africa (excluding high income),207
1990,Arab World,208
1990,Guyana,209
1990,Zimbabwe,210
1990,Chile,211
1991,Switzerland,1
1991,France,2
1991,Austria,3
1991,New Zealand,4
1991,United States,6
1991,Israel,7
1991,Lithuania,9
1991,Denmark,10
1991,Australia,11
1991,Hungary,12
1991,United Kingdom,13
1991,Mongolia,14
1991,Nicaragua,15
1991,India,16
1991,Uruguay,18
1991,Jordan,19
1991,Italy,20
1991,Germany,21
1991,Finland,22
1991,Iceland,23
1991,Portugal,24
1991,Azerbaijan,24
1991,Bulgaria,25
1991,Slovenia,27
1991,Panama,28
1991,Norway,29
1991,Romania,29
1991,Lebanon,30
1991,Japan,31
1991,Mexico,32
1991,Bahrain,33
1991,China,34
1991,Brazil,35
1991,Belarus,36
1991,Moldova,37
1991,Argentina,38
1991,Sweden,39
1991,Qatar,40
1991,Greece,41
1991,Netherlands,42
1991,Costa Rica,43
1991,Nepal,44
1991,North Macedonia,45
1991,Poland,46
1991,Morocco,47
1991,Cyprus,49
1991,Pakistan,50
1991,Kuwait,51
1991,Tunisia,52
1991,Singapore,53
1991,Indonesia,54
1991,Colombia,55
1991,Kazakhstan,56
1991,Ecuador,57
1991,Malaysia,59
1991,Canada,60
1991,Thailand,62
1991,Montenegro,63
1991,Belgium,65
1991,United Arab Emirates,66
1991,Philippines,67
1991,Algeria,68
1991,Saudi Arabia,69
1991,Croatia,70
1991,Armenia,71
1991,Serbia,72
1991,Malta,74
1991,Latvia,75
1991,Peru,76
1991,Ireland,77
1991,Chile,78
1991,Georgia,79
1991,Ukraine,80
1991,Estonia,83
1991,Spain,84
1991,South Africa,85
1992,Switzerland,1
1992,Austria,2
1992,France,3
1992,New Zealand,4
1992,United States,5
1992,Denmark,6
1992,Australia,7
1992,Israel,8
1992,United Kingdom,9
1992,Lithuania,11
1992,Hungary,13
1992,Uruguay,14
1992,Finland,15
1992,Germany,16
1992,Iceland,17
1992,Italy,18
1992,Mongolia,19
1992,India,20
1992,Portugal,21
1992,Norway,22
1992,Jordan,23
1992,Nicaragua,24
1992,Slovenia,25
1992,Japan,28
1992,Sweden,29
1992,Bulgaria,30
1992,Netherlands,31
1992,Panama,32
1992,Bahrain,33
1992,Romania,34
1992,Lebanon,35
1992,Azerbaijan,36
1992,Mexico,37
1992,Greece,38
1992,Brazil,39
1992,Singapore,40
1992,China,41
1992,Argentina,42
1992,Costa Rica,43
1992,Qatar,44
1992,Cyprus,45
1992,Moldova,46
1992,Poland,47
1992,Canada,48
1992,Belarus,49
1992,Belgium,50
1992,Nepal,51
1992,Morocco,52
1992,Kuwait,53
1992,Malaysia,55
1992,North Macedonia,55
1992,Tunisia,56
1992,Ireland,57
1992,United Arab Emirates,58
1992,Thailand,60
1992,Malta,61
1992,Pakistan,63
1992,Indonesia,64
1992,Montenegro,65
1992,Chile,66
1992,Ecuador,67
1992,Colombia,68
1992,Philippines,69
1992,Saudi Arabia,70
1992,Latvia,71
1992,Kazakhstan,72
1992,Croatia,73
1992,Armenia,76
1992,Peru,77
1992,Algeria,78
1992,Serbia,79
1992,Spain,80
1992,Ukraine,81
1992,Estonia,82
1992,Georgia,84
1992,South Africa,86
1993,Switzerland,1
1993,Austria,2
1993,New Zealand,3
1993,France,4
1993,Denmark,5
1993,United States,6
1993,Australia,7
1993,United Kingdom,8
1993,Israel,9
1993,Finland,10
1993,Germany,11
1993,Iceland,12
1993,Hungary,13
1993,Norway,14
1993,Lithuania,15
1993,Uruguay,18
1993,Portugal,19
1993,Italy,20
1993,Sweden,21
1993,Slovenia,22
1993,Netherlands,23
1993,Japan,25
1993,Mongolia,26
1993,India,27
1993,Singapore,28
1993,Jordan,29
1993,Canada,30
1993,Nicaragua,31
1993,Greece,32
1993,Cyprus,33
1993,Belgium,34
1993,Bahrain,35
1993,Panama,36
1993,Bulgaria,38
1993,Poland,39
1993,Costa Rica,40
1993,Ireland,41
1993,Romania,42
1993,Brazil,44
1993,Argentina,45
1993,Qatar,46
1993,Lebanon,47
1993,Mexico,48
1993,Chile,49
1993,Kuwait,50
1993,Malta,50
1993,Moldova,51
1993,China,52
1993,Malaysia,53
1993,United Arab Emirates,54
1993,Morocco,55
1993,Azerbaijan,56
1993,Nepal,57
1993,Belarus,58
1993,Thailand,59
1993,Tunisia,60
1993,Spain,61
1993,Latvia,62
1993,North Macedonia,63
1993,Montenegro,65
1993,Philippines,66
1993,Saudi Arabia,67
1993,Ecuador,69
1993,Indonesia,70
1993,Pakistan,71
1993,Colombia,72
1993,Croatia,73
1993,Estonia,74
1993,Armenia,77
1993,Peru,78
1993,Kazakhstan,80
1993,South Africa,81
1993,Algeria,82
1993,Ukraine,83
1993,Serbia,84
1993,Georgia,86
1994,Switzerland,1
1994,New Zealand,2
1994,Austria,3
1994,Denmark,4
1994,United Kingdom,5
1994,Australia,6
1994,United States,7
1994,France,8
1994,Finland,9
1994,Norway,10
1994,Germany,11
1994,Iceland,12
1994,Israel,13
1994,Sweden,14
1994,Netherlands,15
1994,Portugal,16
1994,Hungary,17
1994,Singapore,18
1994,Canada,19
1994,Slovenia,20
1994,Lithuania,21
1994,Uruguay,22
1994,Italy,23
1994,Japan,24
1994,Belgium,28
1994,Ireland,29
1994,Cyprus,30
1994,Greece,31
1994,Chile,33
1994,Poland,34
1994,Mongolia,35
1994,Jordan,36
1994,Costa Rica,37
1994,India,38
1994,Malta,39
1994,Bahrain,40
1994,Spain,41
1994,Panama,42
1994,Malaysia,43
1994,United Arab Emirates,44
1994,Argentina,45
1994,Kuwait,46
1994,Qatar,47
1994,Bulgaria,47
1994,Nicaragua,48
1994,Romania,49
1994,Brazil,50
1994,Thailand,51
1994,Mexico,52
1994,Estonia,53
1994,Latvia,53
1994,Moldova,53
1994,Morocco,53
1994,Lebanon,54
1994,China,57
1994,Tunisia,58
1994,Nepal,59
1994,Philippines,61
1994,South Africa,62
1994,Montenegro,63
1994,Saudi Arabia,64
1994,Belarus,65
1994,North Macedonia,66
1994,Croatia,68
1994,Ecuador,69
1994,Peru,70
1994,Armenia,71
