Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Burundi,BDI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.1439764936337,12.6836434867777,24.9265426052889,29.7747306562194,26.4936336924584,36.6797257590598,36.4838393731636,44.2213516160627,47.0617042115573,47.7473065621939,16.7482859941234,9.35357492654261,-9.64740450538687,7.93339862879532,-9.50048971596474,14.0548481880509,84.0842311459354,9.10871694417239,7.98237022526935,58.0313418217434,102.54652301665,96.0822722820764,120.421155729677,99.7061704211557,112.536728697356,131.145935357493,154.35847208619,245.15181194907,271.54750244858,304.505386875612,341.52791380999,352.595494613124,..
Burundi,BDI,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.4227110861053,29.5299432044316,29.6358595024233,29.7329987258729,29.813899620573,29.871100932316,29.9520240983583,30.082602597411,30.2231432374492,30.3339528264481,30.3753381723827,30.2604722019372,29.9953531299826,29.6795256967738,29.4125346425656,29.2939247076132,29.2878299286332,29.2950472941046,29.3201159719253,29.3675751299931,29.441963936206,30.469165919309,30.6146104955934,29.7513341993496,31.2135166042476,30.120746318795,30.7630623664928,29.3039698472733,28.3384994863636,28.7747369895123,29.6541345084659,..,..,..
Burundi,BDI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8932461873638,23.4858387799564,24.7058823529412,23.2679738562091,35.5555555555555,30.3267973856209,37.2113289760348,46.0566448801743,51.19825708061,136.427015250545,152.854030501089,169.368191721133,158.300653594771,176.77559912854,274.248366013072,299.041394335512,336.557734204793,326.928104575163,316.81917211329,343.572984749455,393.420479302832,342.962962962963,334.42265795207,358.823529411765,364.79302832244,372.76688453159,382.875816993464,389.760348583878,404.183006535948,413.551198257081,446.535947712418,467.886710239651,..
Cabo Verde,CPV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.007299270073,26.0948905109489,22.6277372262774,44.1605839416059,42.7007299270073,71.5328467153285,71.5328467153285,74.8175182481752,78.2846715328467,428.467153284672,499.817518248175,561.496350364963,561.496350364963,617.335766423358,1015.32846715328,1120.6204379562,1279.74452554745,1239.23357664234,1181.20437956204,1281.93430656934,1483.21167883212,1269.70802919708,1228.83211678832,1322.26277372263,1339.78102189781,1363.32116788321,1430.47445255474,1456.20437956204,1509.12408759124,1532.66423357664,1666.97080291971,1752.1897810219,..
Cabo Verde,CPV,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.9716882858813,42.818956972376,42.7285444490528,42.6853899156113,42.6744325717512,42.6806116171718,43.2850271363834,44.7122589823549,46.4124660074737,47.8358070641274,48.4324410047037,47.5268182563037,45.2233549764447,42.1421586131377,38.9033366143938,36.1269964282243,33.4651817989408,30.4994592050793,27.7442201959867,25.71385632101,24.9227591294962,42.201991220723,51.1112334865799,36.414675879692,31.3508458881205,51.4204136901671,43.0314900855625,53.8692623569653,31.7384229474609,39.3519135244555,42.3225220905558,..,..,..
Cabo Verde,CPV,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.07526807435516,-1.27363076057618,2.52604256621054,-6.71209825856531,17.2618665771852,16.8952227743537,19.0758404926745,19.5436444295309,21.8861183622914,19.1394973574999,22.8069223139517,23.9058667943094,33.6996481601192,31.9182428731452,42.7270798276823,50.3846552413286,55.8833253556642,59.7264235204714,66.8135544710312,69.5049075001604,76.0541626161491,74.5574860966499,73.7694239793929,77.8133620200445,84.5249668145414,97.5617940379671,109.665480708022,115.220899190225,134.897778918228,139.804785614535,145.197854418231,146.807534209397,..
Cambodia,KHM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.56680066209507,8.72546701347836,6.64459683140222,12.1068810593521,254.906597304327,293.993851974462,320.666824308347,371.435327500591,359.233861432963,373.137857649563,417.190825254197,431.449515251833,471.671790021282,472.026483802317,538.637975880823,611.113738472452,774.083707732324,868.716008512651,1052.42374083708,1119.65003546938,1168.2194372192,1231.35493024356,1245.85008276188,1562.07141168125,1913.2891936628,2404.46914164105,2701.86805391345,2817.04894774178,3694.6559470324,3825.34878221802,4041.99574367463,4066.20950579333,..
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0.223214285714286,0.196463654223969,0.137362637362637,1.04849279161206,1.71779141104294,1.55601659751037,1.44189991518236,1.20643431635389,1.28205128205128,1.65876777251185,2.3,2.16981132075472,1.60390516039052,0.78740157480315,0.653167864141084,0.932453945872186,..,..,..,..,..,..,..,..
Cambodia,KHM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8748304854093,30.3337732845403,29.8715113949586,29.5001227363802,29.2316852285209,29.0782767910967,29.0799625094503,29.2223932484673,29.4360255971778,29.6513161446122,29.7987214798005,29.9057244650667,30.0191592913356,30.098509540539,30.1032587946087,29.9928906354765,29.6130476724133,28.8642622907811,27.7883527366484,26.427137256084,24.8224340951565,21.6807107694691,22.9965791117395,25.7785023524529,22.1052880421246,21.599028896344,22.4071810127085,20.7075312769695,22.9919425508182,22.9738017157091,24.1436022803452,..,..,..
Cambodia,KHM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,99.7767857142857,99.803536345776,95.8791208791209,93.5779816513761,94.8466257668712,93.8796680497925,94.2324003392706,95.4423592493298,95.6140350877193,94.6287519747235,94.5,92.9245283018868,62.3430962343096,42.0697412823397,38.8634879163945,53.5819877188992,..,..,..,..,..,..,..,..
Cameroon,CMR,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.34661600509175,-5.38087333646771,-7.66032437480609,-10.0085395457729,-7.98943271189748,-3.61123637910467,-4.76231597598693,-2.34213834064153,0.0195098236759783,4.5729747363775,4.87681625264262,1.43669062217147,3.75484147468681,3.15035677390674,3.84407493051624,1.6423433537067,4.37947566549286,3.89716723756888,6.3781131761673,5.45987213069661,4.33150068924051,7.14347396398038,14.2933445914611,20.9318019720913,31.2435433677793,35.1678964252246,30.271250515731,33.5815238771457,36.3458420088082,39.236814077777,39.6554757038729,38.0761394856443,..
Cameroon,CMR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.70940833735042,-8.34992559679753,0.0482048917485711,8.17806467838953,8.32687108335253,11.072454048163,11.8374447215644,16.4169094376795,12.0889485046004,20.3110263450213,19.7325676440383,18.0160543248171,20.4409699662566,18.3513927021985,14.8596818477144,15.783958250372,36.6587722423658,43.6254270324649,56.6072139668434,59.5057950663341,50.9944878754218,52.8660951941819,69.0000628759457,83.4342841573575,90.0215874080439,100.894934294637,104.382453419404,118.290612621298,113.727914824052,116.398046653952,123.783874415778,111.267369480016,..
Cameroon,CMR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5930278104191,1.44955178333015,1.35539517690547,1.22773646896075,1.00016952025767,1.03023137983449,1.35449735449735,1.23411978221416,1.1703511053316,1.12459307487422,..,..,..,..,..,..,..,..
Cameroon,CMR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.7222489398224,42.1820298862494,41.0699056506839,40.3365731317479,39.9327292280634,39.8090708382526,40.4296881334536,41.9096216835482,43.6759939852741,45.1559275353687,45.7765448305697,45.2627171572148,44.0134690694333,42.4671529656498,41.0621212442889,40.2367263037752,39.9040005509672,39.6581260562121,39.4591797131676,39.2672384154914,39.0423790568413,38.5923305752451,41.8537414482327,37.1006966036381,37.009069026736,51.9499452409616,44.7692534342126,43.2149077099804,40.8875596706757,40.7355761870464,39.8126251004519,..,..,..
Cameroon,CMR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,2.69767441860465,3.76681614349776,4.47227191413238,4.57097032878909,4.77941176470588,5.2790346907994,5.76923076923077,5.83395661929693,5.6957462148522,6.05643496214728,5.18596123624935,5.12104283054004,3.46580406654344,1.71480144404332,2.17124129455141,1.89669087974173,2.27272727272727,1.94433854365231,1.58847432582194,1.52020763811643,1.43911439114391,1.27877237851662,1.0593220338983,1.17647058823529,1.14901256732496,1.13753877973113,1.15089514066496,1.64141414141414,1.24407582938389,1.09195402298851,1.89212086981079,3.57575757575758,4.23452768729642,4.62287104622871,5.79420579420579,11.1829220524873,25.1764257104711,24.1506776975885,29.3273387515131,26.7842007119851,24.708664077014,24.6349206349206,24.6642468239564,24.6749024707412,23.8828055637763,..,..,..,..,..,..,..,..
Canada,CAN,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.873892539817722,1.88793425373615,2.55935856029919,6.942202336312,9.50353628023928,12.3586698900347,14.5092099255641,15.9525454449887,17.8362197409877,22.002252280881,20.2904191832768,24.2273587540586,27.4024701571065,26.731183268535,28.0069375473019,27.5934296335715,33.4623802788692,28.8339533747626,21.7681092005811,24.7299994125381,27.4920323330792,27.8945296302391,29.79567318841,32.0515956461858,31.326080182711,30.3024363866351,32.762424561817,35.2968245794065,33.188334449282,22.2107325512646,25.9232685418955,29.9991548793522,..
Canada,CAN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.34946215195982,1.53662759344932,1.39473788777567,5.30961314676581,8.04743280447306,11.2071296795618,14.790202367099,16.619669060256,18.7984219339823,23.2637129963386,21.2926290693384,25.7642551017512,30.2159906905458,28.5758465075355,30.8939233105327,29.2438793176851,36.5666959952317,31.8302046376976,24.2660460363863,27.9277949649476,30.7812107966963,30.2227570743337,32.2922260380893,33.6963187920415,32.9887094485284,32.610041722249,35.1145119632163,37.7929781738711,34.8688786081231,23.7402662276843,27.6055516135441,32.1653904010445,..
Canada,CAN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237073301589431,0.331960773353704,0.330118661911247,0.374537049928991,0.348265903696441,0.486093325820827,0.552215185788527,0.511242429443641,0.534770371387382,0.365432722898707,0.39809766947434,0.465896084215957,0.491264001518273,0.696137906180551,0.820262176868773,0.783540920542579,0.86991787098845,0.916903613303089,1.04287953526624,1.01838376443067,1.03084326330139,1.21112273361227,1.31398791772085,1.46076052129304,1.40093395597065,1.51683678659839,1.57329687037351,1.67706456876694,1.62769956573562,1.70452714157712,1.80268635613856,1.82068083441111,1.73676064228808,2.38056573907766,3.21235526350653,3.29801578446133,3.50725907915011,4.40995422738991,5.57037555986683,6.26725705936727,..,..,..,..,..,..,..,..
Canada,CAN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5454235687613,10.5219930805906,10.483576244595,10.4337219113849,10.3759789315703,10.3138961557615,10.2257256686868,10.1043387729322,9.97521314589414,9.86382646496894,9.79565640755295,9.76086476457905,9.72810868247048,9.69060887185911,9.64158604337681,9.57426090765544,9.40182085213359,9.08026235211045,8.66701975000882,8.21952738825148,7.79521960926122,7.37287638245787,7.58558915249491,7.26096632331949,7.38092988336422,7.11576183142395,6.40675155079521,7.04492025305158,7.09175111254794,6.22680169266749,6.56566994375263,..,..,..
Canada,CAN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,7.9109394132763,9.08972635413504,12.0315433091982,15.7466841263848,16.7323636363636,19.6918541062342,18.6691633288278,20.7128199972798,24.0356115964832,22.6466554773211,24.0263087555844,24.8407585886681,23.2713192782588,22.2796124125725,20.5110840696259,22.3906453009961,22.6034471195761,23.1248408513598,21.9648476117431,21.8242321294311,22.1813233032753,21.1238026942581,22.9968323140114,22.3580903807959,22.0452621221482,20.2787922633731,18.0813186531705,20.2449178636488,22.3484593881836,24.9798786713917,22.4756815291645,21.8781774806721,22.8235235325662,20.6140754758822,20.0664779465621,21.0335622003375,20.1679440209869,22.5932705718271,26.2051566013649,25.4725405694841,26.7737897872509,28.9541863067585,27.5411788581371,28.3718547618321,26.4767906112209,25.1269894476281,24.4130141648993,24.8212328451141,23.3195012866652,22.0420080538674,23.0800058292043,22.5439321601328,21.4246109721025,20.7693406188697,20.7631254341213,21.067179533053,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.69166166766647,2.27736270927633,2.79653160277035,6.34673065386922,12.578938757703,14.4821944701969,18.3366962971042,19.9476468342695,18.3072476413808,18.5057533947756,18.6846267110214,11.8590827289088,15.2947592299722,16.741015433277,17.0311392267001,17.1456617767356,22.95686317282,27.518132737089,28.7964225336751,37.1336641762557,33.3053389322136,43.0779298685717,48.1343731253749,53.6063696351639,55.5652505862464,61.8748977477232,57.1652942138845,59.1503517478322,73.8605006271473,76.7344712875607,87.9784043191362,91.0901456072422,..
Caribbean small states,CSS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.94114282743202,-10.4637862008007,-9.61368481256175,1.2400561534862,9.52009566890241,13.1830707637914,22.5913793999896,29.1452191545781,23.8912286174804,33.4477200644725,34.7605677741382,26.7274996100452,25.5212395362138,32.9485779649561,36.0396194041491,35.9096344824001,46.9739510216815,52.9272604377892,51.5676181562939,68.879010034836,56.1638849893412,79.7483491914938,85.922632974575,94.4678417303593,97.2495190557895,118.96480008319,103.847553683773,110.367597358706,140.290126345344,138.114178755264,165.096448811938,170.142463474237,..
Caribbean small states,CSS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.407830342577498,3.18107667210441,-2.69168026101142,10.3588907014682,16.3132137030995,16.3132137030995,18.6786296900489,22.1044045676998,19.6574225122349,16.068515497553,18.026101141925,26.1011419249592,33.3605220228385,26.5905383360522,32.137030995106,43.3931484502447,78.3849918433932,99.5921696574225,96.6557911908646,113.784665579119,78.8743882544861,77.6508972267537,107.504078303426,112.887438825449,119.902120717781,127.977161500816,137.357259380098,146.247960848287,224.959216965742,179.853181076672,171.37030995106,181.239804241436,..
Cayman Islands,CYM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0922509225092294,2.39852398523985,-4.52029520295203,9.22509225092252,15.2214022140222,14.3911439114391,16.1439114391144,18.8191881918819,15.2214022140222,11.070110701107,12.3616236162362,20.9409594095941,28.3210332103321,20.3874538745388,25.7380073800738,37.5461254612546,75.2767527675277,90.0369003690037,94.6494464944649,112.730627306273,74.169741697417,72.6937269372694,105.350553505535,110.885608856089,118.173431734317,126.660516605166,136.623616236162,146.217712177122,232.472324723247,182.472324723247,172.693726937269,183.394833948339,..
Cayman Islands,CYM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.55324914361675,6.45227261107419,-0.18150212178536,8.19060279155375,10.9949383915333,15.6002351858479,4.54905670024031,21.2370264328442,19.4002760877346,22.3464901068562,27.997341377371,15.3369292908635,30.0079247405287,21.9336366889923,31.5123472570172,32.316324965489,41.9193210286824,42.2593179610409,34.1032261363055,42.6274349404366,54.8008589396186,50.8806687458459,50.2057876169538,48.8534689912572,54.2716907817373,63.8746868449307,57.5438417096989,60.9425328493277,60.7853162227108,64.3514494606064,67.8166061659594,71.8927348023928,..
Central African Republic,CAF,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.4361505243677,7.77297964219616,16.9031462060456,23.0104873534855,25.1079580505861,36.8291178285009,36.7674275138803,39.4818013571869,42.0727945712523,63.2942628007403,70.4503392967304,72.7945712523134,62.7390499691548,59.5311536088834,56.8167797655768,67.242442936459,66.9956816779766,25.0462677359655,19.6792103639729,24.1209130166564,33.1893892658853,36.4589759407773,-8.76002467612584,0,43.1832202344232,49.4756323257249,54.0407156076496,61.5052436767428,70.6971005552128,73.2264034546576,81.1844540407156,70.3269586674892,..
Central African Republic,CAF,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.8347466897435,32.720714094468,32.6482926792218,32.6096649290979,32.5970133291891,32.6025203645884,32.7664076616304,33.1400608957218,33.5824086255633,33.9523794098558,34.1089018072999,33.9305726911431,33.5016255789717,32.9894439959945,32.5614114674204,32.3849115184584,32.4290832518178,32.5465341868411,32.7298504736865,32.9716182625124,33.2644237034772,34.7387675481675,36.1271180308768,33.6642337758094,31.9156244391296,38.5999376665904,34.4108147859314,33.885383156685,31.9740977574518,34.9143760112605,34.4334184466457,..,..,..
Central African Republic,CAF,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8.33748736272762,-15.2304680644362,-17.9138560421973,-20.2501409832639,-20.3338879232317,-18.3894535768274,-20.360466123004,-25.3898924443713,-29.1224363615384,-29.7537112906057,-29.0521492593568,-30.0071574750511,-27.9217718780877,-27.8446054613505,-28.0453078628431,-26.46750470045,-25.8816887372673,-27.618100294715,-33.0857538928419,-30.7390325976356,-30.5370638900511,-32.3917754699863,-34.248621273672,-35.6839650007224,-34.8296921460495,-34.0498325594757,-31.769848440946,-32.2464704029763,-35.0291851540835,-38.5732771140856,-34.4397836950001,-35.2268213874546,..
Central Europe and the Baltics,CEB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8.5703595869061,-15.6426866695794,-17.7782191374579,-19.8265106204805,-19.2073144703044,-16.7692014837066,-19.1304966206432,-24.1705281208401,-28.4005384754884,-28.8358521325819,-27.686755422493,-29.2620748643796,-26.2200486144032,-26.4024769347089,-26.4409515318584,-24.3970788577257,-23.7442209532037,-25.6081983821906,-31.8871381795314,-29.1644482713685,-28.9442020771029,-31.486171145253,-33.7174350906527,-35.4210876255432,-34.4798907137558,-33.4889798565172,-30.6743205565335,-31.029335731061,-34.6092464185835,-38.9372680183969,-33.8214225168428,-34.7587635253314,..
